category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ａ級一般,F1,,21,1,6,差し,黒瀬　浩一,静　岡,2,差し,島野　浩司,愛　知,4,,田川　辰二,熊　本,6-2,"29,910円",(35),20250723,1R,弥彦,6-2-4,"274,070円",(194)
Ａ級一般,F1,,21,1,4,差し,田中　誇士,静　岡,2,逃げ,田上　晃也,岡　山,5,,窪田　陽介,滋　賀,4-2,"1,340円",(4),20250723,2R,弥彦,4-2-5,"14,870円",(48)
Ａ級特選,F1,,21,1,7,逃げ,藤田　祐大,茨　城,5,マーク,今井　聡,東　京,1,,蓮井　祐輝,香　川,7-5,290円,(2),20250723,3R,弥彦,7-5-1,700円,(3)
Ａ級特選,F1,,21,1,2,捲り,小田　恭介,青　森,5,マーク,太田　将成,宮　城,3,,橋本　凌汰,岡　山,2-5,"1,410円",(3),20250723,4R,弥彦,2-5-3,"5,250円",(14)
Ｓ級一般,F1,,21,1,5,差し,相川　永伍,埼　玉,4,差し,稲毛　健太,和歌山,7,,比佐　宝太,福　島,5-4,"1,670円",(7),20250723,5R,弥彦,5-4-7,"5,910円",(20)
Ｓ級一般,F1,,21,1,3,捲り,塩島嵩一朗,神奈川,5,逃げ,河崎　正晴,熊　本,1,,西岡　拓朗,広　島,3-5,"1,100円",(3),20250723,6R,弥彦,3-5-1,"1,850円",(4)
Ｓ級一般,F1,,21,1,4,差し,石川　裕二,茨　城,7,逃げ,矢野　昌彦,栃　木,1,,上原　龍,長　野,4-7,310円,(1),20250723,7R,弥彦,4-7-1,400円,(1)
Ｓ級特選,F1,,21,1,2,差し,三ツ石康洋,徳　島,4,捲り,久米　康平,徳　島,3,,杉本　正隆,茨　城,2-4,"2,940円",(13),20250723,8R,弥彦,2-4-3,"8,730円",(35)
Ｓ級特選,F1,,21,1,1,差し,紺野　哲也,宮　城,5,マーク,箱田　優樹,青　森,3,,阿部　英斗,福　岡,1-5,"1,050円",(3),20250723,9R,弥彦,1-5-3,"7,470円",(20)
Ｓ級特選,F1,,21,1,1,差し,田中　誠,福　岡,2,捲り,堀内　俊介,神奈川,6,,桑原　亮,福　岡,1-2,"1,270円",(6),20250723,10R,弥彦,1-2-6,"5,620円",(17)
Ａ級決勝,F1,,21,1,5,捲り,安彦　統賀,埼　玉,1,マーク,櫻井　学,群　馬,4,,高木　翔,岩　手,5-1,250円,(1),20250723,11R,弥彦,5-1-4,"1,980円",(5)
Ｓ級決勝,F1,,21,1,2,捲り,酒井　雄多,福　島,3,捲り,寺沼　拓摩,東　京,7,,大森　慶一,北海道,2-3,"2,820円",(9),20250723,12R,弥彦,2-3-7,"7,340円",(18)
Ａ級一般,F1,,45,1,3,逃げ,戸塚　涼介,埼　玉,6,マーク,岩崎　大和,茨　城,2,,清水　邦章,香　川,3-6,670円,(4),20250723,1R,豊橋,3-6-2,930円,(3)
Ａ級一般,F1,,45,1,7,差し,谷口　幸司,高　知,3,捲り,船山　真生,愛　媛,4,,船曳　義之,香　川,7-3,420円,(2),20250723,2R,豊橋,7-3-4,720円,(2)
Ａ級準決勝,F1,,45,1,5,差し,藤井　將,広　島,3,差し,鷲見　逸喜,岐　阜,7,,船瀬　惇平,広　島,5-3,"2,210円",(8),20250723,3R,豊橋,5-3-7,"6,930円",(25)
Ａ級準決勝,F1,,45,1,2,差し,小谷　実,京　都,4,差し,森安　崇之,香　川,1,,高井　流星,岡　山,2-4,820円,(3),20250723,4R,豊橋,2-4-1,"1,860円",(6)
Ａ級準決勝,F1,,45,1,1,捲り,竹内　雄作,岐　阜,6,逃げ,松本　昂大,長　崎,5,,村上　卓茂,愛　知,1-6,650円,(3),20250723,5R,豊橋,1-6-5,"3,660円",(13)
Ｓ級一般,F1,,45,1,6,差し,内藤　久文,愛　知,2,差し,山本　紳貴,千　葉,1,,林　敬宏,愛　知,6-2,"1,160円",(5),20250723,6R,豊橋,6-2-1,"10,210円",(31)
Ｓ級一般,F1,,45,1,2,差し,伊藤　稔真,三　重,5,マーク,篠原　忍,愛　知,6,,中野　雄喜,京　都,2-5,830円,(3),20250723,7R,豊橋,2-5-6,"3,730円",(7)
Ｓ級選抜,F1,,45,1,7,差し,北村　信明,徳　島,2,マーク,佐藤愼太郎,福　島,5,,齋木　翔多,静　岡,7-2,"11,110円",(31),20250723,8R,豊橋,7-2-5,"50,620円",(134)
Ｓ級選抜,F1,,45,1,5,差し,保科　千春,宮　城,2,差し,三谷　政史,奈　良,3,,今野　有樹,愛　媛,5-2,"1,030円",(2),20250723,9R,豊橋,5-2-3,"4,280円",(9)
