race_encp,race_date,track,race_no,grade,syumoku,syoriKbn,syusouInfoExistFlg,yudoSensyuName,raceResult1Syaban,raceResult2Syaban,backCnt1Syaban,backCnt2Syaban,lastUpdateTime
bIihQu3XpBpTSyx69yNd6OAtyKdu1cwqIivK2fqUdlRbT60vy7P3maFgB6moMUQl,20250701,久留米,1,G3,Ｓ級一般,1,1,藤田　剣次,7,3,3,1,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6LFhgYVuHcP98sK2t5-32BfIMrhk1KHHCyNVI3CplVey,20250701,久留米,2,G3,Ｓ級一般,1,1,高倉　俊宏,1,7,4,5,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6IW7yGaZAxcf8Csk1Q_NOR2uhq1ezq1ISdY24KX0bewy,20250701,久留米,3,G3,Ｓ級一般,1,1,高比良　豪,7,1,4,7,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6FSfh7sh_aZr_3pfy6YK2lvLaKSO9eI4v2wHu9NCNz1l,20250701,久留米,4,G3,Ｓ級選抜,1,1,八尋　翔平,2,7,7,2,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6NulB9cSr0bvyAfSgzjjfL8mRNIn7lP8wSZzr6cB7bdr,20250701,久留米,5,G3,Ｓ級選抜,1,1,藤田　剣次,1,2,3,9,2025/07/01 09:33&nbsp;更新
bIihQu3XpBpTSyx69yNd6Ft8-zgimX4ufIAzsR2LmVRwkeIKAkTz86ZXneR1xN8b,20250701,久留米,6,G3,Ｓ級選抜,1,1,紫原　政文,1,5,3,1,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6NYcG18221FAYM6U3Lo5loOhjLXHBMBTLy6pEiOT527V,20250701,久留米,7,G3,Ｓ級特選,1,1,高比良　豪,5,7,1,7,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6IkIcW0FFsTIuRK7MG9TJxnfB1FZ9wczpMkqtpY5wpci,20250701,久留米,8,G3,Ｓ級特選,1,1,高倉　俊宏,2,1,7,4,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6Adlr_LArikS-o23jr5z1FOJ7-2fjOGyIJaDUVEgw1yX,20250701,久留米,9,G3,Ｓ級特選,1,1,藤田　剣次,3,1,6,7,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6DhE2kFdsN70_8Kcfyt1XVdzvqHWFvBTnDf62WlNNXEU,20250701,久留米,10,G3,Ｓ級特別優秀,1,1,八尋　翔平,1,2,2,5,2025/07/01 07:04&nbsp;更新
bIihQu3XpBpTSyx69yNd6CZchkBea05aiFzKRLN0bnpE1xtmoDVcL0JuX3FOn8cP,20250701,久留米,11,G3,Ｓ級特別優秀,1,1,高比良　豪,2,7,5,3,2025/07/01 09:33&nbsp;更新
bIihQu3XpBpTSyx69yNd6HBnVfJPUIyanEQOJPba3-peQaZ8P0aav8C1aYR9uoOa,20250701,久留米,12,G3,Ｓ級決勝,1,1,紫原　政文,1,8,8,2,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLeTqL-ZxMHza0qu1FfgO-JBTP2G6JUqvZAKAj--uzc1W,20250701,川崎,1,F1,Ａ級一般,1,1,大西　健士,2,7,4,3,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLba_t3MQqC6_RA9QA58xU7vJSXY32jCoGuLHQ40d4vUk,20250701,川崎,2,F1,Ａ級一般,1,1,對馬　太陽,5,2,6,7,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLcajNgTwZ1h1tcKjMPqO0w2FqsRLAqzLtJTomImnlFJp,20250701,川崎,3,F1,Ａ級準決勝,1,1,松坂　英司,5,2,3,2,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLYmqDZD1sh6FLOEAKRbb6QwGDk-3-lxnoPht65Ps-9HI,20250701,川崎,4,F1,Ａ級準決勝,1,1,大西　健士,3,7,4,3,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLUS-ZsUdcqpX5rNc_GDXpnmqb1IFJ-TwvP7x-lmHDWrP,20250701,川崎,5,F1,Ａ級準決勝,1,1,對馬　太陽,3,5,5,2,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLc8jGwiMexwp_i5WrtKWy9jsGmBRy0NsdlN_ezMP8hXM,20250701,川崎,6,F1,Ｌ級ガールズ予選（第２走）,1,1,副島　和人,3,1,3,4,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLSCBUA3fSHLrL8ddK4PFRCHgeA3jsnbEcfnZKvCMXQ2k,20250701,川崎,7,F1,Ｓ級一般,1,1,福田　知也,2,3,6,4,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLUmMfiIqL8KRF5HPEC9LKBGWTQY2w4a-j5I1BSu-O_Yy,20250701,川崎,8,F1,Ｓ級一般,1,1,大西　健士,4,3,3,4,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLbxXr6iT4v8yXXVZmsE8Q8K8N2Qjh820ESlrW_ki0EMw,20250701,川崎,9,F1,Ｓ級準決勝,1,1,松坂　英司,2,5,6,4,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLfPb3ErPBdsmuI0Oaj2z2nVTZIrJvHcAlmJTyFt9qhVC,20250701,川崎,10,F1,Ｓ級準決勝,1,1,副島　和人,1,7,2,1,2025/07/01 07:04&nbsp;更新
AvUkM2BrloliE4equFivLbggStF0g2FLUh_DlkiNL3KjwIjlsYWzrM0acJJtar44,20250701,川崎,11,F1,Ｓ級準決勝,1,1,福田　知也,7,2,6,1,2025/07/01 07:04&nbsp;更新
rzdDpgahLqOgyTPLAYld-580qoVKFGNuwvfZ2nOzbJVlii0rgk53sAZe3B5hL414,20250701,名古屋,1,F1,Ａ級予選,1,1,吉野　猛,2,7,4,7,2025/07/01 07:04&nbsp;更新
rzdDpgahLqOgyTPLAYld--3FaKo1pFHq-3P-3N7bh5boApUboKV79omceieXpMqG,20250701,名古屋,2,F1,Ａ級予選,1,1,高橋　和也,7,5,2,7,2025/07/01 07:04&nbsp;更新
rzdDpgahLqOgyTPLAYld-1tzLcA7Lz3qS41dZZuQGzxbQ1cdkPM8F2xmmMptpZiR,20250701,名古屋,3,F1,Ａ級予選,1,1,猪俣　康一,1,2,"5,6",,2025/07/01 07:04&nbsp;更新
rzdDpgahLqOgyTPLAYld-x4vHqybOtScOYgiOwdk9fUZqwN8Q2t8TGvvPggyUSG2,20250701,名古屋,4,F1,Ａ級予選,1,1,富永　益生,4,7,4,1,2025/07/01 07:04&nbsp;更新
rzdDpgahLqOgyTPLAYld-yZgMagjbCKmDlA6ITlqZisVo2Zgnk4SKPLFgC0qeUCn,20250701,名古屋,5,F1,Ａ級初日特選,1,1,高橋　和也,5,3,5,2,2025/07/01 07:04&nbsp;更新
