category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,73,1,1,差し,久樹　克門,徳　島,4,捲り,外田　心斗,愛　媛,6,,島野　浩司,愛　知,1-4,740円,(2),20240707,1R,小松島,1-4-6,"2,240円",(4)
Ｓ級一般,G3,,73,1,5,差し,佐藤　雅春,宮　城,1,マーク,青森　伸也,福　島,4,,佐々木吉徳,秋　田,5-1,630円,(1),20240707,2R,小松島,5-1-4,"1,980円",(3)
Ｓ級一般,G3,,73,1,3,逃げ,野口　裕史,千　葉,5,マーク,二藤　元太,静　岡,6,,土屋　裕二,静　岡,3-5,200円,(1),20240707,3R,小松島,3-5-6,530円,(1)
Ｓ級選抜,G3,,73,1,9,捲り,佐々木　豪,愛　媛,1,マーク,棚橋　勉,岡　山,5,,東　龍之介,神奈川,9-1,400円,(1),20240707,4R,小松島,9-1-5,"1,170円",(1)
Ｓ級選抜,G3,,73,1,4,逃げ,室井蓮太朗,徳　島,5,差し,鷲田　幸司,福　井,7,,松尾　勇吾,熊　本,4-5,"9,570円",(31),20240707,5R,小松島,4-5-7,"94,640円",(224)
Ｓ級選抜,G3,,73,1,1,差し,貴志　修己,和歌山,9,逃げ,福永　大智,大　阪,3,,山口　貴弘,佐　賀,1-9,310円,(1),20240707,6R,小松島,1-9-3,470円,(1)
Ｓ級特選,G3,,73,1,2,捲り,菅原　大也,神奈川,9,差し,佐々木雄一,福　島,7,,上野　優太,熊　本,2-9,"1,860円",(8),20240707,7R,小松島,2-9-7,"9,440円",(26)
Ｓ級特選,G3,,73,1,3,逃げ,山口　多聞,埼　玉,5,差し,小堺　浩二,石　川,1,,田中　誠,福　岡,3-5,"3,610円",(17),20240707,8R,小松島,3-5-1,"22,300円",(83)
Ｓ級特選,G3,,73,1,9,逃げ,取鳥　雄吾,岡　山,1,マーク,湊　聖二,徳　島,4,,高原　仁志,徳　島,9-1,190円,(1),20240707,9R,小松島,9-1-4,430円,(1)
Ｓ級特別優秀,G3,,73,1,2,差し,渡部　幸訓,福　島,9,逃げ,志田　龍星,岐　阜,7,,大槻　寛徳,宮　城,2-9,670円,(2),20240707,10R,小松島,2-9-7,"1,030円",(1)
Ｓ級特別優秀,G3,,73,1,5,差し,小川真太郎,徳　島,1,捲り,島川　将貴,徳　島,3,,佐藤　礼文,茨　城,5-1,520円,(1),20240707,11R,小松島,5-1-3,"5,340円",(14)
Ｓ級決勝,G3,,73,1,1,捲り,犬伏　湧也,徳　島,7,差し,佐藤慎太郎,福　島,4,,小倉　竜二,徳　島,1-7,"5,870円",(27),20240707,12R,小松島,1-7-4,"38,440円",(145)
Ａ級一般,F1,,81,3,1,差し,松永　真太,福　岡,5,逃げ,下沖　功児,宮　崎,4,,甲斐下　智,広　島,1-5,380円,(1),20240707,1R,小倉,1-5-4,"1,280円",(2)
Ａ級一般,F1,,81,3,2,差し,板崎　佑矢,愛　媛,7,逃げ,日浅　保幸,岡　山,5,,山内　大作,静　岡,2-7,250円,(1),20240707,2R,小倉,2-7-5,"3,610円",(8)
Ａ級特選,F1,,81,3,1,逃げ,青木　瑞樹,岡　山,5,マーク,宇根　秀俊,愛　媛,6,,岩見　潤,三　重,1-5,250円,(1),20240707,3R,小倉,1-5-6,"1,810円",(5)
Ａ級特選,F1,,81,3,1,捲り,中川　聖大,福　岡,3,マーク,小林　史也,和歌山,2,,大畑　裕貴,埼　玉,1-3,930円,(4),20240707,4R,小倉,1-3-2,"12,120円",(48)
Ｌ級ガールズ一般,F1,,81,3,7,逃げ,成田可菜絵,大　阪,3,マーク,三宅　愛梨,岡　山,5,,青木　美優,栃　木,7-3,"3,190円",(10),20240707,5R,小倉,7-3-5,"24,020円",(66)
Ｓ級一般,F1,,81,3,1,捲り,谷　和也,大　阪,3,差し,岡田　征陽,東　京,2,,山本　奨,岡　山,1-3,"13,010円",(32),20240707,6R,小倉,1-3-2,"53,780円",(127)
Ｓ級一般,F1,,81,3,1,捲り,松本秀之介,熊　本,7,マーク,菅原　晃,大　分,4,,西田　雅志,広　島,1-7,190円,(1),20240707,7R,小倉,1-7-4,250円,(1)
Ｓ級特選,F1,,81,3,5,差し,渡部　哲男,愛　媛,4,マーク,山口　泰生,岐　阜,1,,岩谷　拓磨,福　岡,5-4,"1,020円",(3),20240707,8R,小倉,5-4-1,"1,650円",(4)
Ｓ級特選,F1,,81,3,1,差し,芦澤　辰弘,茨　城,7,マーク,中井　太祐,奈　良,2,,鷲田　佳史,福　井,1-7,"3,310円",(8),20240707,9R,小倉,1-7-2,"16,080円",(27)
Ｌ級ガールズ決勝,F1,,81,3,1,捲り,児玉　碧衣,福　岡,6,マーク,石井　貴子,千　葉,4,,尾崎　睦,神奈川,1-6,360円,(2),20240707,10R,小倉,1-6-4,"1,260円",(4)
Ａ級決勝,F1,,81,3,1,捲り,佐方　良行,熊　本,2,マーク,伊藤　世哉,三　重,3,,小松原正登,福　井,1-2,"4,370円",(16),20240707,11R,小倉,1-2-3,"11,960円",(38)
