category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級選抜,G3,,43,1,4,差し,松岡　健介,兵　庫,7,差し,齊藤　竜也,神奈川,8,,富永　益生,愛　知,4-7,"22,050円",(48),20250905,1R,岐阜,4-7-8,"148,960円",(263)
Ｓ級選抜,G3,,43,1,5,差し,山口　泰生,岐　阜,9,マーク,鈴木　伸之,愛　知,3,,宿口　潤平,埼　玉,5-9,530円,(1),20250905,2R,岐阜,5-9-3,"2,910円",(6)
Ｓ級選抜,G3,,43,1,5,差し,山中　貴雄,高　知,3,捲り,比佐　宝太,福　島,1,,今村麟太郎,高　知,5-3,"5,870円",(16),20250905,3R,岐阜,5-3-1,"10,950円",(33)
Ｓ級選抜,G3,,43,1,3,差し,河村　雅章,東　京,5,捲り,福田　稔希,栃　木,7,,石毛　克幸,千　葉,3-5,240円,(1),20250905,4R,岐阜,3-5-7,940円,(2)
Ｓ級選抜,G3,,43,1,1,差し,川口公太朗,岐　阜,,,,,6,,竹田　和幸,岐　阜,1-5,160円,(1),20250905,5R,岐阜,1-5-6,630円,(2)
Ｓ級二次予選,G3,,43,1,9,捲り,晝田宗一郎,岡　山,7,捲り,菅田　壱道,宮　城,3,,渡部　幸訓,福　島,9-7,"6,200円",(16),20250905,6R,岐阜,9-7-3,"14,720円",(36)
Ｓ級二次予選,G3,,43,1,3,捲り,坂井　洋,栃　木,5,差し,佐藤　博紀,岩　手,1,,志智　俊夫,岐　阜,3-5,"2,360円",(9),20250905,7R,岐阜,3-5-1,"8,700円",(26)
Ｓ級二次予選,G3,,43,1,7,逃げ,松井　宏佑,神奈川,2,マーク,西田　優大,広　島,9,,福永　大智,大　阪,7-2,"1,560円",(3),20250905,8R,岐阜,7-2-9,"8,630円",(19)
Ｓ級二次予選,G3,,43,1,5,捲り,嘉永　泰斗,熊　本,3,マーク,園田　匠,福　岡,7,,佐藤慎太郎,福　島,5-3,230円,(1),20250905,9R,岐阜,5-3-7,480円,(1)
Ｓ級二次予選,G3,,43,1,1,差し,川口　聖二,岐　阜,8,マーク,横関　裕樹,岐　阜,5,,志田　龍星,岐　阜,1-8,"1,360円",(4),20250905,10R,岐阜,1-8-5,"3,220円",(5)
Ｓ級二次予選,G3,,43,1,9,捲り,青野　将大,神奈川,2,捲り,清水　裕友,山　口,1,,内藤　秀久,神奈川,9-2,"1,660円",(5),20250905,11R,岐阜,9-2-1,"6,460円",(17)
Ｓ級二次予選,G3,,43,1,7,捲り,道場　晃規,静　岡,1,逃げ,犬伏　湧也,徳　島,9,,島川　将貴,徳　島,7-1,"3,580円",(6),20250905,12R,岐阜,7-1-9,"12,820円",(27)
Ａ級一般,F1,,21,1,2,捲り,緑川　修平,福　島,5,差し,中西　司,神奈川,1,,豊田　一馬,群　馬,2-5,190円,(1),20250905,1R,弥彦,2-5-1,420円,(3)
Ａ級一般,F1,,21,1,7,捲り,東　鉄也,三　重,4,マーク,中澤　央治,大　阪,6,,関根　崇人,福　島,7-4,"1,130円",(5),20250905,2R,弥彦,7-4-6,"10,360円",(28)
Ａ級特選,F1,,21,1,4,差し,舛井　幹雄,三　重,7,捲り,山口　茂,福　島,3,,大島　将人,福　島,4-7,"3,830円",(12),20250905,3R,弥彦,4-7-3,"12,430円",(40)
Ａ級特選,F1,,21,1,1,捲り,竹澤　浩司,富　山,4,マーク,金子　貴志,愛　知,5,,成田　直喜,青　森,1-4,280円,(1),20250905,4R,弥彦,1-4-5,760円,(1)
Ｓ級一般,F1,,21,1,2,差し,佐藤　雅春,宮　城,3,マーク,金子　真也,群　馬,5,,上遠野拓馬,宮　城,2-3,480円,(2),20250905,5R,弥彦,2-3-5,980円,(2)
Ｓ級一般,F1,,21,1,5,差し,松永　将,茨　城,1,逃げ,朝倉　智仁,茨　城,3,,武井　大介,千　葉,5-1,"1,550円",(5),20250905,6R,弥彦,5-1-3,"9,830円",(22)
Ｓ級一般,F1,,21,1,4,差し,八日市屋浩,石　川,5,差し,江守　昇,千　葉,2,,大木　雅也,静　岡,4-5,"1,940円",(4),20250905,7R,弥彦,4-5-2,"8,290円",(19)
Ｓ級特選,F1,,21,1,3,差し,高橋　築,東　京,6,逃げ,荒川　達郎,埼　玉,4,,五日市　誠,青　森,3-6,"1,110円",(5),20250905,8R,弥彦,3-6-4,"3,170円",(5)
Ｓ級特選,F1,,21,1,2,差し,嶋津　拓弥,神奈川,7,マーク,海老根恵太,千　葉,4,,飯野　祐太,福　島,2-7,970円,(3),20250905,9R,弥彦,2-7-4,"1,640円",(4)
Ｓ級特選,F1,,21,1,5,差し,松村　友和,大　阪,3,逃げ,岸田　剛,福　井,4,,伊藤　正樹,愛　知,5-3,530円,(2),20250905,10R,弥彦,5-3-4,"1,480円",(3)
Ａ級決勝,F1,,21,1,5,捲り,岩井　芯,岐　阜,1,逃げ,中島　竜誠,山　梨,2,,松田　大,富　山,5-1,420円,(2),20250905,11R,弥彦,5-1-2,"1,490円",(4)
Ｓ級決勝,F1,,21,1,1,差し,諸橋　愛,新　潟,2,差し,脇本　勇希,福　井,4,,阿部　拓真,宮　城,1-2,"2,230円",(12),20250905,12R,弥彦,1-2-4,"7,780円",(34)
Ａ級一般,F1,,34,3,3,差し,二條　祐也,徳　島,7,逃げ,宮崎　康司,香　川,1,,佐藤　雅彦,宮　城,3-7,540円,(1),20250905,1R,川崎,3-7-1,"1,230円",(1)
Ａ級一般,F1,,34,3,2,差し,原田　礼,福　岡,7,逃げ,長松　大祐,大　分,5,,穴井　利久,福　岡,2-7,710円,(2),20250905,2R,川崎,2-7-5,"2,370円",(5)
Ａ級特選,F1,,34,3,3,差し,志村　龍己,山　梨,7,捲り,植原　琢也,埼　玉,2,,望月　紀男,静　岡,3-7,280円,(1),20250905,3R,川崎,3-7-2,"10,430円",(21)
Ａ級特選,F1,,34,3,2,差し,坂田　章,高　知,1,差し,三ッ井　武,神奈川,6,,鳥生　知八,愛　媛,2-1,"1,740円",(4),20250905,4R,川崎,2-1-6,"11,550円",(37)
Ｌ級ガールズ一般,F1,,34,3,2,差し,内野　艶和,福　岡,7,捲り,田中　まい,千　葉,1,,南　彩乃,和歌山,2-7,520円,(2),20250905,5R,川崎,2-7-1,"5,640円",(20)
Ｓ級一般,F1,,34,3,3,逃げ,山根　慶太,岡　山,2,差し,土屋　壮登,埼　玉,6,,大西　祐,愛　媛,3-2,600円,(3),20250905,6R,川崎,3-2-6,"3,500円",(12)
Ｓ級一般,F1,,34,3,7,差し,木暮　安由,群　馬,4,逃げ,治田　知也,新　潟,1,,吉田　智哉,愛　媛,7-4,260円,(1),20250905,7R,川崎,7-4-1,"1,620円",(4)
Ｓ級特選,F1,,34,3,7,捲り,佐々木眞也,神奈川,2,逃げ,阿部　将大,大　分,6,,坂本　修一,岡　山,7-2,730円,(5),20250905,8R,川崎,7-2-6,"17,940円",(47)
Ｓ級特選,F1,,34,3,2,差し,竹村　勇祐,秋　田,1,マーク,小川　賢人,福　岡,5,,恩田　淳平,群　馬,2-1,"2,020円",(7),20250905,9R,川崎,2-1-5,"11,780円",(41)
Ｌ級ガールズ決勝,F1,,34,3,1,逃げ,大浦　彩瑛,神奈川,5,マーク,蛯原　杏奈,北海道,6,,中島　瞳,埼　玉,1-5,"6,250円",(16),20250905,10R,川崎,1-5-6,"31,270円",(68)
Ａ級決勝,F1,,34,3,7,差し,小原　唯志,茨　城,3,差し,前川　大輔,福　島,2,,松尾信太郎,福　岡,7-3,990円,(4),20250905,11R,川崎,7-3-2,"4,050円",(14)
