category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級選抜,G3,,26,1,4,捲り,兼本　将太,熊　本,5,差し,松田　治之,大　阪,1,,藤井　昭吾,滋　賀,4-5,"1,510円",(4),20240421,1R,西武園,4-5-1,"4,390円",(11)
Ｓ級選抜,G3,,26,1,1,差し,佐藤　雅春,宮　城,8,逃げ,木村　佑来,宮　城,7,,松尾信太郎,福　岡,1-8,"2,440円",(9),20240421,2R,西武園,1-8-7,"9,820円",(32)
Ｓ級選抜,G3,,26,1,4,逃げ,河端　朋之,岡　山,5,マーク,中村　昌弘,広　島,8,,三好恵一郎,群　馬,4-5,220円,(1),20240421,3R,西武園,4-5-8,"3,040円",(7)
Ｓ級選抜,G3,,26,1,2,差し,上田　国広,三　重,5,逃げ,竹内　雄作,岐　阜,8,,東矢　昇太,熊　本,2-5,490円,(2),20240421,4R,西武園,2-5-8,"5,920円",(15)
Ｓ級選抜,G3,,26,1,1,逃げ,堀江　省吾,長　野,9,差し,磯島　康祐,青　森,3,,佐藤　朋也,秋　田,1-9,"2,950円",(7),20240421,5R,西武園,1-9-3,"6,960円",(16)
Ｓ級二次予選,G3,,26,1,1,差し,宿口　陽一,埼　玉,5,捲り,坂井　洋,栃　木,7,,原田研太朗,徳　島,1-5,220円,(1),20240421,6R,西武園,1-5-7,860円,(2)
Ｓ級二次予選,G3,,26,1,7,差し,阿竹　智史,徳　島,1,マーク,村上　博幸,京　都,2,,伊藤　颯馬,沖　縄,7-1,"3,650円",(15),20240421,7R,西武園,7-1-2,"6,660円",(16)
Ｓ級二次予選,G3,,26,1,9,差し,武藤　龍生,埼　玉,2,逃げ,森田　優弥,埼　玉,5,,岡本　大嗣,東　京,9-2,180円,(1),20240421,8R,西武園,9-2-5,320円,(1)
Ｓ級二次予選,G3,,26,1,1,捲り,山崎　芳仁,福　島,4,マーク,小畑　勝広,茨　城,9,,稲川　翔,大　阪,1-4,"14,920円",(31),20240421,9R,西武園,1-4-9,"70,810円",(145)
Ｓ級二次予選,G3,,26,1,3,捲り,荒井　崇博,長　崎,2,マーク,黒沢　征治,埼　玉,5,,竹内　智彦,宮　城,3-2,"5,540円",(18),20240421,10R,西武園,3-2-5,"57,560円",(128)
Ｓ級二次予選,G3,,26,1,8,差し,鈴木　玄人,東　京,3,マーク,河村　雅章,東　京,7,,深谷　知広,静　岡,8-3,"23,180円",(26),20240421,11R,西武園,8-3-7,"111,690円",(119)
