category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,83,1,1,捲り,磯島　成介,青　森,2,差し,友定　祐己,岡　山,5,,佐伯　翔,福　島,1-2,"5,920円",(26),20250701,1R,久留米,1-2-5,"27,720円",(103)
Ｓ級一般,G3,,83,1,1,捲り,上田　尭弥,熊　本,7,マーク,佐方　良行,熊　本,3,,前反祐一郎,広　島,1-7,200円,(1),20250701,2R,久留米,1-7-3,670円,(1)
Ｓ級一般,G3,,83,1,8,捲り,矢口　大樹,千　葉,3,マーク,山本　健也,千　葉,2,,溪　飛雄馬,愛　媛,8-3,"6,040円",(18),20250701,3R,久留米,8-3-2,"27,900円",(67)
Ｓ級選抜,G3,,83,1,7,差し,藤田　周磨,埼　玉,5,マーク,小林　潤二,群　馬,8,,島村　匠,福　岡,7-5,610円,(2),20250701,4R,久留米,7-5-8,"7,810円",(22)
Ｓ級選抜,G3,,83,1,1,捲り,晝田宗一郎,岡　山,4,マーク,中村　昌弘,広　島,7,,本郷　雄三,熊　本,1-4,500円,(1),20250701,5R,久留米,1-4-7,"1,000円",(1)
Ｓ級選抜,G3,,83,1,9,差し,福田　滉,栃　木,1,マーク,根田　空史,千　葉,3,,幸田　望夢,栃　木,9-1,"5,300円",(14),20250701,6R,久留米,9-1-3,"18,380円",(40)
Ｓ級特選,G3,,83,1,5,差し,香川　雄介,香　川,1,捲り,昼田　達哉,岡　山,3,,松田　治之,大　阪,5-1,"1,680円",(5),20250701,7R,久留米,5-1-3,"3,460円",(6)
Ｓ級特選,G3,,83,1,1,差し,渡邉　雅也,静　岡,7,逃げ,長田　龍拳,静　岡,5,,関　貴之,茨　城,1-7,890円,(4),20250701,8R,久留米,1-7-5,"2,670円",(3)
Ｓ級特選,G3,,83,1,6,捲り,立部　楓真,佐　賀,5,マーク,小林　弘和,佐　賀,3,,神山　拓弥,栃　木,6-5,"2,500円",(8),20250701,9R,久留米,6-5-3,"9,520円",(27)
Ｓ級特別優秀,G3,,83,1,2,逃げ,石原　颯,香　川,3,捲り,松岡　辰泰,熊　本,9,,坂本健太郎,福　岡,2-3,"2,830円",(9),20250701,10R,久留米,2-3-9,"13,070円",(31)
Ｓ級特別優秀,G3,,83,1,7,差し,佐藤　礼文,茨　城,2,捲り,小林　泰正,群　馬,6,,藤井　栄二,兵　庫,7-2,940円,(4),20250701,11R,久留米,7-2-6,"6,840円",(20)
Ｓ級決勝,G3,,83,1,3,差し,南　修二,大　阪,8,逃げ,太田　海也,岡　山,2,,取鳥　雄吾,岡　山,3-8,"14,110円",(42),20250701,12R,久留米,3-8-2,"172,250円",(343)
Ａ級一般,F1,,34,3,7,捲り,市村　昌樹,兵　庫,4,逃げ,竹山　慶太,宮　城,2,,白石　大輔,福　島,7-4,"4,140円",(9),20250701,1R,川崎,7-4-2,"6,670円",(18)
