category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｌ級ガールズ一般,G3,,11,3,1,逃げ,五味田奈穂,千　葉,4,差し,本多　優,群　馬,3,,高橋　朋恵,東　京,1-4,"1,320円",(6),20240609,1R,函館,1-4-3,"3,240円",(11)
Ｌ級ガールズ一般,G3,,11,3,7,逃げ,高橋美沙紀,愛　知,3,マーク,池上あかり,福　岡,5,,伊藤のぞみ,北海道,7-3,"1,560円",(5),20240609,2R,函館,7-3-5,"3,240円",(12)
Ｓ級一般,G3,,11,3,2,差し,山内　卓也,愛　知,7,捲り,藤井　栄二,兵　庫,8,,上川　直紀,栃　木,2-7,670円,(2),20240609,3R,函館,2-7-8,"3,940円",(9)
Ｓ級一般,G3,,11,3,3,捲り,小堺　浩二,石　川,1,差し,黒田　淳,岡　山,7,,上野　雅彦,香　川,3-1,660円,(2),20240609,4R,函館,3-1-7,"2,050円",(3)
Ｓ級一般,G3,,11,3,1,逃げ,堀江　省吾,長　野,3,マーク,日高　裕太,静　岡,8,,小埜　正義,千　葉,1-3,"1,440円",(4),20240609,5R,函館,1-3-8,"9,420円",(20)
Ｓ級選抜,G3,,11,3,7,逃げ,橋本　壮史,茨　城,2,マーク,高橋　広大,埼　玉,3,,森川　大輔,岐　阜,7-2,"1,850円",(7),20240609,6R,函館,7-2-3,"10,560円",(31)
Ｓ級選抜,G3,,11,3,7,捲り,朝倉　智仁,茨　城,3,マーク,磯田　旭,栃　木,2,,山本　巨樹,大　阪,7-3,"1,170円",(5),20240609,7R,函館,7-3-2,"6,960円",(19)
Ｓ級選抜,G3,,11,3,5,逃げ,野口　裕史,千　葉,1,捲り,畝木　努,岡　山,7,,伊藤　正樹,愛　知,5-1,"2,780円",(6),20240609,8R,函館,5-1-7,"38,650円",(74)
Ｓ級特選,G3,,11,3,1,逃げ,大石　崇晴,大　阪,4,差し,望月　永悟,静　岡,7,,鷲田　佳史,福　井,1-4,"11,840円",(27),20240609,9R,函館,1-4-7,"24,150円",(58)
Ｓ級特選,G3,,11,3,8,捲り,太田　竜馬,徳　島,3,マーク,福島　武士,香　川,1,,近藤　保,千　葉,8-3,"1,080円",(3),20240609,10R,函館,8-3-1,"4,100円",(5)
Ｌ級ガールズ決勝,G3,,11,3,4,差し,小坂　知子,岐　阜,1,マーク,清水　彩那,静　岡,6,,中村由香里,東　京,4-1,"6,180円",(25),20240609,11R,函館,4-1-6,"56,990円",(138)
Ｓ級決勝,G3,,11,3,2,捲り,阿部　将大,大　分,9,捲り,坂本　貴史,青　森,3,,酒井　雄多,福　島,2-9,540円,(1),20240609,12R,函館,2-9-3,"4,490円",(11)
Ｓ級一般,G3,,53,1,3,逃げ,吉田　茂生,岐　阜,4,差し,福田　滉,栃　木,5,,谷元　奎心,山　口,3-4,950円,(4),20240609,1R,奈良,3-4-5,"3,440円",(14)
Ｓ級一般,G3,,53,1,5,差し,福元　啓太,大　阪,4,逃げ,外田　心斗,愛　媛,3,,舘　泰守,愛　知,5-4,760円,(5),20240609,2R,奈良,5-4-3,"1,820円",(7)
Ｓ級一般,G3,,53,1,4,捲り,伊藤　稔真,三　重,2,マーク,松崎　貴久,富　山,3,,吉田　智哉,愛　媛,4-2,"1,610円",(7),20240609,3R,奈良,4-2-3,"4,300円",(19)
Ｓ級選抜,G3,,53,1,1,差し,木村　隆弘,徳　島,7,捲り,金ヶ江勇気,佐　賀,3,,中田　雄喜,福　島,1-7,"1,130円",(4),20240609,4R,奈良,1-7-3,"3,610円",(7)
Ｓ級選抜,G3,,53,1,9,差し,田中　孝彦,静　岡,3,逃げ,佐伯　亮輔,岡　山,5,,中村　昌弘,広　島,9-3,"16,310円",(44),20240609,5R,奈良,9-3-5,"91,220円",(206)
Ｓ級選抜,G3,,53,1,1,差し,川村　晃司,京　都,3,逃げ,邊見　光輝,福　島,9,,脇本　勇希,福　井,1-3,"6,160円",(26),20240609,6R,奈良,1-3-9,"35,160円",(104)
Ｓ級特選,G3,,53,1,3,捲り,金子　幸央,栃　木,1,逃げ,高橋　和也,愛　知,7,,上田　国広,三　重,3-1,"1,740円",(6),20240609,7R,奈良,3-1-7,"5,910円",(10)
Ｓ級特選,G3,,53,1,7,差し,五日市　誠,青　森,3,捲り,瀬戸　栄作,長　崎,5,,堤　洋,徳　島,7-3,"2,870円",(13),20240609,8R,奈良,7-3-5,"11,430円",(34)
Ｓ級特選,G3,,53,1,7,差し,清水　剛志,福　井,9,逃げ,谷　和也,大　阪,3,,川口公太朗,岐　阜,7-9,520円,(2),20240609,9R,奈良,7-9-3,690円,(1)
Ｓ級特別優秀,G3,,53,1,4,捲り,高久保雄介,京　都,1,捲り,大川　龍二,広　島,9,,池田　良,広　島,4-1,"7,000円",(24),20240609,10R,奈良,4-1-9,"17,730円",(59)
Ｓ級特別優秀,G3,,53,1,9,差し,中井　俊亮,奈　良,5,逃げ,石塚輪太郎,和歌山,1,,山口　泰生,岐　阜,9-5,390円,(1),20240609,11R,奈良,9-5-1,640円,(1)
Ｓ級決勝,G3,,53,1,6,捲り,大矢　崇弘,東　京,1,差し,元砂　勇雪,奈　良,3,,松岡　辰泰,熊　本,6-1,"22,800円",(67),20240609,12R,奈良,6-1-3,"338,540円",(495)
Ａ級一般,F1,,25,1,5,差し,櫻井　利之,神奈川,2,差し,伊藤　彰規,神奈川,7,,一ノ瀬　匠,佐　賀,5-2,"1,520円",(8),20240609,1R,大宮,5-2-7,"4,830円",(18)
Ａ級一般,F1,,25,1,1,捲り,矢口啓一郎,群　馬,3,逃げ,門脇　翼,秋　田,6,,楠野　史尭,埼　玉,1-3,"4,140円",(18),20240609,2R,大宮,1-3-6,"59,170円",(126)
Ａ級準決勝,F1,,25,1,5,捲り,浮島　知稀,群　馬,1,差し,石橋慎太郎,静　岡,3,,今村麟太郎,高　知,5-1,"1,520円",(4),20240609,3R,大宮,5-1-3,"5,540円",(15)
Ａ級準決勝,F1,,25,1,5,逃げ,山根　慶太,岡　山,1,マーク,栗田　貴徳,愛　媛,2,,巴　直也,神奈川,5-1,170円,(1),20240609,4R,大宮,5-1-2,220円,(1)
Ａ級準決勝,F1,,25,1,7,差し,金子　哲大,埼　玉,2,差し,大崎　和也,青　森,4,,今井　聡,東　京,7-2,"9,020円",(17),20240609,5R,大宮,7-2-4,"19,980円",(32)
Ｓ級一般,F1,,25,1,6,捲り,鶴　良生,福　岡,5,差し,吉永　好宏,広　島,1,,飯田　憲司,静　岡,6-5,"3,820円",(14),20240609,6R,大宮,6-5-1,"16,360円",(68)
Ｓ級一般,F1,,25,1,5,差し,高橋　昇平,埼　玉,4,差し,高木　翔,岩　手,2,,蓮井　祐輝,香　川,5-4,"2,970円",(6),20240609,7R,大宮,5-4-2,"25,700円",(43)
Ｓ級選抜,F1,,25,1,2,差し,佐藤　幸治,長　崎,3,逃げ,内山　雅貴,静　岡,7,,西田　将士,長　崎,2-3,"3,690円",(16),20240609,8R,大宮,2-3-7,"7,950円",(24)
Ｓ級選抜,F1,,25,1,7,逃げ,坂本　周輝,青　森,2,マーク,丸山　貴秀,秋　田,5,,金子　真也,群　馬,7-2,390円,(1),20240609,9R,大宮,7-2-5,"2,070円",(3)
Ｓ級準決勝,F1,,25,1,1,差し,大坪　功一,福　岡,7,捲り,岩谷　拓磨,福　岡,4,,小畑　勝広,茨　城,1-7,390円,(1),20240609,10R,大宮,1-7-4,"1,900円",(6)
Ｓ級準決勝,F1,,25,1,5,逃げ,青柳　靖起,佐　賀,3,マーク,田中　誠,福　岡,7,,新田　康仁,静　岡,5-3,"1,740円",(7),20240609,11R,大宮,5-3-7,"3,660円",(13)
