category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,87,1,7,差し,金子　真也,群　馬,1,捲り,堀内　俊介,神奈川,4,,江連　和洋,栃　木,7-1,430円,(2),20241006,1R,熊本,7-1-4,760円,(2)
Ｓ級一般,G3,,87,1,7,逃げ,日高　裕太,静　岡,3,マーク,渡邉　晴智,静　岡,6,,杉山　悠也,秋　田,7-3,690円,(2),20241006,2R,熊本,7-3-6,"1,720円",(2)
Ｓ級一般,G3,,87,1,5,差し,小堺　浩二,石　川,4,差し,庄子　信弘,宮　城,8,,須藤　悟,千　葉,5-4,860円,(2),20241006,3R,熊本,5-4-8,"6,310円",(17)
Ｓ級選抜,G3,,87,1,7,差し,北村　信明,徳　島,2,マーク,濱田　浩司,愛　媛,4,,中西　大,和歌山,7-2,"1,900円",(6),20241006,4R,熊本,7-2-4,"13,930円",(37)
Ｓ級選抜,G3,,87,1,9,差し,開坂　秀明,青　森,3,逃げ,飯野　祐太,福　島,2,,西岡　拓朗,広　島,9-3,"2,220円",(11),20241006,5R,熊本,9-3-2,"52,240円",(148)
Ｓ級選抜,G3,,87,1,1,差し,藤井　昭吾,滋　賀,2,捲り,池田　憲昭,香　川,5,,山口　拳矢,岐　阜,1-2,"9,600円",(18),20241006,6R,熊本,1-2-5,"13,590円",(34)
Ｓ級特選,G3,,87,1,2,差し,松岡　貴久,熊　本,5,逃げ,上田　尭弥,熊　本,8,,松尾　透,福　岡,2-5,640円,(1),20241006,7R,熊本,2-5-8,"1,840円",(1)
Ｓ級特選,G3,,87,1,9,捲り,松本秀之介,熊　本,5,捲り,野口　裕史,千　葉,1,,小倉　竜二,徳　島,9-5,"3,030円",(8),20241006,8R,熊本,9-5-1,"8,200円",(15)
Ｓ級特選,G3,,87,1,7,差し,瓜生　崇智,熊　本,5,差し,小松崎大地,福　島,1,,東矢　圭吾,熊　本,7-5,780円,(3),20241006,9R,熊本,7-5-1,"2,640円",(3)
Ｓ級特別優秀,G3,,87,1,2,差し,中本　匠栄,熊　本,3,捲り,谷口　遼平,三　重,5,,神田　紘輔,大　阪,2-3,"2,230円",(9),20241006,10R,熊本,2-3-5,"8,930円",(27)
Ｓ級特別優秀,G3,,87,1,2,逃げ,郡司　浩平,神奈川,7,マーク,渡部　幸訓,福　島,9,,成田　和也,福　島,2-7,300円,(1),20241006,11R,熊本,2-7-9,640円,(1)
Ｓ級決勝,G3,,87,1,2,捲り,深谷　知広,静　岡,1,差し,松浦　悠士,広　島,9,,隅田　洋介,岡　山,2-1,"1,820円",(7),20241006,12R,熊本,2-1-9,"7,660円",(22)
Ａ級予選,F1,,35,3,1,差し,太田　剛司,愛　知,3,捲り,岩城　佑典,愛　知,2,,渋谷　錬,神奈川,1-3,230円,(1),20241006,1R,平塚,1-3-2,"2,230円",(5)
Ａ級予選,F1,,35,3,5,差し,新井　剛央,埼　玉,2,逃げ,齋藤　一茂,群　馬,3,,金子　兼久,宮　城,5-2,600円,(3),20241006,2R,平塚,5-2-3,900円,(2)
Ａ級予選,F1,,35,3,1,捲り,八嶋　稔真,神奈川,3,差し,肥後　尚己,大　阪,5,,成田　健児,神奈川,1-3,"1,390円",(7),20241006,3R,平塚,1-3-5,"4,830円",(15)
Ａ級予選,F1,,35,3,7,差し,台　和紀,埼　玉,4,逃げ,石田　典大,東　京,3,,三浦　稔希,愛　知,7-4,190円,(1),20241006,4R,平塚,7-4-3,"1,460円",(4)
Ａ級初日特選,F1,,35,3,5,捲り,荒木　貴大,埼　玉,4,捲り,飯田　憲司,静　岡,7,,下岡　将也,三　重,5-4,"2,660円",(11),20241006,5R,平塚,5-4-7,"17,860円",(63)
Ｓ級予選,F1,,35,3,3,捲り,山本　勝利,東　京,7,マーク,岡本　大嗣,東　京,1,,中田　雄喜,福　島,3-7,"1,160円",(6),20241006,6R,平塚,3-7-1,"2,060円",(6)
Ｓ級予選,F1,,35,3,5,差し,伊勢崎彰大,千　葉,2,捲り,山賀　雅仁,千　葉,1,,山内　卓也,愛　知,5-2,880円,(3),20241006,7R,平塚,5-2-1,"2,070円",(5)
Ｓ級予選,F1,,35,3,1,差し,石塚　孝幸,神奈川,5,差し,芦澤　辰弘,茨　城,4,,武田　憲祐,神奈川,1-5,820円,(4),20241006,8R,平塚,1-5-4,"4,220円",(14)
Ｓ級予選,F1,,35,3,5,捲り,稲毛　健太,和歌山,3,マーク,稲垣　裕之,京　都,1,,天田　裕輝,群　馬,5-3,300円,(2),20241006,9R,平塚,5-3-1,500円,(2)
Ｓ級予選,F1,,35,3,3,差し,畑段　嵐士,京　都,7,逃げ,志田　龍星,岐　阜,2,,加藤　将武,埼　玉,3-7,240円,(2),20241006,10R,平塚,3-7-2,"1,420円",(6)
