category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G1,,56,1,5,差し,小岩　大介,大　分,2,逃げ,青野　将大,神奈川,6,,松坂　洋平,神奈川,5-2,"9,310円",(30),20240616,1R,岸和田,5-2-6,"108,770円",(242)
Ｓ級一般,G1,,56,1,1,捲り,大槻　寛徳,宮　城,4,マーク,佐々木　豪,愛　媛,6,,吉田　有希,茨　城,1-4,"13,170円",(45),20240616,2R,岸和田,1-4-6,"211,530円",(445)
Ｓ級一般,G1,,56,1,1,捲り,河端　朋之,岡　山,6,差し,畑段　嵐士,京　都,2,,志田　龍星,岐　阜,1-6,"9,430円",(31),20240616,3R,岸和田,1-6-2,"48,280円",(143)
Ｓ級選抜,G1,,56,1,9,差し,小原　太樹,神奈川,3,捲り,根田　空史,千　葉,5,,松岡　貴久,熊　本,9-3,"1,000円",(2),20240616,4R,岸和田,9-3-5,"6,550円",(11)
Ｓ級選抜,G1,,56,1,5,捲り,伊藤　颯馬,沖　縄,7,捲り,谷口　遼平,三　重,3,,山口　拳矢,岐　阜,5-7,"3,820円",(14),20240616,5R,岸和田,5-7-3,"14,240円",(37)
Ｓ級特選,G1,,56,1,1,捲り,三谷　竜生,奈　良,7,差し,森田　優弥,埼　玉,6,,神田　紘輔,大　阪,1-7,"1,790円",(7),20240616,6R,岸和田,1-7-6,"7,410円",(23)
Ｓ級特選,G1,,56,1,9,差し,和田健太郎,千　葉,5,逃げ,松井　宏佑,神奈川,1,,阿部　力也,宮　城,9-5,450円,(2),20240616,7R,岸和田,9-5-1,640円,(2)
Ｓ級特選,G1,,56,1,5,差し,東口　善朋,和歌山,7,マーク,小川　勇介,福　岡,3,,松谷　秀幸,神奈川,5-7,"10,320円",(26),20240616,8R,岸和田,5-7-3,"100,660円",(179)
Ｓ級特別優秀,G1,,56,1,8,捲り,新田　祐大,福　島,3,差し,荒井　崇博,長　崎,1,,三谷　将太,奈　良,8-3,"2,960円",(11),20240616,9R,岸和田,8-3-1,"40,810円",(159)
Ｓ級特別優秀,G1,,56,1,8,差し,守澤　太志,秋　田,4,差し,菅田　壱道,宮　城,2,,山田　久徳,京　都,8-4,"4,370円",(15),20240616,10R,岸和田,8-4-2,"39,820円",(117)
Ｓ級特別優秀,G1,,56,1,1,捲り,深谷　知広,静　岡,7,マーク,佐藤慎太郎,福　島,8,,山本　伸一,奈　良,1-7,340円,(1),20240616,11R,岸和田,1-7-8,"4,560円",(8)
Ｓ級決勝,G1,,56,1,9,捲り,北井　佑季,神奈川,8,マーク,和田真久留,神奈川,7,,古性　優作,大　阪,9-8,770円,(1),20240616,12R,岸和田,9-8-7,"2,340円",(1)
Ａ級一般,F1,,21,1,7,差し,中井　勇介,大　阪,2,逃げ,江端　隆司,福　井,1,,會澤　龍,宮　城,7-2,360円,(1),20240616,1R,弥彦,7-2-1,730円,(1)
Ａ級一般,F1,,21,1,3,逃げ,竹澤　浩司,富　山,2,捲り,榎本　光男,静　岡,4,,徳吉　正治,福　岡,3-2,300円,(1),20240616,2R,弥彦,3-2-4,"2,420円",(10)
Ａ級特選,F1,,21,1,7,捲り,魚屋　周成,大　分,1,マーク,高木　和仁,福　岡,3,,一ノ瀬貴将,大　阪,7-1,430円,(2),20240616,3R,弥彦,7-1-3,"1,080円",(1)
Ａ級特選,F1,,21,1,4,差し,荻野　哲,神奈川,5,マーク,宇賀神浩幸,栃　木,1,,栗田　万生,千　葉,4-5,"2,620円",(12),20240616,4R,弥彦,4-5-1,"3,820円",(9)
Ｓ級一般,F1,,21,1,5,差し,佐藤　真一,東　京,2,逃げ,中村　隆生,栃　木,3,,飯田　辰哉,千　葉,5-2,450円,(2),20240616,5R,弥彦,5-2-3,520円,(1)
Ｓ級一般,F1,,21,1,5,差し,不破　将登,岐　阜,3,マーク,松崎　貴久,富　山,1,,小笠原昭太,青　森,5-3,270円,(2),20240616,6R,弥彦,5-3-1,"4,120円",(10)
Ｓ級一般,F1,,21,1,3,差し,松永　将,茨　城,7,逃げ,上川　直紀,栃　木,4,,武田　憲祐,神奈川,3-7,"1,890円",(9),20240616,7R,弥彦,3-7-4,"11,220円",(44)
Ｓ級特選,F1,,21,1,3,差し,伊代野貴照,奈　良,4,マーク,山内　卓也,愛　知,6,,張野　幸聖,和歌山,3-4,"1,410円",(4),20240616,8R,弥彦,3-4-6,"2,050円",(3)
Ｓ級特選,F1,,21,1,1,差し,山口　貴嗣,福　岡,3,差し,鷲田　佳史,福　井,5,,伊藤　裕貴,三　重,1-3,"5,930円",(14),20240616,9R,弥彦,1-3-5,"12,620円",(40)
Ｓ級特選,F1,,21,1,2,差し,佐藤　和也,青　森,3,差し,堤　洋,徳　島,7,,酒井　雄多,福　島,2-3,"5,710円",(13),20240616,10R,弥彦,2-3-7,"10,300円",(24)
Ａ級決勝,F1,,21,1,3,捲り,五十嵐　綾,福　島,5,捲り,堀川敬太郎,福　岡,7,,桑名　僚也,埼　玉,3-5,"1,240円",(3),20240616,11R,弥彦,3-5-7,"2,380円",(5)
Ｓ級決勝,F1,,21,1,1,捲り,菊池　岳仁,長　野,3,差し,大川　龍二,広　島,7,,坂口　晃輔,三　重,1-3,"1,260円",(4),20240616,12R,弥彦,1-3-7,"9,010円",(24)
Ａ級チャレンジ予選,F2,,13,5,1,捲り,廣田　樹里,熊　本,3,マーク,横瀬　聡,福　岡,2,,田村　純一,福　島,1-3,320円,(1),20240616,1R,いわき平,1-3-2,750円,(1)
Ａ級チャレンジ予選,F2,,13,5,1,差し,細沼　健治,埼　玉,4,差し,大山　泰伸,香　川,3,,羽石　国臣,栃　木,1-4,"7,480円",(18),20240616,2R,いわき平,1-4-3,"18,890円",(45)
Ａ級チャレンジ予選,F2,,13,5,2,差し,藤野　貴章,佐　賀,1,逃げ,中野　真吾,佐　賀,3,,中井　修,滋　賀,2-1,350円,(2),20240616,3R,いわき平,2-1-3,810円,(3)
Ａ級チャレンジ予選,F2,,13,5,1,差し,井上　将志,福　岡,2,逃げ,堀越　翔己,福　岡,4,,長田　彰人,宮　城,1-2,150円,(1),20240616,4R,いわき平,1-2-4,210円,(1)
Ａ級チャレンジ予選,F2,,13,5,1,捲り,小榑　佑弥,新　潟,3,マーク,早川　成矢,埼　玉,2,,山中　貴雄,愛　知,1-3,150円,(1),20240616,5R,いわき平,1-3-2,410円,(1)
Ａ級チャレンジ予選,F2,,13,5,2,捲り,鈴木　康平,静　岡,1,マーク,松山　正和,静　岡,4,,高橋　明久,宮　城,2-1,210円,(1),20240616,6R,いわき平,2-1-4,"1,930円",(6)
Ａ級チャレンジ予選,F2,,13,5,1,逃げ,中原　航大,岡　山,2,マーク,山中　崇弘,高　知,3,,永田　修一,熊　本,1-2,190円,(1),20240616,7R,いわき平,1-2-3,230円,(1)
Ａ級チャレンジ一般,F2,,26,3,1,逃げ,山村　慮太,大　阪,3,差し,吉川　誠,神奈川,5,,垣外中勝哉,大　阪,1-3,650円,(3),20240616,1R,西武園,1-3-5,"2,230円",(4)
Ａ級チャレンジ一般,F2,,26,3,4,逃げ,吉川　勇気,石　川,5,マーク,樋口　奨平,富　山,1,,土屋　宏,群　馬,4-5,330円,(2),20240616,2R,西武園,4-5-1,"1,180円",(3)
Ａ級チャレンジ準決勝,F2,,26,3,7,捲り,佐野　恭太,静　岡,4,差し,坂口　卓士,福　島,6,,長谷川辰徳,埼　玉,7-4,"8,840円",(17),20240616,3R,西武園,7-4-6,"89,070円",(105)
Ａ級チャレンジ準決勝,F2,,26,3,4,逃げ,稲毛　知也,和歌山,1,マーク,田村　風起,奈　良,5,,伊狩　知人,奈　良,4-1,190円,(1),20240616,4R,西武園,4-1-5,410円,(1)
Ａ級チャレンジ準決勝,F2,,26,3,1,逃げ,野崎　翼,岐　阜,4,逃げ,山田　駿斗,千　葉,7,,深見　仁哉,愛　知,1-4,530円,(2),20240616,5R,西武園,1-4-7,"1,150円",(4)
Ｌ級ガールズ予選（第２走）,F2,,26,3,5,差し,渡口まりあ,山　口,4,マーク,戸田　瑞姫,茨　城,1,,黒河内由実,長　野,5-4,"1,380円",(7),20240616,6R,西武園,5-4-1,"3,160円",(12)
Ｌ級ガールズ予選（第２走）,F2,,26,3,3,差し,廣木　まこ,福　岡,2,捲り,岡本　二菜,東　京,7,,蛯原　杏奈,北海道,3-2,330円,(2),20240616,7R,西武園,3-2-7,870円,(4)
Ａ級特一般,F2,,26,3,7,差し,薮　謙治,京　都,3,逃げ,善利　裕生,滋　賀,4,,黒田　篤,栃　木,7-3,"5,940円",(22),20240616,8R,西武園,7-3-4,"33,780円",(81)
Ａ級特一般,F2,,26,3,2,捲り,山口　茂,福　島,5,差し,田原　宥明,北海道,3,,瀧野　勝太,群　馬,2-5,530円,(1),20240616,9R,西武園,2-5-3,"4,910円",(16)
Ａ級準決勝,F2,,26,3,3,逃げ,下岡　将也,三　重,6,差し,篠塚　光一,兵　庫,1,,松澤　敬輔,北海道,3-6,"15,780円",(30),20240616,10R,西武園,3-6-1,"108,850円",(133)
Ａ級準決勝,F2,,26,3,5,捲り,小林　則之,静　岡,3,マーク,柴田功一郎,神奈川,1,,田中　雅史,愛　知,5-3,360円,(1),20240616,11R,西武園,5-3-1,"1,140円",(2)
Ａ級準決勝,F2,,26,3,1,差し,柿沼　信也,埼　玉,5,逃げ,磯川　勝裕,東　京,2,,高橋　大輝,秋　田,1-5,230円,(1),20240616,12R,西武園,1-5-2,"3,410円",(8)
Ａ級チャレンジ一般,F2,,61,3,5,差し,富澤　洋祐,静　岡,3,マーク,藤田　晃英,千　葉,2,,落合　豊,茨　城,5-3,510円,(1),20240616,1R,玉野,5-3-2,"1,210円",(1)
