category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ａ級一般,F1,,21,3,5,逃げ,伊早坂駿一,茨　城,3,マーク,根本　雄紀,茨　城,1,,長野　和弘,福　岡,5-3,280円,(1),20240925,1R,弥彦,5-3-1,810円,(2)
Ａ級一般,F1,,21,3,5,逃げ,白井優太朗,広　島,4,マーク,榊原　洋,岡　山,3,,相樂　修,千　葉,5-4,270円,(2),20240925,2R,弥彦,5-4-3,"2,300円",(5)
Ａ級特選,F1,,21,3,1,逃げ,蒋野　翔太,徳　島,7,マーク,峰重祐之介,岡　山,4,,松永　真太,福　岡,1-7,300円,(1),20240925,3R,弥彦,1-7-4,790円,(1)
Ａ級特選,F1,,21,3,7,差し,神開　一輝,福　岡,5,差し,阿久津　修,栃　木,1,,宮下　一歩,長　野,7-5,610円,(2),20240925,4R,弥彦,7-5-1,"3,170円",(10)
Ｓ級一般,F1,,21,3,3,捲り,平尾　一晃,長　崎,5,マーク,佐々木則幸,高　知,4,,江連　和洋,栃　木,3-5,380円,(2),20240925,5R,弥彦,3-5-4,"1,430円",(5)
Ｓ級一般,F1,,21,3,4,捲り,板垣　昴,北海道,2,マーク,岡部　芳幸,福　島,5,,高塩　讓次,栃　木,4-2,540円,(2),20240925,6R,弥彦,4-2-5,920円,(1)
Ｓ級一般,F1,,21,3,2,差し,山下　渡,茨　城,4,差し,太田　龍希,埼　玉,6,,矢島　一弥,群　馬,2-4,410円,(2),20240925,7R,弥彦,2-4-6,"1,450円",(4)
Ｓ級特選,F1,,21,3,1,捲り,阿部　力也,宮　城,5,差し,木村　隆弘,徳　島,7,,鹿内　翔,青　森,1-5,770円,(4),20240925,8R,弥彦,1-5-7,"4,830円",(20)
Ｓ級特選,F1,,21,3,4,差し,和田　圭,宮　城,3,捲り,伊東　翔貴,福　島,1,,近藤　保,千　葉,4-3,280円,(1),20240925,9R,弥彦,4-3-1,680円,(1)
Ｓ級特選,F1,,21,3,1,差し,諸橋　愛,新　潟,4,捲り,朝倉　智仁,茨　城,5,,志村　龍己,山　梨,1-4,640円,(3),20240925,10R,弥彦,1-4-5,"1,390円",(5)
Ａ級決勝,F1,,21,3,7,差し,池部　壮太,大　分,5,マーク,小川将二郎,徳　島,1,,幸田　望夢,栃　木,7-5,"3,180円",(15),20240925,11R,弥彦,7-5-1,"7,820円",(37)
Ｓ級決勝,F1,,21,3,1,差し,渡部　幸訓,福　島,5,差し,小川　勇介,福　岡,6,,室井蓮太朗,徳　島,1-5,650円,(2),20240925,12R,弥彦,1-5-6,"5,510円",(17)
Ａ級予選,F1,,51,1,5,差し,坂口　卓士,福　島,7,差し,鷲見　逸喜,岐　阜,6,,亀井　雅斗,群　馬,5-7,"1,670円",(5),20240925,1R,福井,5-7-6,"26,830円",(56)
Ａ級予選,F1,,51,1,5,逃げ,土田　栄二,茨　城,2,マーク,大橋　徹,栃　木,6,,山田　隼司,岐　阜,5-2,290円,(1),20240925,2R,福井,5-2-6,"3,740円",(11)
Ａ級予選,F1,,51,1,1,逃げ,村上　翔馬,兵　庫,3,マーク,窪田　陽介,滋　賀,7,,太田　将成,宮　城,1-3,580円,(2),20240925,3R,福井,1-3-7,"2,470円",(9)
Ａ級予選,F1,,51,1,3,捲り,戸邉　捺希,埼　玉,5,差し,中井　護,滋　賀,7,,中川　繁樹,京　都,3-5,"3,470円",(11),20240925,4R,福井,3-5-7,"6,720円",(18)
Ａ級初日特選,F1,,51,1,5,捲り,格清　洋介,静　岡,3,マーク,川口　直人,神奈川,2,,野口　正則,奈　良,5-3,240円,(1),20240925,5R,福井,5-3-2,750円,(1)
Ｌ級ガールズ予選（第１走）,F1,,51,1,2,差し,加瀬加奈子,新　潟,4,マーク,塩田　日海,神奈川,6,,中野　咲,愛　知,2-4,"30,050円",(20),20240925,6R,福井,2-4-6,"122,880円",(76)
Ｌ級ガールズ予選（第１走）,F1,,51,1,7,捲り,日野　未来,奈　良,2,マーク,高木　佑真,神奈川,5,,當銘沙恵美,愛　知,7-2,630円,(3),20240925,7R,福井,7-2-5,"1,020円",(4)
Ｓ級予選,F1,,51,1,5,差し,新田　康仁,静　岡,2,差し,飯野　祐太,福　島,3,,矢野　昌彦,栃　木,5-2,760円,(3),20240925,8R,福井,5-2-3,"6,320円",(20)
Ｓ級予選,F1,,51,1,1,差し,伏見　俊昭,福　島,4,逃げ,坂本　周作,青　森,5,,江守　昇,千　葉,1-4,320円,(1),20240925,9R,福井,1-4-5,500円,(1)
Ｓ級予選,F1,,51,1,2,捲り,酒井　雄多,福　島,3,捲り,吉田　敏洋,愛　知,1,,末木　浩二,山　梨,2-3,"3,370円",(10),20240925,10R,福井,2-3-1,"31,300円",(72)
Ｓ級予選,F1,,51,1,7,捲り,中井　太祐,奈　良,1,マーク,藤井　昭吾,滋　賀,5,,佐々木堅次,福　島,7-1,300円,(1),20240925,11R,福井,7-1-5,760円,(2)
Ｓ級初日特選,F1,,51,1,3,捲り,杉森　輝大,茨　城,2,マーク,武藤　龍生,埼　玉,4,,道場　晃規,静　岡,3-2,"1,160円",(3),20240925,12R,福井,3-2-4,"4,020円",(12)
Ａ級チャレンジ一般,F2,,11,3,3,差し,河合　康晴,静　岡,5,マーク,宮原　貴之,栃　木,4,,日吉　克実,静　岡,3-5,"11,170円",(27),20240925,1R,函館,3-5-4,"49,630円",(111)
Ａ級チャレンジ一般,F2,,11,3,4,逃げ,門馬　琢麿,北海道,1,マーク,佐藤　純嘉,青　森,5,,丸山　勝也,静　岡,4-1,190円,(1),20240925,2R,函館,4-1-5,"2,200円",(5)
Ａ級チャレンジ選抜,F2,,11,3,5,捲り,高橋　海月,青　森,2,マーク,関根　崇人,福　島,1,,滝川　秀嗣,愛　知,5-2,330円,(2),20240925,3R,函館,5-2-1,"4,480円",(11)
Ａ級チャレンジ選抜,F2,,11,3,4,逃げ,菱沼　元樹,埼　玉,3,差し,齋藤　明,北海道,5,,山村　慮太,大　阪,4-3,920円,(4),20240925,4R,函館,4-3-5,"6,370円",(21)
Ｌ級ガールズ一般,F2,,11,3,6,逃げ,松井　優佳,大　阪,5,差し,宇野　紅音,岐　阜,4,,三澤あゆみ,宮　城,6-5,200円,(1),20240925,5R,函館,6-5-4,"1,240円",(4)
Ａ級特一般,F2,,11,3,5,差し,野木　義規,北海道,2,逃げ,田中　勝仁,千　葉,6,,齊藤紳一朗,青　森,5-2,220円,(1),20240925,6R,函館,5-2-6,470円,(1)
Ａ級特一般,F2,,11,3,2,逃げ,高田　修汰,福　井,4,マーク,鳥越　靖弘,愛　知,1,,佐野　恭太,静　岡,2-4,130円,(1),20240925,7R,函館,2-4-1,570円,(2)
Ａ級特選,F2,,11,3,4,差し,上田　隼,岐　阜,3,捲り,齋藤　友幸,静　岡,1,,鈴木　謙二,東　京,4-3,"4,690円",(18),20240925,8R,函館,4-3-1,"16,640円",(70)
Ａ級特選,F2,,11,3,4,差し,森田　康嗣,北海道,2,差し,舛井　幹雄,三　重,1,,房州　輝也,福　島,4-2,"1,680円",(6),20240925,9R,函館,4-2-1,"5,500円",(20)
Ａ級チャレンジ決勝,F2,,11,3,2,差し,永井　哉多,東　京,4,捲り,佐藤　大地,三　重,1,,久田　朔,大　阪,2-4,"3,400円",(11),20240925,10R,函館,2-4-1,"8,760円",(30)
Ｌ級ガールズ決勝,F2,,11,3,2,差し,細田　愛未,埼　玉,5,逃げ,坂口　楓華,愛　知,1,,奥井　迪,東　京,2-5,"1,740円",(6),20240925,11R,函館,2-5-1,"2,510円",(8)
