category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ａ級予選,F1,,21,1,3,差し,望月　紀男,静　岡,2,マーク,助川翔太郎,埼　玉,4,,渡邉　直弥,静　岡,3-2,"11,570円",(26),20251006,1R,弥彦,3-2-4,"82,090円",(125)
Ａ級予選,F1,,21,1,3,捲り,菅田　謙仁,宮　城,5,マーク,金子　兼久,宮　城,4,,武田　良太,愛　媛,3-5,490円,(2),20251006,2R,弥彦,3-5-4,730円,(2)
Ａ級予選,F1,,21,1,2,差し,島野　浩司,愛　知,6,差し,疋田　敏,愛　知,7,,松岡晋乃介,岐　阜,2-6,"4,550円",(13),20251006,3R,弥彦,2-6-7,"11,990円",(34)
Ａ級予選,F1,,21,1,7,差し,櫻井　太士,岡　山,2,逃げ,近藤　雄太,岡　山,4,,山崎　岳志,佐　賀,7-2,170円,(1),20251006,4R,弥彦,7-2-4,240円,(1)
Ａ級初日特選,F1,,21,1,7,差し,近藤　誠二,香　川,4,逃げ,滝本　幸正,新　潟,6,,立花　成泰,岡　山,7-4,"6,510円",(18),20251006,5R,弥彦,7-4-6,"42,420円",(113)
Ｌ級ガールズ予選（第１走）,F1,,21,1,3,捲り,大浦　彩瑛,神奈川,1,逃げ,宇野　紅音,岐　阜,4,,比嘉真梨代,沖　縄,3-1,620円,(3),20251006,6R,弥彦,3-1-4,"5,890円",(20)
Ｌ級ガールズ予選（第１走）,F1,,21,1,4,差し,元砂七夕美,奈　良,6,差し,那須　萌美,宮　崎,5,,松本　詩乃,東　京,4-6,590円,(3),20251006,7R,弥彦,4-6-5,"1,360円",(4)
Ｓ級予選,F1,,21,1,1,差し,三ツ石康洋,徳　島,7,逃げ,谷内　健太,京　都,5,,守谷　陽介,岡　山,1-7,790円,(3),20251006,8R,弥彦,1-7-5,"1,310円",(3)
Ｓ級予選,F1,,21,1,1,差し,藤田　勝也,和歌山,5,逃げ,貴志　修己,和歌山,4,,藤岡　隆治,徳　島,1-5,220円,(1),20251006,9R,弥彦,1-5-4,300円,(1)
Ｓ級予選,F1,,21,1,6,逃げ,伊藤　成紀,大　阪,7,差し,桑原　亮,福　岡,2,,富永　益生,愛　知,6-7,"12,040円",(28),20251006,10R,弥彦,6-7-2,"55,100円",(122)
Ｓ級予選,F1,,21,1,7,逃げ,中嶋　宣成,長　野,4,マーク,武田　豊樹,茨　城,1,,古川　尚耶,栃　木,7-4,"1,110円",(5),20251006,11R,弥彦,7-4-1,"2,780円",(7)
Ｓ級初日特選,F1,,21,1,1,差し,成田　和也,福　島,6,マーク,佐々木雄一,福　島,5,,菊池　岳仁,長　野,1-6,"1,090円",(4),20251006,12R,弥彦,1-6-5,"2,240円",(4)
Ａ級予選,F1,,85,3,4,逃げ,高井　流星,岡　山,3,マーク,岡田　啓渡,愛　媛,7,,菊池　翔,福　島,4-3,250円,(1),20251006,1R,佐世保,4-3-7,"1,780円",(3)
Ａ級予選,F1,,85,3,1,差し,久保　光司,佐　賀,2,マーク,伊藤　大彦,徳　島,5,,木村　貴宏,茨　城,1-2,"7,740円",(22),20251006,2R,佐世保,1-2-5,"31,060円",(93)
Ａ級予選,F1,,85,3,1,逃げ,中野光太郎,徳　島,7,マーク,植木　和広,神奈川,4,,山根　泰道,岡　山,1-7,490円,(2),20251006,3R,佐世保,1-7-4,"10,590円",(28)
Ａ級予選,F1,,85,3,7,逃げ,尾野　翔一,福　岡,1,マーク,高橋　義秋,大　分,4,,三槻　智清,佐　賀,7-1,120円,(1),20251006,4R,佐世保,7-1-4,220円,(1)
Ａ級初日特選,F1,,85,3,7,逃げ,田村　大,宮　崎,2,マーク,西田　大志,福　岡,4,,加倉　正義,福　岡,7-2,170円,(1),20251006,5R,佐世保,7-2-4,330円,(1)
Ｌ級ガールズ予選（第１走）,F1,,85,3,1,捲り,小林　莉子,東　京,2,マーク,小林真矢香,石　川,4,,小坂　知子,岐　阜,1-2,"1,570円",(5),20251006,6R,佐世保,1-2-4,"3,470円",(12)
Ｌ級ガールズ予選（第１走）,F1,,85,3,7,捲り,児玉　碧衣,福　岡,2,差し,藤田まりあ,埼　玉,5,,又多　風緑,石　川,7-2,140円,(1),20251006,7R,佐世保,7-2-5,280円,(1)
