category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,26,3,3,差し,箱田　優樹,青　森,5,逃げ,竹内　翼,広　島,2,,福島　栄一,香　川,3-5,"1,740円",(7),20250830,1R,西武園,3-5-2,"4,640円",(14)
Ｓ級一般,G3,,26,3,1,差し,山口　貴弘,佐　賀,5,逃げ,中野　雄喜,京　都,7,,桑原　亮,福　岡,1-5,390円,(2),20250830,2R,西武園,1-5-7,570円,(1)
Ｓ級一般,G3,,26,3,5,捲り,鈴木　伸之,愛　知,8,マーク,小林　圭介,茨　城,3,,藤田　昌宏,岡　山,5-8,"25,190円",(46),20250830,3R,西武園,5-8-3,"135,970円",(210)
Ｓ級選抜,G3,,26,3,2,捲り,山本　直,岡　山,9,マーク,木村　隆弘,徳　島,3,,岩本　和也,石　川,2-9,"1,100円",(4),20250830,4R,西武園,2-9-3,"23,290円",(72)
Ｓ級選抜,G3,,26,3,4,差し,甲斐　俊祐,大　分,2,逃げ,南　潤,和歌山,7,,石塚輪太郎,和歌山,4-2,"16,600円",(39),20250830,5R,西武園,4-2-7,"24,430円",(54)
Ｓ級選抜,G3,,26,3,1,差し,岩津　裕介,岡　山,5,逃げ,林　昌幸,愛　媛,9,,池田　良,広　島,1-5,250円,(1),20250830,6R,西武園,1-5-9,420円,(1)
Ｓ級特選,G3,,26,3,5,差し,松田　治之,大　阪,7,差し,筒井　敦史,岡　山,4,,青木　瑞樹,岡　山,5-7,"9,340円",(35),20250830,7R,西武園,5-7-4,"98,300円",(261)
Ｓ級特選,G3,,26,3,5,差し,渡部　哲男,愛　媛,8,捲り,房州　輝也,福　島,4,,山崎　将幸,宮　城,5-8,"4,530円",(12),20250830,8R,西武園,5-8-4,"23,790円",(71)
Ｓ級特選,G3,,26,3,9,捲り,佐々木　豪,愛　媛,7,差し,杉本　正隆,茨　城,1,,香川　雄介,香　川,9-7,"2,380円",(6),20250830,9R,西武園,9-7-1,"7,720円",(22)
Ｓ級準決勝,G3,,26,3,3,捲り,森田　優弥,埼　玉,5,差し,南　修二,大　阪,7,,宿口　陽一,埼　玉,3-5,"1,780円",(9),20250830,10R,西武園,3-5-7,"5,150円",(15)
Ｓ級準決勝,G3,,26,3,1,捲り,山口　拳矢,岐　阜,9,逃げ,新山　響平,青　森,5,,塚本　大樹,熊　本,1-9,820円,(5),20250830,11R,西武園,1-9-5,"4,160円",(13)
Ｓ級準決勝,G3,,26,3,7,逃げ,眞杉　匠,栃　木,1,マーク,武藤　龍生,埼　玉,4,,久木原　洋,埼　玉,7-1,220円,(1),20250830,12R,西武園,7-1-4,710円,(2)
Ａ級一般,F1,,34,1,2,差し,田村　浩章,徳　島,4,捲り,大森　光明,北海道,1,,山田　和巧,神奈川,2-4,"1,420円",(6),20250830,1R,川崎,2-4-1,"6,330円",(20)
Ａ級一般,F1,,34,1,4,差し,石井　毅,神奈川,2,捲り,阿久津浩之,東　京,3,,深澤　伸介,静　岡,4-2,"1,340円",(6),20250830,2R,川崎,4-2-3,"3,480円",(9)
Ａ級特選,F1,,34,1,1,捲り,犬塚　貴之,愛　知,7,マーク,柿沼　信也,埼　玉,3,,菅田　謙仁,宮　城,1-7,"1,080円",(6),20250830,3R,川崎,1-7-3,"8,680円",(28)
Ａ級特選,F1,,34,1,6,逃げ,佐藤　大地,三　重,5,差し,飯田　辰哉,千　葉,1,,関根健太郎,神奈川,6-5,"1,160円",(6),20250830,4R,川崎,6-5-1,"2,790円",(7)
Ｓ級一般,F1,,34,1,2,差し,小玉　拓真,岡　山,7,差し,小橋　明紀,青　森,1,,岸澤　賢太,埼　玉,2-7,"8,300円",(26),20250830,5R,川崎,2-7-1,"29,250円",(78)
Ｓ級一般,F1,,34,1,7,差し,桐山敬太郎,神奈川,2,捲り,格清　洋介,静　岡,1,,伊藤　世哉,三　重,7-2,470円,(1),20250830,6R,川崎,7-2-1,"1,970円",(2)
Ｓ級一般,F1,,34,1,2,差し,中村　雅仁,熊　本,6,逃げ,石田　拓真,愛　知,4,,佐々木和紀,神奈川,2-6,"4,460円",(15),20250830,7R,川崎,2-6-4,"33,220円",(72)
Ｓ級特選,F1,,34,1,2,差し,櫻井　正孝,宮　城,4,逃げ,渡邉　一成,福　島,1,,月森　亮輔,岡　山,2-4,"10,540円",(27),20250830,8R,川崎,2-4-1,"48,170円",(118)
Ｓ級特選,F1,,34,1,5,差し,伏見　俊昭,福　島,1,逃げ,梶原　海斗,福　岡,7,,福田　知也,神奈川,5-1,310円,(1),20250830,9R,川崎,5-1-7,410円,(1)
Ｓ級特選,F1,,34,1,4,差し,山田　久徳,京　都,5,捲り,福永　大智,大　阪,1,,山下　渡,茨　城,4-5,180円,(1),20250830,10R,川崎,4-5-1,280円,(1)
Ａ級決勝,F1,,34,1,4,捲り,谷内　健太,京　都,2,マーク,酒井　拳蔵,大　阪,7,,古賀　勝大,和歌山,4-2,160円,(1),20250830,11R,川崎,4-2-7,210円,(1)
Ｓ級決勝,F1,,34,1,3,差し,嘉永　泰斗,熊　本,4,差し,佐藤　一伸,福　島,1,,松井　宏佑,神奈川,3-4,"3,100円",(11),20250830,12R,川崎,3-4-1,"7,120円",(25)
Ａ級予選,F1,,43,1,4,逃げ,原井　剣也,福　岡,1,マーク,平　総一,熊　本,5,,隅　貴史,山　口,4-1,260円,(1),20250830,1R,岐阜,4-1-5,"2,380円",(6)
Ａ級予選,F1,,43,1,3,差し,川島　勝,長　崎,7,捲り,高橋　優斗,大　分,1,,岡崎　祥伍,岐　阜,3-7,630円,(4),20250830,2R,岐阜,3-7-1,"3,320円",(13)
Ａ級予選,F1,,43,1,4,捲り,西岡　利起,奈　良,3,マーク,山出　裕幸,福　井,7,,野本　翔太,高　知,4-3,700円,(3),20250830,3R,岐阜,4-3-7,"1,630円",(7)
Ａ級予選,F1,,43,1,1,捲り,伊東　佑晟,三　重,7,逃げ,天野　純平,佐　賀,5,,田中　秀治,岐　阜,1-7,990円,(3),20250830,4R,岐阜,1-7-5,"2,420円",(7)
Ａ級初日特選,F1,,43,1,2,差し,坂上　樹大,石　川,6,逃げ,吉川　希望,石　川,1,,薦田　将伍,愛　媛,2-6,"1,260円",(4),20250830,5R,岐阜,2-6-1,"6,200円",(16)
Ｌ級ガールズ予選（第１走）,F1,,43,1,4,差し,藤田まりあ,埼　玉,5,捲り,田中　月菜,佐　賀,2,,松本　詩乃,東　京,4-5,"1,800円",(8),20250830,6R,岐阜,4-5-2,"5,180円",(17)
Ｌ級ガールズ予選（第１走）,F1,,43,1,1,逃げ,梅川　風子,東　京,7,マーク,高尾貴美歌,長　崎,6,,三森　彩桜,福　島,1-7,280円,(2),20250830,7R,岐阜,1-7-6,"2,430円",(9)
Ｓ級予選,F1,,43,1,2,差し,田尾　駿介,高　知,4,捲り,緒方　将樹,熊　本,7,,濱田　浩司,愛　媛,2-4,170円,(1),20250830,8R,岐阜,2-4-7,280円,(1)
Ｓ級予選,F1,,43,1,3,差し,柴崎　淳,三　重,1,マーク,青柳　靖起,佐　賀,7,,松尾　透,福　岡,3-1,"1,030円",(3),20250830,9R,岐阜,3-1-7,"2,030円",(5)
Ｓ級予選,F1,,43,1,3,差し,湊　聖二,徳　島,2,差し,松尾　勇吾,熊　本,6,,浅見　隼,福　岡,3-2,"4,410円",(18),20250830,10R,岐阜,3-2-6,"16,690円",(59)
Ｓ級予選,F1,,43,1,3,捲り,林　慶次郎,福　岡,7,差し,三谷　政史,奈　良,1,,大崎飛雄馬,愛　媛,3-7,"1,630円",(3),20250830,11R,岐阜,3-7-1,"7,190円",(16)
Ｓ級初日特選,F1,,43,1,1,差し,桑原　大志,山　口,5,マーク,山田　庸平,佐　賀,7,,原田研太朗,徳　島,1-5,"18,480円",(38),20250830,12R,岐阜,1-5-7,"77,640円",(159)
Ａ級予選,F2,,13,5,6,逃げ,戸塚　涼介,埼　玉,7,差し,須賀　和彦,茨　城,4,,寺沼　将彦,東　京,6-7,"31,340円",(33),20250830,1R,いわき平,6-7-4,"46,280円",(99)
Ａ級予選,F2,,13,5,2,差し,小野　裕次,千　葉,5,差し,小坂　敏之,栃　木,3,,小玉　勇一,埼　玉,2-5,"5,740円",(9),20250830,2R,いわき平,2-5-3,"26,230円",(37)
Ａ級予選,F2,,13,5,2,逃げ,神尾　敬冬,静　岡,3,マーク,須藤　悟,千　葉,4,,太田　将成,宮　城,2-3,300円,(1),20250830,3R,いわき平,2-3-4,"1,690円",(4)
Ａ級予選,F2,,13,5,1,差し,北野　良栄,茨　城,7,マーク,若林　耕司,群　馬,3,,宮司　周郎,愛　知,1-7,"1,530円",(3),20250830,4R,いわき平,1-7-3,"8,620円",(18)
Ａ級予選,F2,,13,5,2,差し,猪俣　康一,愛　知,1,逃げ,下井　竜,三　重,6,,瀧野　勝太,群　馬,2-1,380円,(2),20250830,5R,いわき平,2-1-6,"8,030円",(29)
Ａ級予選,F2,,13,5,1,逃げ,渡邉　壘,新　潟,2,マーク,宇佐見裕輝,福　島,3,,成清謙二郎,千　葉,1-2,140円,(1),20250830,6R,いわき平,1-2-3,260円,(1)
Ａ級初日特選,F2,,13,5,6,捲り,小笠原　光,岩　手,1,マーク,谷津田将吾,福　島,3,,丸山　貴秀,秋　田,6-1,480円,(1),20250830,7R,いわき平,6-1-3,720円,(1)
Ａ級チャレンジ予選,F2,,48,5,1,差し,須永　勝太,福　島,3,差し,近藤　直幹,徳　島,6,,藤原　義晴,岩　手,1-3,"3,480円",(8),20250830,1R,四日市,1-3-6,"13,940円",(24)
Ａ級チャレンジ予選,F2,,48,5,2,逃げ,長谷川裕一,愛　知,1,差し,神開　将暢,福　岡,5,,杉山　正和,三　重,2-1,"1,130円",(3),20250830,2R,四日市,2-1-5,"3,100円",(7)
Ａ級チャレンジ予選,F2,,48,5,3,差し,宮西　翼,石　川,2,逃げ,日浦　崇道,和歌山,4,,福森慎太郎,千　葉,3-2,230円,(1),20250830,3R,四日市,3-2-4,"1,620円",(5)
Ａ級チャレンジ予選,F2,,48,5,5,差し,齋藤　和也,福　島,3,差し,中野　功史,長　崎,1,,中込　健太,秋　田,5-3,"3,770円",(12),20250830,4R,四日市,5-3-1,"10,200円",(27)
Ａ級チャレンジ予選,F2,,48,5,2,逃げ,土生　智徳,大　阪,4,マーク,南　蓮,和歌山,5,,龍門慎太郎,岡　山,2-4,180円,(1),20250830,5R,四日市,2-4-5,330円,(1)
Ａ級チャレンジ予選,F2,,48,5,2,逃げ,辻田　祥大,三　重,5,差し,黒田　充,栃　木,1,,大越　啓介,栃　木,2-5,"3,360円",(6),20250830,6R,四日市,2-5-1,"6,730円",(14)
Ａ級チャレンジ予選,F2,,48,5,2,逃げ,野中龍之介,神奈川,1,マーク,原岡泰志郎,千　葉,5,,植田　誠,静　岡,2-1,120円,(1),20250830,7R,四日市,2-1-5,210円,(1)
Ａ級予選,F2,,74,5,1,差し,山崎　司,福　島,3,捲り,田代　匠,福　岡,4,,仲松　勝太,沖　縄,1-3,"6,160円",(8),20250830,1R,高知,1-3-4,"35,650円",(36)
Ａ級予選,F2,,74,5,3,差し,中石　昌芳,広　島,1,差し,江連　和洋,栃　木,2,,小林　申太,茨　城,3-1,"5,870円",(19),20250830,2R,高知,3-1-2,"17,340円",(47)
Ａ級予選,F2,,74,5,4,差し,赤塚　悠人,山　形,3,捲り,大高　彰馬,福　島,1,,大瀬戸潤一,広　島,4-3,290円,(1),20250830,3R,高知,4-3-1,640円,(1)
Ａ級予選,F2,,74,5,2,差し,篠原　龍馬,高　知,1,捲り,近藤　雄太,岡　山,6,,増田　鉄男,徳　島,2-1,180円,(1),20250830,4R,高知,2-1-6,360円,(1)
Ａ級予選,F2,,74,5,1,捲り,林　昴,福　岡,2,マーク,内山　拓,福　岡,4,,鈴木　良太,静　岡,1-2,340円,(2),20250830,5R,高知,1-2-4,"1,140円",(3)
Ａ級予選,F2,,74,5,1,差し,吉川　嘉斗,徳　島,4,捲り,中野光太郎,徳　島,3,,茅野　寛史,鹿児島,1-4,460円,(1),20250830,6R,高知,1-4-3,"1,640円",(3)
Ａ級初日特選,F2,,74,5,3,逃げ,吉田　昌司,埼　玉,2,マーク,平原　啓多,埼　玉,1,,小林　令,山　梨,3-2,"1,190円",(5),20250830,7R,高知,3-2-1,"1,550円",(4)
Ａ級チャレンジ一般,F2,,86,8,4,差し,沢田　勇治,山　口,5,マーク,藤原　義浩,徳　島,1,,川本　琢也,岡　山,4-5,710円,(3),20250830,1R,別府,4-5-1,"1,180円",(4)
Ａ級チャレンジ一般,F2,,86,8,4,逃げ,小林　寛弥,静　岡,1,マーク,吉橋　秀城,埼　玉,5,,神田　宏行,埼　玉,4-1,"1,030円",(4),20250830,2R,別府,4-1-5,"2,350円",(9)
Ａ級チャレンジ選抜,F2,,86,8,6,差し,細田　純平,広　島,1,逃げ,森　佑樹,岡　山,7,,大内　達也,宮　城,6-1,490円,(1),20250830,3R,別府,6-1-7,"6,640円",(20)
Ａ級チャレンジ選抜,F2,,86,8,1,捲り,大竹野裕樹,鹿児島,4,マーク,東　隆之,宮　崎,7,,野口　修平,神奈川,1-4,220円,(1),20250830,4R,別府,1-4-7,"1,130円",(3)
Ｌ級ガールズ一般,F2,,86,8,4,差し,菅原ななこ,宮　城,5,捲り,加瀬加奈子,新　潟,6,,梶田　舞,埼　玉,4-5,"4,530円",(11),20250830,5R,別府,4-5-6,"16,670円",(48)
