category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,34,1,7,捲り,齋木　翔多,静　岡,1,逃げ,佐々木吉徳,秋　田,3,,伊原　克彦,福　井,7-1,"4,310円",(17),20240121,1R,川崎,7-1-3,"20,240円",(78)
Ｓ級一般,G3,,34,1,4,差し,松山　桂輔,愛　知,1,差し,中村　雅仁,熊　本,7,,石口　慶多,兵　庫,4-1,"11,180円",(36),20240121,2R,川崎,4-1-7,"91,390円",(182)
Ｓ級一般,G3,,34,1,1,捲り,太刀川一成,千　葉,7,マーク,山本　健也,千　葉,3,,栗山　俊介,奈　良,1-7,"1,040円",(3),20240121,3R,川崎,1-7-3,"4,890円",(12)
Ｓ級選抜,G3,,34,1,9,差し,成松　春樹,佐　賀,5,差し,橋本　瑠偉,栃　木,7,,鈴木　薫,東　京,9-5,"1,290円",(5),20240121,4R,川崎,9-5-7,"11,870円",(40)
Ｓ級選抜,G3,,34,1,5,差し,吉田　昌司,茨　城,3,マーク,早坂　秀悟,茨　城,7,,橋本　優己,岐　阜,5-3,780円,(3),20240121,5R,川崎,5-3-7,"3,290円",(4)
Ｓ級選抜,G3,,34,1,5,差し,上野　優太,熊　本,9,差し,原　真司,岐　阜,1,,平原　啓多,埼　玉,5-9,"8,560円",(30),20240121,6R,川崎,5-9-1,"61,050円",(176)
Ｓ級特選,G3,,34,1,5,差し,松川　高大,熊　本,4,マーク,望月　永悟,静　岡,1,,東矢　圭吾,熊　本,5-4,"7,040円",(22),20240121,7R,川崎,5-4-1,"34,970円",(108)
Ｓ級特選,G3,,34,1,3,差し,新山　将史,青　森,2,差し,香川　雄介,香　川,5,,酒井　雄多,福　島,3-2,"2,220円",(8),20240121,8R,川崎,3-2-5,"7,860円",(19)
Ｓ級特選,G3,,34,1,7,差し,佐々木雄一,福　島,2,逃げ,堀江　省吾,長　野,5,,佐々木悠葵,群　馬,7-2,"8,580円",(20),20240121,9R,川崎,7-2-5,"18,440円",(52)
Ｓ級特別優秀,G3,,34,1,1,逃げ,北井　佑季,神奈川,7,マーク,佐々木　龍,神奈川,8,,齊藤　竜也,神奈川,1-7,360円,(1),20240121,10R,川崎,1-7-8,"1,510円",(3)
Ｓ級特別優秀,G3,,34,1,1,捲り,山田　諒,岐　阜,3,捲り,新村　穣,神奈川,2,,佐藤慎太郎,福　島,1-3,"4,310円",(16),20240121,11R,川崎,1-3-2,"17,790円",(60)
Ｓ級決勝,G3,,34,1,2,差し,郡司　浩平,神奈川,5,マーク,清水　裕友,山　口,1,,松浦　悠士,広　島,2-5,"2,430円",(6),20240121,12R,川崎,2-5-1,"6,530円",(19)
Ａ級予選,F1,,42,1,2,差し,篠塚　光一,兵　庫,4,差し,齋藤　一茂,群　馬,5,,井上　将志,兵　庫,2-4,"5,790円",(19),20240121,1R,名古屋,2-4-5,"28,350円",(80)
