category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級選抜,G3,,23,1,1,差し,西岡　拓朗,広　島,2,捲り,田中　陽平,熊　本,6,,武井　大介,千　葉,1-2,"4,980円",(17),20250601,1R,取手,1-2-6,"57,510円",(119)
Ｓ級選抜,G3,,23,1,4,捲り,上杉　嘉槻,福　井,2,マーク,渡辺　十夢,福　井,7,,清水　一幸,大　阪,4-2,440円,(2),20250601,2R,取手,4-2-7,790円,(2)
Ｓ級選抜,G3,,23,1,2,捲り,小橋　秀幸,青　森,3,差し,中村　圭志,熊　本,5,,鈴木　輝大,東　京,2-3,"15,790円",(31),20250601,3R,取手,2-3-5,"100,350円",(144)
Ｓ級選抜,G3,,23,1,3,差し,桑原　大志,山　口,9,捲り,月森　亮輔,岡　山,5,,山中　貴雄,高　知,3-9,400円,(1),20250601,4R,取手,3-9-5,640円,(1)
Ｓ級選抜,G3,,23,1,9,差し,瓜生　崇智,熊　本,5,捲り,宮本　隼輔,熊　本,3,,松尾　透,福　岡,9-5,340円,(1),20250601,5R,取手,9-5-3,520円,(1)
Ｓ級二次予選,G3,,23,1,1,捲り,藤井　侑吾,愛　知,7,マーク,志智　俊夫,岐　阜,2,,渡邉　一成,福　島,1-7,350円,(1),20250601,6R,取手,1-7-2,"3,410円",(7)
Ｓ級二次予選,G3,,23,1,7,差し,佐々木眞也,神奈川,3,逃げ,櫻井祐太郎,宮　城,5,,成田　和也,福　島,7-3,"11,590円",(29),20250601,7R,取手,7-3-5,"24,520円",(68)
Ｓ級二次予選,G3,,23,1,2,捲り,河端　朋之,岡　山,9,差し,上野　優太,熊　本,7,,岩津　裕介,岡　山,2-9,"9,720円",(27),20250601,8R,取手,2-9-7,"17,040円",(58)
Ｓ級二次予選,G3,,23,1,9,捲り,松井　宏佑,神奈川,1,マーク,和田健太郎,千　葉,7,,松本秀之介,熊　本,9-1,230円,(1),20250601,9R,取手,9-1-7,850円,(2)
Ｓ級二次予選,G3,,23,1,5,捲り,郡司　浩平,神奈川,7,差し,内藤　宣彦,秋　田,9,,橋本　強,愛　媛,5-7,"1,850円",(6),20250601,10R,取手,5-7-9,"11,660円",(29)
Ｓ級二次予選,G3,,23,1,1,差し,杉森　輝大,茨　城,7,逃げ,眞杉　匠,栃　木,9,,芦澤　辰弘,茨　城,1-7,360円,(2),20250601,11R,取手,1-7-9,470円,(2)
Ｓ級二次予選,G3,,23,1,3,捲り,三谷　竜生,奈　良,2,逃げ,木村　皆斗,茨　城,5,,吉田　拓矢,茨　城,3-2,"13,370円",(22),20250601,12R,取手,3-2-5,"26,360円",(45)
Ａ級一般,F1,,48,3,7,逃げ,松田　昂己,茨　城,4,差し,浅沼　聖士,静　岡,1,,渡辺　聖,神奈川,7-4,"1,840円",(6),20250601,1R,四日市,7-4-1,"3,780円",(10)
Ａ級一般,F1,,48,3,4,差し,矢口啓一郎,群　馬,7,マーク,中西　司,神奈川,3,,中野　智公,和歌山,4-7,380円,(2),20250601,2R,四日市,4-7-3,"1,960円",(5)
