category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級選抜（２）,G1,,11,3,5,差し,園田　匠,福　岡,7,マーク,嶋田　誠也,福　岡,1,,東矢　圭吾,熊　本,5-7,810円,(2),20250813,1R,函館,5-7-1,"1,820円",(2)
Ｓ級選抜（２）,G1,,11,3,1,差し,宿口　陽一,埼　玉,9,捲り,青野　将大,神奈川,4,,恩田　淳平,群　馬,1-9,"4,020円",(17),20250813,2R,函館,1-9-4,"16,000円",(62)
Ｓ級選抜（２）,G1,,11,3,5,差し,久米　良,徳　島,9,マーク,椎木尾拓哉,和歌山,7,,志田　龍星,岐　阜,5-9,"13,000円",(39),20250813,3R,函館,5-9-7,"116,420円",(280)
Ｓ級選抜（２）,G1,,11,3,9,逃げ,石原　颯,香　川,1,マーク,橋本　強,愛　媛,4,,志智　俊夫,岐　阜,9-1,310円,(1),20250813,4R,函館,9-1-4,"3,670円",(6)
Ｓ級一次予選,G1,,11,3,7,差し,松谷　秀幸,神奈川,1,差し,諸橋　愛,新　潟,9,,小林　泰正,群　馬,7-1,"1,840円",(9),20250813,5R,函館,7-1-9,"7,390円",(26)
Ｓ級一次予選,G1,,11,3,7,差し,荒井　崇博,長　崎,2,逃げ,後藤　大輝,福　岡,1,,小原　太樹,神奈川,7-2,330円,(1),20250813,6R,函館,7-2-1,"1,580円",(3)
Ｓ級二次予選Ｂ,G1,,11,3,1,差し,南　修二,大　阪,7,差し,山田　久徳,京　都,9,,和田健太郎,千　葉,1-7,870円,(2),20250813,7R,函館,1-7-9,"4,030円",(7)
Ｓ級二次予選Ｂ,G1,,11,3,1,差し,武藤　龍生,埼　玉,4,逃げ,菊池　岳仁,長　野,7,,神山　拓弥,栃　木,1-4,"1,210円",(4),20250813,8R,函館,1-4-7,"1,920円",(2)
Ｓ級二次予選Ｂ,G1,,11,3,7,捲り,佐々木　豪,愛　媛,1,マーク,岩津　裕介,岡　山,4,,井上　昌己,長　崎,7-1,"2,620円",(8),20250813,9R,函館,7-1-4,"19,170円",(55)
Ｓ級オリオン賞,G1,,11,3,5,捲り,山口　拳矢,岐　阜,9,差し,山田　庸平,佐　賀,2,,嘉永　泰斗,熊　本,5-9,"3,450円",(16),20250813,10R,函館,5-9-2,"23,710円",(100)
Ｓ級オリオン賞,G1,,11,3,2,捲り,吉田　拓矢,茨　城,3,差し,浅井　康太,三　重,7,,坂井　洋,栃　木,2-3,"1,500円",(6),20250813,11R,函館,2-3-7,"4,790円",(12)
Ａ級一般,F1,,22,1,5,差し,秋葉　大輔,東　京,2,逃げ,相笠　翔太,福　島,4,,三宅　旬,岡　山,5-2,280円,(1),20250813,1R,前橋,5-2-4,420円,(1)
Ａ級一般,F1,,22,1,1,差し,小林　卓人,大　阪,5,マーク,山原　利秀,高　知,3,,山崎　晃,石　川,1-5,"1,330円",(4),20250813,2R,前橋,1-5-3,"2,370円",(6)
Ａ級準決勝,F1,,22,1,7,捲り,矢部　駿人,岡　山,1,マーク,今野　大輔,岡　山,3,,原田　亮太,千　葉,7-1,"2,380円",(8),20250813,3R,前橋,7-1-3,"6,040円",(16)
Ａ級準決勝,F1,,22,1,2,捲り,遠藤　拓巳,香　川,4,逃げ,吉田　晏生,埼　玉,3,,小田倉勇二,埼　玉,2-4,"2,460円",(8),20250813,4R,前橋,2-4-3,"3,590円",(11)
Ａ級準決勝,F1,,22,1,5,捲り,永井　哉多,東　京,1,マーク,志村　龍己,山　梨,2,,吉堂　将規,奈　良,5-1,300円,(2),20250813,5R,前橋,5-1-2,"1,150円",(4)
Ｓ級一般,F1,,22,1,7,逃げ,比佐　宝太,福　島,1,マーク,伊藤　大志,青　森,5,,出澤　拓也,神奈川,7-1,330円,(1),20250813,6R,前橋,7-1-5,540円,(1)
