race_encp,race_date,track,race_no,grade,syumoku,syabanBgColorInfo,syabanCharColorInfo,syaban,wakuban,sensyuRegistNo,sensyuName,ketujyouTuikaHojyuColorInfo,ketujyouTuikaHojyu,huKen,prevKyuhan,kyuhan,kyakusitu,heikinTokuten,nigeCnt,makuriCnt,sasiCnt,markCnt,backCnt
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_2_bk,base_color_2,2,2,015343,佐々木悠葵,,,群　馬,S1,S1,両,111.35,4,7,4,0,9
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_3_bk,base_color_3,3,3,014846,久米　康平,,,徳　島,S1,S1,逃,105.06,1,4,2,0,8
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_4_bk,base_color_4,4,4,014854,久島　尚樹,color_blue,追加,宮　崎,S2,S1,両,102.78,0,1,2,0,0
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_5_bk,base_color_5,5,4,015246,黒沢　征治,,,埼　玉,S2,S1,逃,105.05,6,2,0,2,13
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_6_bk,base_color_6,6,5,014767,藤井　栄二,color_blue,補充,兵　庫,S2,S2,逃,99.00,4,6,2,0,15
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_7_bk,base_color_7,7,5,014564,塚本　大樹,,,熊　本,S1,S2,追,105.54,0,0,0,2,0
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_8_bk,base_color_8,8,6,015473,青柳　靖起,,,佐　賀,S2,S2,逃,102.10,7,4,4,0,15
ZHNqMDrv_PhK_RMqwDdB9n17FNqf08lEeSWZmjDMGpEvdVqDI1jP_mOLx3_-0L7T,20240322,取手,2,G2,Ｓ級特一般,base_color_9_bk,base_color_9,9,6,013656,渡部　哲男,,,愛　媛,S1,S1,追,106.67,0,0,5,4,0
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_1_bk,base_color_1,1,1,014730,中田　健太,color_blue,追加,埼　玉,S1,S1,追,109.00,0,0,6,3,0
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_2_bk,base_color_2,2,2,012596,志智　俊夫,,,岐　阜,S1,S1,追,107.82,0,0,7,2,0
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_3_bk,base_color_3,3,3,015480,松本秀之介,,,熊　本,S1,S1,逃,106.74,3,6,3,1,4
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_4_bk,base_color_4,4,4,013900,大森　慶一,,,北海道,S1,S1,追,103.70,0,0,2,1,0
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_5_bk,base_color_5,5,4,015381,岩谷　拓磨,,,福　岡,S1,S1,逃,106.53,2,9,1,0,11
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_6_bk,base_color_6,6,5,013291,三宅　達也,color_blue,追加,岡　山,S2,S1,追,101.37,1,1,11,2,2
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_7_bk,base_color_7,7,5,015518,吉田　有希,,,茨　城,S1,S1,逃,107.63,6,1,0,1,8
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_8_bk,base_color_8,8,6,014322,片岡　迪之,,,岡　山,S1,S1,逃,102.15,6,3,2,0,13
ZHNqMDrv_PhK_RMqwDdB9pyge3NghZ-b7f8HOZg-n1ZMDiOWKZs83bpMV7TnKtUB,20240322,取手,3,G2,Ｓ級特一般,base_color_9_bk,base_color_9,9,6,015537,志田　龍星,,,岐　阜,S1,S1,逃,108.73,6,5,0,0,15
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_1_bk,base_color_1,1,1,015436,青野　将大,,,神奈川,S1,S1,逃,107.72,8,4,0,0,15
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_2_bk,base_color_2,2,2,015517,橋本　壮史,,,茨　城,S2,S1,逃,103.70,5,3,0,0,18
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_3_bk,base_color_3,3,3,013880,岩津　裕介,,,岡　山,S1,S1,追,109.57,0,1,3,4,0
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_4_bk,base_color_4,4,4,015546,山根　将太,,,岡　山,S1,S1,逃,102.77,6,2,1,0,10
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_5_bk,base_color_5,5,4,013387,野田　源一,,,福　岡,S1,S1,両,105.10,0,2,3,1,0
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_6_bk,base_color_6,6,5,014394,不破　将登,color_blue,補充,岐　阜,S2,S2,両,100.28,1,1,6,5,2
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_7_bk,base_color_7,7,5,014995,渡邉　雄太,,,静　岡,S1,S1,逃,107.21,0,3,1,0,1
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_8_bk,base_color_8,8,6,015196,小川　丈太,,,徳　島,S2,S2,逃,101.86,0,8,2,0,3
ZHNqMDrv_PhK_RMqwDdB9ur0lNgCv1RnFg8DmWwwbk6NS00NbkjTxWNb86XMbezJ,20240322,取手,4,G2,Ｓ級特一般,base_color_9_bk,base_color_9,9,6,015337,佐藤　礼文,,,茨　城,S2,S1,追,106.71,0,0,11,4,0
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_1_bk,base_color_1,1,1,015132,瓜生　崇智,,,熊　本,S1,S1,両,105.34,0,2,7,4,1
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_2_bk,base_color_2,2,2,015061,取鳥　雄吾,,,岡　山,S1,S1,逃,111.04,5,6,2,1,12
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_3_bk,base_color_3,3,3,014348,坂本　貴史,,,青　森,S1,S1,両,105.80,4,8,1,1,6
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_4_bk,base_color_4,4,4,013978,菊地　圭尚,,,北海道,S1,S1,両,103.13,0,0,3,3,0
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_5_bk,base_color_5,5,4,015474,阿部　将大,,,大　分,S1,S1,逃,103.40,3,6,0,0,9
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_6_bk,base_color_6,6,5,014080,近藤　隆司,,,千　葉,S1,S2,逃,99.76,3,3,2,1,4
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_7_bk,base_color_7,7,5,015122,島川　将貴,,,徳　島,S1,S1,逃,109.90,3,12,3,2,11
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_8_bk,base_color_8,8,6,015208,金ヶ江勇気,,,佐　賀,S2,S1,逃,99.85,1,7,0,1,4
ZHNqMDrv_PhK_RMqwDdB9qchHlqI-dIUfVDgqRFZQh307I5AcRypAoxWGF99gbVF,20240322,取手,5,G2,Ｓ級特一般,base_color_9_bk,base_color_9,9,6,014458,近藤　保,,,千　葉,S1,S1,追,103.79,0,3,8,3,0
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,014113,北津留　翼,,,福　岡,S1,S1,逃,112.62,1,12,2,0,10
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,013249,諸橋　愛,,,新　潟,S1,S1,追,109.76,0,0,9,0,0
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,015268,山田　諒,,,岐　阜,S2,S1,逃,108.00,4,11,2,1,10
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,014835,窓場千加頼,,,京　都,S1,S1,両,107.54,0,5,0,1,6
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,014507,長島　大介,,,栃　木,S1,S1,逃,108.29,2,6,2,0,5
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,014599,松岡　篤哉,,,岐　阜,S2,S2,逃,102.51,5,7,0,1,8
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,014047,山田　英明,,,佐　賀,S1,S1,両,111.41,0,6,3,1,1
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,014427,佐藤　和也,,,青　森,S1,S1,追,103.29,0,0,4,3,0
ZHNqMDrv_PhK_RMqwDdB9uxAyYHoDnNxe03o7uZhu6HSP2ylEbG3TqvL9cHFc5db,20240322,取手,6,G2,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,014097,稲川　翔,,,大　阪,S1,S1,両,112.05,0,0,6,1,0
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015274,福永　大智,,,大　阪,S1,S1,逃,107.40,1,7,1,0,12
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,013516,荒井　崇博,,,長　崎,S1,S1,追,113.35,0,1,10,2,0
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,014239,鈴木　裕,,,千　葉,S1,S1,両,108.24,0,3,5,3,4
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,015169,野口　裕史,,,千　葉,S1,S1,逃,103.86,17,2,0,0,25
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,014235,鈴木　庸之,,,新　潟,S1,S2,両,104.29,0,2,3,2,0
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,012887,新田　康仁,,,静　岡,S2,S1,両,99.12,0,0,3,0,0
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,015298,嘉永　泰斗,,,熊　本,S1,S1,逃,112.85,3,9,1,0,5
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,015038,山岸　佳太,,,茨　城,S1,S1,両,102.50,0,2,0,0,1
ZHNqMDrv_PhK_RMqwDdB9jFOrnHkPPmSVRvlXxpydGKjpxREDQhGRVVigbnyywSM,20240322,取手,7,G2,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,013730,東口　善朋,,,和歌山,S1,S1,追,112.72,0,2,9,3,0
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015341,坂井　洋,,,栃　木,S1,S1,逃,110.78,2,11,4,0,10
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,014744,和田真久留,,,神奈川,S1,S1,両,111.95,1,5,3,0,3
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,014718,小松崎大地,,,福　島,S1,S1,逃,107.48,2,3,4,0,7
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,013922,河野　通孝,,,茨　城,S2,S1,追,107.29,0,0,9,3,0
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,014524,松谷　秀幸,,,神奈川,S1,S1,追,112.48,0,1,9,3,1
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,015449,橋本　優己,,,岐　阜,S1,S1,逃,103.41,4,4,1,0,6
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,015248,森田　優弥,,,埼　玉,S2,S2,逃,109.72,11,4,1,0,18
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,014996,岡本　総,,,愛　知,S1,S1,追,105.04,1,1,4,1,3
ZHNqMDrv_PhK_RMqwDdB9k271rGdSous5h9wMsURk9DN5sCi2GEWfAlT5d_iaU9o,20240322,取手,8,G2,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,013920,山崎　芳仁,,,福　島,S1,S1,両,109.47,0,5,4,1,4
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015037,鈴木　竜士,,,東　京,S1,S2,両,107.50,0,2,7,2,0
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,014886,山本　伸一,,,奈　良,S2,S1,逃,106.60,1,3,4,0,5
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,013619,竹内　智彦,,,宮　城,S1,S1,追,106.66,0,0,5,1,0
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,015289,橋本　瑠偉,,,栃　木,S2,S1,逃,104.28,4,8,1,0,8
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,014317,山田　久徳,,,京　都,S1,S1,両,107.60,5,3,3,1,7
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,015552,上野　雅彦,,,香　川,S2,S2,逃,101.09,1,2,0,0,4
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,015034,新山　響平,,,青　森,SS,SS,逃,112.00,4,2,0,0,11
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,015186,南　潤,color_blue,追加,和歌山,S2,S1,逃,101.25,8,1,1,0,13
ZHNqMDrv_PhK_RMqwDdB9qNr-jTe8-_2qa4xKGqaLtnUDmHR3qzjd90aHqWuylxa,20240322,取手,9,G2,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,014002,渡部　幸訓,,,福　島,S1,S1,追,110.88,0,0,6,3,0
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015179,皿屋　豊,,,三　重,S1,S1,逃,109.96,1,6,4,1,3
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,015243,小林　泰正,,,群　馬,S2,S1,逃,111.06,3,9,3,0,10
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,013962,南　修二,,,大　阪,S1,S1,追,113.65,0,3,4,7,1
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,014794,阿部　力也,,,宮　城,S1,S1,追,106.10,0,0,7,2,1
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,013923,武田　豊樹,,,茨　城,S1,S1,追,106.96,0,1,8,2,1
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,014356,佐藤　一伸,,,福　島,S2,S1,両,103.77,2,4,4,1,3
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,015413,寺崎　浩平,,,福　井,S1,S1,逃,112.71,3,6,0,0,13
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,014640,新山　将史,,,青　森,S1,S1,追,104.79,0,0,6,2,0
ZHNqMDrv_PhK_RMqwDdB9nhghc8aYvuA0vS0JxpMNOOO8WlrEb0YRb96hMNi-6ip,20240322,取手,10,G2,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,015356,藤井　侑吾,,,愛　知,S2,S2,逃,108.43,12,2,0,0,16
ZHNqMDrv_PhK_RMqwDdB9n3NnTB_LPdibWif_85QtA5-UJQpJTqCVAUa4Bmn2MqD,20240322,取手,11,G2,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,014484,河端　朋之,,,岡　山,S1,S1,逃,106.62,0,10,1,0,11
ZHNqMDrv_PhK_RMqwDdB9n3NnTB_LPdibWif_85QtA5-UJQpJTqCVAUa4Bmn2MqD,20240322,取手,11,G2,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,013162,佐藤慎太郎,,,福　島,SS,SS,追,113.17,0,0,5,3,0
ZHNqMDrv_PhK_RMqwDdB9n3NnTB_LPdibWif_85QtA5-UJQpJTqCVAUa4Bmn2MqD,20240322,取手,11,G2,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,015390,伊藤　颯馬,,,沖　縄,S1,S1,逃,108.80,5,8,3,0,17
ZHNqMDrv_PhK_RMqwDdB9n3NnTB_LPdibWif_85QtA5-UJQpJTqCVAUa4Bmn2MqD,20240322,取手,11,G2,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,012339,内藤　宣彦,,,秋　田,S1,S1,追,106.07,0,0,6,1,0
