category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,84,1,4,捲り,近谷　涼,富　山,7,差し,梅崎　隆介,長　崎,5,,房州　輝也,福　島,4-7,"5,520円",(20),20250413,1R,武雄,4-7-5,"33,490円",(109)
Ｓ級一般,G3,,84,1,1,逃げ,原田　翔真,和歌山,4,マーク,北野　武史,石　川,7,,鰐淵　圭佑,群　馬,1-4,430円,(1),20250413,2R,武雄,1-4-7,"7,230円",(22)
Ｓ級一般,G3,,84,1,3,差し,山田　義彦,埼　玉,5,差し,加藤　圭一,神奈川,7,,平尾　一晃,長　崎,3-5,"6,720円",(27),20250413,3R,武雄,3-5-7,"52,730円",(168)
Ｓ級選抜,G3,,84,1,5,捲り,鈴木　薫,東　京,3,差し,鷲田　幸司,福　井,8,,今井　聡,東　京,5-3,"2,740円",(12),20250413,4R,武雄,5-3-8,"14,360円",(48)
Ｓ級選抜,G3,,84,1,2,差し,福田　知也,神奈川,9,差し,佐藤　成人,奈　良,5,,山口　多聞,埼　玉,2-9,"4,430円",(17),20250413,5R,武雄,2-9-5,"14,290円",(47)
Ｓ級選抜,G3,,84,1,4,捲り,伊藤　裕貴,三　重,2,マーク,大洞　翔平,岐　阜,3,,黒瀬浩太郎,広　島,4-2,"3,530円",(9),20250413,6R,武雄,4-2-3,"22,820円",(61)
Ｓ級特選,G3,,84,1,9,差し,嶋津　拓弥,神奈川,1,差し,小倉　竜二,徳　島,5,,大川　剛,青　森,9-1,"2,080円",(9),20250413,7R,武雄,9-1-5,"10,090円",(28)
Ｓ級特選,G3,,84,1,2,捲り,石原　颯,香　川,8,逃げ,坂田　康季,佐　賀,1,,小林　弘和,佐　賀,2-8,"2,940円",(8),20250413,8R,武雄,2-8-1,"7,290円",(16)
Ｓ級特選,G3,,84,1,1,差し,成田　和也,福　島,6,捲り,古賀　勝大,和歌山,2,,中村　圭志,熊　本,1-6,"7,340円",(20),20250413,9R,武雄,1-6-2,"63,150円",(138)
Ｓ級特別優秀,G3,,84,1,2,捲り,寺崎　浩平,福　井,3,逃げ,北津留　翼,福　岡,5,,山口　敦也,佐　賀,2-3,"1,890円",(6),20250413,10R,武雄,2-3-5,"7,440円",(18)
Ｓ級特別優秀,G3,,84,1,1,捲り,新田　祐大,福　島,2,逃げ,眞杉　匠,栃　木,4,,紺野　哲也,宮　城,1-2,"1,150円",(4),20250413,11R,武雄,1-2-4,"6,020円",(20)
Ｓ級決勝,G3,,84,1,1,捲り,山田　庸平,佐　賀,9,差し,山田　久徳,京　都,4,,杉森　輝大,茨　城,1-9,"1,910円",(8),20250413,12R,武雄,1-9-4,"19,060円",(76)
Ａ級一般,F1,,12,3,3,差し,高橋　隆太,静　岡,1,逃げ,小竹　洋平,福　岡,7,,須藤　雄太,千　葉,3-1,540円,(2),20250413,1R,青森,3-1-7,"1,120円",(2)
Ａ級一般,F1,,12,3,2,逃げ,日野　博幸,愛　媛,5,マーク,川口　秀人,徳　島,6,,本間　慎吾,新　潟,2-5,300円,(2),20250413,2R,青森,2-5-6,"7,210円",(22)
Ａ級準決勝,F1,,12,3,1,差し,樫山　恭柄,福　岡,7,捲り,薦田　将伍,愛　媛,6,,竹内　真一,福　岡,1-7,680円,(2),20250413,3R,青森,1-7-6,"2,210円",(7)
Ａ級準決勝,F1,,12,3,1,捲り,小原　唯志,茨　城,6,捲り,佐々木亮太,青　森,4,,神山　尚,栃　木,1-6,"1,580円",(5),20250413,4R,青森,1-6-4,"3,320円",(13)
Ａ級準決勝,F1,,12,3,3,差し,藤原　悠斗,岡　山,6,逃げ,下野　義城,愛　媛,5,,吉永　和生,広　島,3-6,"11,190円",(20),20250413,5R,青森,3-6-5,"20,730円",(40)
Ｓ級一般,F1,,12,3,5,差し,寺崎　祐樹,熊　本,1,逃げ,室井蓮太朗,徳　島,2,,天田　裕輝,群　馬,5-1,"2,710円",(9),20250413,6R,青森,5-1-2,"8,470円",(24)
Ｓ級一般,F1,,12,3,3,捲り,金子　哲大,埼　玉,2,マーク,安部　達也,埼　玉,5,,鹿内　翔,青　森,3-2,810円,(3),20250413,7R,青森,3-2-5,"2,670円",(13)
Ｓ級選抜,F1,,12,3,3,捲り,五十嵐　綾,福　島,2,差し,海老根恵太,千　葉,5,,大澤　雄大,埼　玉,3-2,630円,(2),20250413,8R,青森,3-2-5,"4,030円",(11)
Ｓ級選抜,F1,,12,3,1,差し,齋藤登志信,宮　城,3,捲り,甲斐　俊祐,大　分,7,,中嶋　宣成,長　野,1-3,"1,960円",(7),20250413,9R,青森,1-3-7,"5,420円",(19)
Ｓ級準決勝,F1,,12,3,1,差し,佐藤　礼文,茨　城,5,捲り,雨谷　一樹,栃　木,4,,武田　豊樹,茨　城,1-5,570円,(1),20250413,10R,青森,1-5-4,"1,470円",(1)
Ｓ級準決勝,F1,,12,3,4,差し,松谷　秀幸,神奈川,1,逃げ,取鳥　雄吾,岡　山,7,,金子　幸央,栃　木,4-1,240円,(1),20250413,11R,青森,4-1-7,"1,660円",(4)
Ｓ級準決勝,F1,,12,3,5,差し,永澤　剛,青　森,7,マーク,保科　千春,宮　城,3,,山賀　雅仁,千　葉,5-7,750円,(3),20250413,12R,青森,5-7-3,"3,820円",(8)
