category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,21,1,2,差し,尾形　鉄馬,宮　城,5,捲り,佐々木堅次,福　島,4,,田中　晴基,千　葉,2-5,330円,(1),20250713,1R,弥彦,2-5-4,600円,(1)
Ｓ級一般,G3,,21,1,4,差し,松坂　洋平,神奈川,2,逃げ,格清　洋介,静　岡,1,,小橋　秀幸,青　森,4-2,460円,(1),20250713,2R,弥彦,4-2-1,"3,200円",(8)
Ｓ級一般,G3,,21,1,5,差し,上吹越直樹,鹿児島,7,差し,阿部　将大,大　分,3,,八日市屋浩,石　川,5-7,"1,130円",(3),20250713,3R,弥彦,5-7-3,"4,800円",(14)
Ｓ級選抜,G3,,21,1,1,捲り,谷口　遼平,三　重,2,差し,磯田　旭,栃　木,3,,五十嵐　綾,福　島,1-2,700円,(1),20250713,4R,弥彦,1-2-3,"4,880円",(13)
Ｓ級選抜,G3,,21,1,5,捲り,松本秀之介,熊　本,2,差し,根本　哲吏,秋　田,9,,小林　潤二,群　馬,5-2,"3,210円",(11),20250713,5R,弥彦,5-2-9,"54,100円",(148)
Ｓ級選抜,G3,,21,1,9,差し,小林　弘和,佐　賀,6,逃げ,佐藤　壮志,熊　本,5,,坂本　貴史,青　森,9-6,"3,960円",(13),20250713,6R,弥彦,9-6-5,"45,470円",(129)
Ｓ級特選,G3,,21,1,5,捲り,塚本　大樹,熊　本,2,捲り,佐藤　博紀,岩　手,8,,萩原　孝之,静　岡,5-2,"4,890円",(19),20250713,7R,弥彦,5-2-8,"38,980円",(118)
Ｓ級特選,G3,,21,1,1,差し,柿澤　大貴,長　野,7,捲り,長島　大介,栃　木,8,,近藤　夏樹,千　葉,1-7,"2,000円",(7),20250713,8R,弥彦,1-7-8,"19,540円",(48)
Ｓ級特選,G3,,21,1,3,差し,嶋津　拓弥,神奈川,9,捲り,鈴木　浩太,千　葉,5,,松田　治之,大　阪,3-9,"4,480円",(9),20250713,9R,弥彦,3-9-5,"28,990円",(53)
Ｓ級特別優秀,G3,,21,1,6,差し,治田　知也,新　潟,7,捲り,渡部　幸訓,福　島,1,,菊池　岳仁,長　野,6-7,"2,240円",(5),20250713,10R,弥彦,6-7-1,"15,960円",(36)
Ｓ級特別優秀,G3,,21,1,8,差し,堀江　省吾,長　野,2,捲り,佐々木悠葵,群　馬,5,,五日市　誠,青　森,8-2,460円,(2),20250713,11R,弥彦,8-2-5,"2,790円",(6)
Ｓ級決勝,G3,,21,1,6,差し,末木　浩二,山　梨,3,差し,松浦　悠士,広　島,2,,脇本　雄太,福　井,6-3,"9,470円",(31),20250713,12R,弥彦,6-3-2,"69,040円",(185)
