category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,34,3,1,捲り,中西　大,和歌山,5,逃げ,山根　将太,岡　山,7,,山下　一輝,山　口,1-5,750円,(2),20250422,1R,川崎,1-5-7,"1,290円",(1)
Ｓ級一般,G3,,34,3,2,捲り,土生　敦弘,大　阪,1,捲り,梶原　海斗,福　岡,9,,伊藤　信,大　阪,2-1,"1,480円",(7),20250422,2R,川崎,2-1-9,"5,220円",(14)
Ｓ級一般,G3,,34,3,1,逃げ,鈴木　浩太,千　葉,7,マーク,伊勢崎彰大,千　葉,9,,飯田　辰哉,千　葉,1-7,410円,(2),20250422,3R,川崎,1-7-9,780円,(2)
Ｓ級選抜,G3,,34,3,1,逃げ,渡口　勝成,山　口,2,マーク,緒方　将樹,熊　本,7,,阪本　和也,長　崎,1-2,"1,920円",(9),20250422,4R,川崎,1-2-7,"4,380円",(8)
Ｓ級選抜,G3,,34,3,1,差し,那須　久幸,福　岡,7,捲り,松本秀之慎,熊　本,4,,大崎飛雄馬,愛　媛,1-7,"3,440円",(15),20250422,5R,川崎,1-7-4,"23,870円",(80)
Ｓ級選抜,G3,,34,3,3,差し,渡邉　雄太,静　岡,5,捲り,中川誠一郎,熊　本,7,,磯島　成介,青　森,3-5,"2,010円",(6),20250422,6R,川崎,3-5-7,"12,910円",(35)
Ｓ級特選,G3,,34,3,5,差し,稲川　翔,大　阪,4,捲り,木村　弘,青　森,3,,保科　千春,宮　城,5-4,"11,220円",(39),20250422,7R,川崎,5-4-3,"58,660円",(177)
Ｓ級特選,G3,,34,3,2,捲り,高橋　晋也,福　島,3,差し,諸橋　愛,新　潟,1,,東　龍之介,神奈川,2-3,680円,(2),20250422,8R,川崎,2-3-1,"4,000円",(11)
Ｓ級特選,G3,,34,3,3,逃げ,中野　慎詞,岩　手,1,差し,山本　勝利,東　京,7,,窪木　一茂,福　島,3-1,"1,480円",(6),20250422,9R,川崎,3-1-7,"9,100円",(27)
Ｓ級特別優秀,G3,,34,3,1,差し,和田　圭,宮　城,9,マーク,伏見　俊昭,福　島,7,,櫻井祐太郎,宮　城,1-9,"1,040円",(5),20250422,10R,川崎,1-9-7,"3,440円",(6)
Ｓ級特別優秀,G3,,34,3,2,差し,長島　大介,栃　木,7,捲り,坂井　洋,栃　木,6,,鈴木　輝大,東　京,2-7,320円,(1),20250422,11R,川崎,2-7-6,"1,490円",(2)
Ｓ級決勝,G3,,34,3,1,捲り,郡司　浩平,神奈川,9,マーク,松谷　秀幸,神奈川,6,,小森　貴大,福　井,1-9,450円,(1),20250422,12R,川崎,1-9-6,"11,340円",(37)
Ａ級予選,F1,,23,1,7,差し,八尋　英輔,福　岡,3,逃げ,一ノ瀬　匠,佐　賀,4,,太田黒大心,熊　本,7-3,360円,(2),20250422,1R,取手,7-3-4,520円,(2)
Ａ級予選,F1,,23,1,7,逃げ,稲毛　知也,和歌山,1,差し,神山　尚,栃　木,2,,河村　章憲,京　都,7-1,"1,490円",(5),20250422,2R,取手,7-1-2,"4,170円",(15)
Ａ級予選,F1,,23,1,4,逃げ,山崎　歩夢,福　島,7,マーク,出口謙一郎,岐　阜,5,,三浦　稔希,愛　知,4-7,180円,(1),20250422,3R,取手,4-7-5,240円,(1)
Ａ級予選,F1,,23,1,4,差し,吉田　元輝,茨　城,1,逃げ,金田　涼馬,神奈川,3,,岡田　啓渡,愛　媛,4-1,220円,(1),20250422,4R,取手,4-1-3,"1,630円",(4)
Ａ級初日特選,F1,,23,1,3,捲り,橋本　智昭,宮　城,6,差し,石坂　永伍,岡　山,5,,小林　史也,和歌山,3-6,"1,840円",(6),20250422,5R,取手,3-6-5,"10,670円",(30)
Ｓ級予選,F1,,23,1,7,逃げ,森田　一郎,埼　玉,2,マーク,小林　大介,群　馬,3,,清水　一幸,大　阪,7-2,230円,(1),20250422,6R,取手,7-2-3,740円,(3)
Ｓ級予選,F1,,23,1,5,差し,山口　貴弘,佐　賀,6,差し,星野　辰也,栃　木,4,,和泉　尚吾,愛　媛,5-6,"20,540円",(25),20250422,7R,取手,5-6-4,"211,520円",(139)
Ｓ級予選,F1,,23,1,3,差し,佐伯　翔,福　島,7,差し,野田　源一,福　岡,5,,斉藤　樂,宮　城,3-7,"5,000円",(14),20250422,8R,取手,3-7-5,"18,120円",(48)
Ｓ級予選,F1,,23,1,2,差し,森山　智徳,熊　本,1,マーク,三ツ石康洋,徳　島,4,,河合　佑弥,東　京,2-1,"2,400円",(6),20250422,9R,取手,2-1-4,"13,910円",(40)
Ｓ級予選,F1,,23,1,2,差し,海老根恵太,千　葉,7,逃げ,染谷　幸喜,千　葉,4,,桐山敬太郎,神奈川,2-7,300円,(2),20250422,10R,取手,2-7-4,410円,(1)
Ｓ級予選,F1,,23,1,4,差し,松永　将,茨　城,2,差し,谷口　明正,三　重,3,,角　令央奈,福　岡,4-2,"17,300円",(30),20250422,11R,取手,4-2-3,"121,310円",(148)
Ｓ級初日特選,F1,,23,1,3,差し,芦澤　大輔,茨　城,5,マーク,酒井　雄多,福　島,1,,五日市　誠,青　森,3-5,"5,370円",(23),20250422,12R,取手,3-5-1,"23,700円",(82)
Ｌ級ガールズ予選（第１走）,F1,,24,5,1,差し,鈴木　彩夏,東　京,2,捲り,戸邉香奈実,茨　城,6,,大和久保美,青　森,1-2,280円,(1),20250422,1R,宇都宮,1-2-6,"3,670円",(12)
