category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ａ級一般,F1,,35,3,3,差し,長田　祐弥,神奈川,5,マーク,湯浅　弘光,千　葉,1,,夏目　新吾,静　岡,3-5,720円,(3),20240425,1R,平塚,3-5-1,840円,(3)
Ａ級一般,F1,,35,3,2,捲り,勝俣　亮,神奈川,7,捲り,田中　誇士,静　岡,1,,園田　鉄兵,熊　本,2-7,"1,120円",(2),20240425,2R,平塚,2-7-1,"3,110円",(3)
Ａ級特選,F1,,35,3,2,逃げ,山崎　駿哉,岡　山,5,マーク,宮本　佳樹,香　川,3,,石橋慎太郎,静　岡,2-5,410円,(1),20240425,3R,平塚,2-5-3,"1,300円",(2)
Ａ級特選,F1,,35,3,5,逃げ,菊池　翔,福　島,7,差し,近藤　修康,岡　山,1,,小川将二郎,徳　島,5-7,"1,640円",(6),20240425,4R,平塚,5-7-1,"5,390円",(20)
Ｓ級一般,F1,,35,3,4,逃げ,金澤　竜二,福　島,5,マーク,紺野　哲也,宮　城,2,,杉山　悠也,秋　田,4-5,390円,(2),20240425,5R,平塚,4-5-2,580円,(1)
Ｓ級一般,F1,,35,3,6,逃げ,関根健太郎,神奈川,4,差し,土屋　壮登,埼　玉,2,,伊藤　亮,埼　玉,6-4,"6,050円",(21),20240425,6R,平塚,6-4-2,"33,040円",(79)
Ｓ級一般,F1,,35,3,5,差し,池田　憲昭,香　川,3,差し,青井　賢治,徳　島,6,,小埜　正義,千　葉,5-3,"3,090円",(10),20240425,7R,平塚,5-3-6,"16,710円",(47)
Ｓ級特選,F1,,35,3,6,捲り,平尾　一晃,長　崎,1,マーク,上野　優太,熊　本,4,,山口　貴嗣,福　岡,6-1,"1,070円",(3),20240425,8R,平塚,6-1-4,"1,910円",(3)
Ｓ級特選,F1,,35,3,4,差し,菅原　大也,神奈川,1,逃げ,新村　穣,神奈川,6,,小野　裕次,千　葉,4-1,210円,(1),20240425,9R,平塚,4-1-6,560円,(1)
Ｓ級特選,F1,,35,3,2,差し,星野　洋輝,福　島,4,逃げ,後藤　大輝,福　岡,6,,梁島　邦友,茨　城,2-4,"1,610円",(5),20240425,10R,平塚,2-4-6,"25,950円",(54)
Ａ級決勝,F1,,35,3,7,差し,渡邉　豪大,福　岡,5,捲り,中川　聖大,福　岡,1,,齋藤　雄行,神奈川,7-5,270円,(1),20240425,11R,平塚,7-5-1,"2,980円",(8)
Ｓ級決勝,F1,,35,3,2,差し,櫻井　正孝,宮　城,5,マーク,佐藤愼太郎,福　島,4,,新田　康仁,静　岡,2-5,850円,(1),20240425,12R,平塚,2-5-4,"5,340円",(15)
