category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,71,1,4,差し,小野　大介,福　島,2,逃げ,早坂　秀悟,茨　城,5,,坂本将太郎,栃　木,4-2,"1,840円",(6),20240220,1R,高松,4-2-5,"9,090円",(27)
Ｓ級一般,G3,,71,1,7,差し,三宅　裕武,三　重,5,差し,小島　歩,神奈川,2,,下井　竜,三　重,7-5,"1,850円",(6),20240220,2R,高松,7-5-2,"3,840円",(8)
Ｓ級一般,G3,,71,1,3,差し,泉　慶輔,宮　城,5,捲り,平尾　一晃,長　崎,4,,佐藤　朋也,秋　田,3-5,"1,270円",(5),20240220,3R,高松,3-5-4,"3,070円",(6)
Ｓ級選抜,G3,,71,1,3,差し,坂本　周輝,青　森,1,逃げ,脇本　勇希,福　井,8,,金澤　竜二,福　島,3-1,"3,850円",(13),20240220,4R,高松,3-1-8,"20,570円",(69)
Ｓ級選抜,G3,,71,1,7,差し,村田　雅一,兵　庫,5,マーク,牧　剛央,大　分,4,,高田　修汰,福　井,7-5,"2,860円",(13),20240220,5R,高松,7-5-4,"19,760円",(66)
Ｓ級選抜,G3,,71,1,9,逃げ,蕗澤鴻太郎,群　馬,3,マーク,飯嶋　則之,栃　木,4,,森安　崇之,香　川,9-3,540円,(1),20240220,6R,高松,9-3-4,"9,030円",(23)
Ｓ級特選,G3,,71,1,1,捲り,石原　颯,香　川,3,捲り,岩本　俊介,千　葉,8,,山下　渡,茨　城,1-3,"1,370円",(5),20240220,7R,高松,1-3-8,"6,870円",(20)
Ｓ級特選,G3,,71,1,5,差し,桑原　大志,山　口,7,捲り,原田研太朗,徳　島,9,,山口　富生,岐　阜,5-7,"1,750円",(7),20240220,8R,高松,5-7-9,"17,620円",(53)
Ｓ級特選,G3,,71,1,7,捲り,北津留　翼,福　岡,9,マーク,志智　俊夫,岐　阜,5,,佐藤　和也,青　森,7-9,210円,(1),20240220,9R,高松,7-9-5,710円,(2)
Ｓ級特別優秀,G3,,71,1,1,差し,小岩　大介,大　分,8,捲り,瀬戸　栄作,長　崎,5,,園田　匠,福　岡,1-8,"49,000円",(51),20240220,10R,高松,1-8-5,"170,980円",(212)
Ｓ級特別優秀,G3,,71,1,2,捲り,犬伏　湧也,徳　島,3,捲り,寺沼　拓摩,東　京,5,,中島　詩音,山　梨,2-3,"2,030円",(5),20240220,11R,高松,2-3-5,"5,210円",(18)
Ｓ級決勝,G3,,71,1,9,差し,浅井　康太,三　重,1,捲り,松浦　悠士,広　島,3,,井上　昌己,長　崎,9-1,"1,630円",(4),20240220,12R,高松,9-1-3,"5,210円",(11)
Ａ級一般,F1,,22,3,4,差し,藤田　剣次,福　岡,1,逃げ,近藤　雄太,岡　山,7,,安東　英博,大　分,4-1,220円,(1),20240220,1R,前橋,4-1-7,250円,(1)
Ａ級一般,F1,,22,3,1,逃げ,鈴木　涼介,福　島,7,マーク,平石　浩之,茨　城,2,,渡邉　直弥,静　岡,1-7,290円,(2),20240220,2R,前橋,1-7-2,"1,020円",(3)
Ａ級特選,F1,,22,3,3,差し,神開　一輝,福　岡,2,逃げ,多田　晃紀,岡　山,5,,黒田　大介,愛　媛,3-2,"2,710円",(10),20240220,3R,前橋,3-2-5,"42,100円",(91)
Ａ級特選,F1,,22,3,2,差し,二條　祐也,徳　島,7,逃げ,吉岡伸太郎,愛　媛,6,,古城　英之,広　島,2-7,540円,(2),20240220,4R,前橋,2-7-6,"1,740円",(4)
Ｓ級一般,F1,,22,3,4,差し,池田　勇人,埼　玉,3,捲り,徳永　哲人,熊　本,2,,伊藤慶太郎,埼　玉,4-3,820円,(5),20240220,5R,前橋,4-3-2,"3,090円",(13)
Ｓ級一般,F1,,22,3,3,捲り,岡田　泰地,栃　木,2,差し,北村　信明,徳　島,5,,竹村　勇祐,秋　田,3-2,560円,(2),20240220,6R,前橋,3-2-5,"2,530円",(7)
Ｓ級一般,F1,,22,3,3,差し,小林　潤二,群　馬,4,逃げ,望月　一成,静　岡,5,,天田　裕輝,群　馬,3-4,"2,250円",(10),20240220,7R,前橋,3-4-5,"7,020円",(30)
Ｓ級特選,F1,,22,3,1,差し,芦澤　辰弘,茨　城,4,マーク,柿澤　大貴,長　野,5,,橋本　壮史,茨　城,1-4,910円,(5),20240220,8R,前橋,1-4-5,"1,830円",(6)
Ｓ級特選,F1,,22,3,3,差し,新山　将史,青　森,7,逃げ,山根　将太,岡　山,1,,小川　賢人,福　岡,3-7,"2,350円",(10),20240220,9R,前橋,3-7-1,"20,230円",(62)
Ｓ級特選,F1,,22,3,4,差し,阿部　力也,宮　城,7,逃げ,板垣　昴,福　島,1,,望月　永悟,静　岡,4-7,720円,(3),20240220,10R,前橋,4-7-1,"1,770円",(3)
Ａ級決勝,F1,,22,3,2,捲り,山本　浩成,福　岡,1,マーク,須藤　直道,群　馬,6,,中曽　直彦,千　葉,2-1,810円,(4),20240220,11R,前橋,2-1-6,"3,780円",(10)
Ｓ級決勝,F1,,22,3,3,捲り,阿部　将大,大　分,4,差し,恩田　淳平,群　馬,1,,平原　康多,埼　玉,3-4,"2,400円",(11),20240220,12R,前橋,3-4-1,"3,290円",(8)
Ａ級予選,F1,,48,3,3,捲り,河崎　正晴,熊　本,5,捲り,引地　正人,秋　田,4,,宇根　秀俊,愛　媛,3-5,"3,010円",(7),20240220,1R,四日市,3-5-4,"12,220円",(27)
Ａ級予選,F1,,48,3,3,差し,西谷　岳文,京　都,7,捲り,日浦　崇道,和歌山,2,,佐藤　悦夫,栃　木,3-7,"1,120円",(4),20240220,2R,四日市,3-7-2,"4,240円",(11)
Ａ級予選,F1,,48,3,4,逃げ,溝口　葵,三　重,7,捲り,秋山　貴宏,佐　賀,1,,坂元　洋行,三　重,4-7,"4,130円",(11),20240220,3R,四日市,4-7-1,"12,310円",(34)
Ａ級予選,F1,,48,3,1,捲り,棚瀬　義大,岐　阜,5,マーク,中川　貴史,三　重,2,,藤田　洋平,徳　島,1-5,140円,(1),20240220,4R,四日市,1-5-2,"1,130円",(3)
Ａ級初日特選,F1,,48,3,7,捲り,小松原正登,福　井,2,マーク,柴崎　俊光,三　重,1,,梅崎　隆介,長　崎,7-2,"1,710円",(9),20240220,5R,四日市,7-2-1,"5,870円",(20)
Ｌ級ガールズ予選（第１走）,F1,,48,3,1,差し,新井　美菜,埼　玉,5,捲り,尾方　真生,福　岡,2,,村田　奈穂,熊　本,1-5,"21,590円",(17),20240220,6R,四日市,1-5-2,"59,760円",(62)
Ｌ級ガールズ予選（第１走）,F1,,48,3,1,逃げ,坂口　楓華,愛　知,6,捲り,杉浦　菜留,愛　知,4,,長澤　彩,福　岡,1-6,340円,(2),20240220,7R,四日市,1-6-4,580円,(3)
Ｓ級予選,F1,,48,3,4,捲り,久田　裕也,徳　島,5,差し,大森　慶一,北海道,1,,山形　一気,徳　島,4-5,"1,360円",(4),20240220,8R,四日市,4-5-1,"2,840円",(9)
Ｓ級予選,F1,,48,3,1,差し,伊藤　裕貴,三　重,5,逃げ,竹内　雄作,岐　阜,7,,松岡　辰泰,熊　本,1-5,560円,(2),20240220,9R,四日市,1-5-7,"2,400円",(5)
Ｓ級予選,F1,,48,3,7,差し,藤田　勝也,和歌山,2,逃げ,石塚輪太郎,和歌山,3,,大塚　玲,神奈川,7-2,290円,(1),20240220,10R,四日市,7-2-3,"1,130円",(2)
