race_encp,race_date,track,race_no,grade,syumoku,syoriKbn,syusouInfoExistFlg,yudoSensyuName,raceResult1Syaban,raceResult2Syaban,backCnt1Syaban,backCnt2Syaban,lastUpdateTime
xfR1_WNigceCx6mfOEdNN7haQ64BVvyzVGicsjC-vlE1LHGuvoEXOLK2m1ZMTH8W,20250402,平塚,6,F1,Ｓ級一般,1,1,梅田加津也,2,7,7,2,2025/04/02 07:00&nbsp;更新
xfR1_WNigceCx6mfOEdNN1M_ylEes1Q-vtoxZ205K343j8so5CBR4NsNUtxkjWD-,20250402,平塚,7,F1,Ｓ級一般,1,1,長田　祐弥,1,7,6,2,2025/04/02 07:00&nbsp;更新
xfR1_WNigceCx6mfOEdNN15Adpq1rc4bnhWvk8wrLVl4F-QLZt-inKKs4NA7BrlF,20250402,平塚,8,F1,Ｓ級選抜,1,1,山田　幸司,7,5,4,5,2025/04/02 07:00&nbsp;更新
xfR1_WNigceCx6mfOEdNN9fMtdJQIIN58lIsv0UVMnJDqTrN_CTIHmHYEIF8tGAA,20250402,平塚,9,F1,Ｓ級選抜,1,1,河野　要,5,2,2,6,2025/04/02 07:00&nbsp;更新
xfR1_WNigceCx6mfOEdNN1rddZaNecUFBVdUiWBP8baM7IBd7QlyPieYVSa9_VHs,20250402,平塚,10,F1,Ｓ級準決勝,1,1,長田　祐弥,1,2,6,2,2025/04/02 07:00&nbsp;更新
xfR1_WNigceCx6mfOEdNN-WXXqC5m9SR9pdazYdVu1_CZct4ZMIAd956ixNFfeS_,20250402,平塚,11,F1,Ｓ級準決勝,1,1,山田　幸司,1,3,7,1,2025/04/02 07:00&nbsp;更新
xfR1_WNigceCx6mfOEdNN3qbwIP1ZKeBr_x2g4tlsBtBuLFqwchZWffmIOAIFSyV,20250402,平塚,12,F1,Ｓ級準決勝,1,1,吉原　友彦,5,1,4,2,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rEWoJ62vUFClSSORBg20NXM0lhcEX5cHaSUXSAzvhyh1,20250402,岸和田,1,F1,Ａ級一般,1,1,垣外中勝哉,4,7,5,1,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rLJnufci1RcaD6bbqhgAhSo8a2Qaisl9OmtRPRhVUd9I,20250402,岸和田,2,F1,Ａ級一般,1,1,柳原　司,4,7,4,6,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rC3DId5QTAdqkmdek_ulMhPl0KJ67EmfezkjBbbyrVn4,20250402,岸和田,3,F1,Ａ級準決勝,1,1,佐川　翔吾,1,2,5,4,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rNz3lPszvmWZKL_IefwVMHwwP58Wd7q_vYDdzhadXVE_,20250402,岸和田,4,F1,Ａ級準決勝,1,1,垣外中勝哉,4,3,7,4,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rHbNZ964zxp-cuzLzjF6exq_q8rYYlv_rmiUbJ-UrlkJ,20250402,岸和田,5,F1,Ａ級準決勝,1,1,藤野　一良,1,3,5,1,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rB7hX29eKDIPRqsxhymSoTO3pEWo0UuZ86hKTMzDT9lJ,20250402,岸和田,6,F1,Ｓ級一般,1,1,肥後　尚己,7,2,2,,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rKolGI7YOyekoHxvMRkArHVsyx3yjIaRKhSxt6F4PZ5K,20250402,岸和田,7,F1,Ｓ級一般,1,1,佐川　翔吾,1,3,1,4,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rOW3YJv_x_tJf-j02mfGROHL5ESks-jbtD2bsS6uB4mt,20250402,岸和田,8,F1,Ｓ級選抜,1,1,肥後　尚己,3,1,2,4,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rIh2jJ67CRLMK4O54DoS20NlBANEvaXZx5AqThSc8_gI,20250402,岸和田,9,F1,Ｓ級選抜,1,1,柳原　司,4,2,3,4,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rMSpCgnDRNfge9Qu6_SltsHmJGx8SjaQXzzJCVqHtC6g,20250402,岸和田,10,F1,Ｓ級準決勝,1,1,佐川　翔吾,2,1,5,6,2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rKFp79EO90TGpQylkc8EtS31rotX72uqmfHTXhzH3L4n,20250402,岸和田,11,F1,Ｓ級準決勝,1,1,藤野　一良,5,1,3,"2,5",2025/04/02 07:00&nbsp;更新
jNJFF_5PrjG3aVj37rr7rGEcwhf0DOIzWuHKmGcE8pjiktdphO6Wr7cjMjvHtSmy,20250402,岸和田,12,F1,Ｓ級準決勝,1,1,肥後　尚己,5,1,7,6,2025/04/02 07:00&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1oyjR-ixDrGTNCgeWLvg7n1ZMII9T9YDspOJu3FQNSxlj,20250402,宇都宮,1,F2,Ａ級チャレンジ一般,1,1,大越　啓介,1,2,3,1,2025/04/02 08:55&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1oy4zyD5D_cqlf99sgdEzRMB1OEgxSvrRpRBhMRYfXk_v,20250402,宇都宮,2,F2,Ａ級チャレンジ一般,1,1,幸田　望夢,1,2,1,3,2025/04/02 08:55&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1o4PmdgFiheCIl_BfOtXaxikaZjiaf442q1vMkXU5ewBa,20250402,宇都宮,3,F2,Ａ級チャレンジ選抜,1,1,星野　辰也,1,2,2,7,2025/04/02 19:06&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1o2wYkvYPAv3_NXRq0O0OewEPAi0KkuzqRGHmnwMQCktI,20250402,宇都宮,4,F2,Ａ級チャレンジ選抜,1,1,黒田　篤,1,2,5,1,2025/04/02 08:55&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1o0r0r_OYJbAcrmdg1JcotDAzFzpMImhhMFkICXhaUzLt,20250402,宇都宮,5,F2,Ａ級チャレンジ準決勝,1,1,大越　啓介,1,2,2,1,2025/04/02 19:37&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1o4r17HQi0_WSfWKggYzpeDfhoKfGssaUEkx7D0fYaL1D,20250402,宇都宮,6,F2,Ａ級チャレンジ準決勝,1,1,幸田　望夢,1,2,1,"2,3",2025/04/02 08:55&nbsp;更新
QBlx7ufPQ-tS5sZiz-L1o0syeWcCsGTZeYq5IM9_YkBmgPYQ7wq0XHtsk-uMuSHp,20250402,宇都宮,7,F2,Ａ級チャレンジ準決勝,1,1,星野　辰也,1,2,3,"1,2",2025/04/02 08:55&nbsp;更新
h__77j4w8AlDcHCZGhh7wxDfDmQft8PrNXd4tf0uokYdBwbxQqzGM8ho1xmmt5MU,20250402,伊東,1,F2,Ｌ級ガールズ予選（第２走）,1,1,富澤　洋祐,4,7,5,3,2025/04/02 07:00&nbsp;更新
h__77j4w8AlDcHCZGhh7w3pTyWZvpnJB7QfozSIU4qNOLAF_FFNv3Oc9w6iw4ifV,20250402,伊東,2,F2,Ｌ級ガールズ予選（第２走）,1,1,梶原　亜湖,1,7,1,7,2025/04/02 07:00&nbsp;更新
h__77j4w8AlDcHCZGhh7w4_9koNFdNbutQv0-TiNxhrP5D51LwyE7t1UxvO7ycTi,20250402,伊東,3,F2,Ａ級特一般,1,1,田中　誇士,1,3,3,,2025/04/02 07:00&nbsp;更新
h__77j4w8AlDcHCZGhh7w9MCPmSGQF4164z7KWzGD8QLMD5HHpG4iBLiT4B2rPVR,20250402,伊東,4,F2,Ａ級特一般,1,1,富澤　洋祐,2,7,4,7,2025/04/02 07:44&nbsp;更新
h__77j4w8AlDcHCZGhh7wynU0SHPAH_xtYLNucTRjV1ZFr94LoEJtbDYK3zsibIf,20250402,伊東,5,F2,Ａ級準決勝,1,1,梶原　亜湖,3,1,3,"1,6",2025/04/02 07:00&nbsp;更新
h__77j4w8AlDcHCZGhh7wzo6drQPsQ4a-jm0IOjcmgY27h7gGtMDqpkqqpviVhw7,20250402,伊東,6,F2,Ａ級準決勝,1,1,齊藤　健人,1,5,2,7,2025/04/02 07:00&nbsp;更新
h__77j4w8AlDcHCZGhh7wzkViYgnWdqZv6yexZHD776Rn95fYhcfVoVz84zT6_iC,20250402,伊東,7,F2,Ａ級準決勝,1,1,田中　誇士,4,1,5,6,2025/04/02 07:00&nbsp;更新
rzdDpgahLqOgyTPLAYld-31Yq8V-a3XiJTMlDidnfVFWV-1eOmTplq7QmwSZr_yS,20250402,名古屋,1,F2,Ａ級一般,1,1,小川　大地,1,2,"3,7",,2025/04/02 10:37&nbsp;更新
rzdDpgahLqOgyTPLAYld-wz3PNaKQddYCrlnnq8m5JEHb7nA0OvcC0hgGqKVHb7b,20250402,名古屋,2,F2,Ａ級一般,1,1,松山　桂輔,1,2,1,4,2025/04/02 10:37&nbsp;更新
rzdDpgahLqOgyTPLAYld-xICSSt5qaoYbONQqYtTpGtXTeS8NALFeHIWrXFXhYfk,20250402,名古屋,3,F2,Ａ級選抜,1,1,鳥越　靖弘,1,2,4,6,2025/04/02 10:37&nbsp;更新
rzdDpgahLqOgyTPLAYld--2snnik9RzAhyby4_eoYe4VeJMJGvs0ZYontnVs1BHQ,20250402,名古屋,4,F2,Ａ級選抜,1,1,内藤　久文,1,2,7,2,2025/04/02 10:37&nbsp;更新
rzdDpgahLqOgyTPLAYld-1UsOR7PggHW5qXrquuqcP9ije12WO7u9XHxAlegd9jC,20250402,名古屋,5,F2,Ａ級準決勝,1,1,小川　大地,1,2,7,3,2025/04/02 10:37&nbsp;更新
rzdDpgahLqOgyTPLAYld-ySSYpUTz1TlxJsnzsjYu38WMj-P6wV8DZQpfvJME1Cf,20250402,名古屋,6,F2,Ａ級準決勝,1,1,松山　桂輔,1,2,6,5,2025/04/02 10:37&nbsp;更新
rzdDpgahLqOgyTPLAYld-zuJLSbVnT-1_unY4YxQtMRpe_4B4qayKZ-X2V-PzJ_B,20250402,名古屋,7,F2,Ａ級準決勝,1,1,鳥越　靖弘,1,2,2,"6,7",2025/04/02 19:26&nbsp;更新
dcMhrCzhpFQ5tSBiE8Lk2B6GQidIAfjznpgL__6Nu4c0-Bs8z0hlds-nHp1wm-t0,20250402,豊橋,1,F2,Ａ級チャレンジ一般,1,1,深見　仁哉,3,5,3,6,2025/04/02 07:00&nbsp;更新
dcMhrCzhpFQ5tSBiE8Lk2KBhJdLfUaLY25LaUGVRMEZN3NV3XwduxLjORWOt2bdW,20250402,豊橋,2,F2,Ａ級チャレンジ一般,1,1,中村　賢二,1,7,1,,2025/04/02 07:00&nbsp;更新
