category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級選抜,G3,,75,1,1,捲り,佐藤　雅春,宮　城,3,逃げ,畝木　努,岡　山,5,,池田　良,広　島,1-3,"5,300円",(21),20240809,1R,松山,1-3-5,"11,880円",(38)
Ｓ級選抜,G3,,75,1,7,差し,山口　泰生,岐　阜,5,逃げ,中野　雄喜,京　都,4,,庄子　信弘,宮　城,7-5,"1,290円",(4),20240809,2R,松山,7-5-4,"11,710円",(37)
Ｓ級選抜,G3,,75,1,1,捲り,石毛　克幸,千　葉,5,差し,伊代野貴照,奈　良,6,,武田　憲祐,神奈川,1-5,"1,670円",(5),20240809,3R,松山,1-5-6,"13,440円",(45)
Ｓ級選抜,G3,,75,1,2,差し,澤田　義和,兵　庫,5,捲り,横関　裕樹,岐　阜,1,,山下　渡,茨　城,2-5,610円,(2),20240809,4R,松山,2-5-1,"2,760円",(4)
Ｓ級選抜,G3,,75,1,5,捲り,塩崎　隼秀,愛　媛,9,マーク,今野　大輔,岡　山,1,,北村　信明,徳　島,5-9,"6,370円",(19),20240809,5R,松山,5-9-1,"25,280円",(64)
Ｓ級二次予選,G3,,75,1,4,逃げ,木村　佑来,宮　城,1,マーク,飯野　祐太,福　島,3,,坂本健太郎,福　岡,4-1,"2,620円",(11),20240809,6R,松山,4-1-3,"26,590円",(71)
Ｓ級二次予選,G3,,75,1,2,差し,柴崎　淳,三　重,1,差し,吉本　卓仁,福　岡,9,,林　慶次郎,福　岡,2-1,"4,140円",(15),20240809,7R,松山,2-1-9,"19,270円",(62)
Ｓ級二次予選,G3,,75,1,2,差し,福島　武士,香　川,9,マーク,三宅　達也,岡　山,5,,真鍋　智寛,愛　媛,2-9,710円,(3),20240809,8R,松山,2-9-5,"1,480円",(3)
Ｓ級二次予選,G3,,75,1,1,捲り,菊池　岳仁,長　野,7,マーク,宿口　潤平,埼　玉,2,,竹内　翼,広　島,1-7,310円,(1),20240809,9R,松山,1-7-2,"3,390円",(6)
Ｓ級二次予選,G3,,75,1,5,差し,高橋　広大,埼　玉,1,逃げ,橋本　瑠偉,栃　木,3,,中井　俊亮,奈　良,5-1,"1,620円",(7),20240809,10R,松山,5-1-3,"6,310円",(19)
Ｓ級二次予選,G3,,75,1,2,差し,櫻井　正孝,宮　城,7,差し,大矢　崇弘,東　京,1,,片岡　迪之,岡　山,2-7,"2,290円",(9),20240809,11R,松山,2-7-1,"7,290円",(22)
Ｓ級二次予選,G3,,75,1,2,捲り,新田　祐大,福　島,4,差し,原　誠宏,香　川,1,,吉田　智哉,愛　媛,2-4,"2,640円",(7),20240809,12R,松山,2-4-1,"7,830円",(22)
