category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級選抜,G3,,28,1,1,捲り,長谷川飛向,東　京,7,差し,関　貴之,茨　城,4,,才迫　開,広　島,1-7,"4,140円",(12),20250105,1R,立川,1-7-4,"30,440円",(85)
Ｓ級選抜,G3,,28,1,5,逃げ,昼田　達哉,岡　山,7,差し,柿澤　大貴,長　野,8,,鹿内　翔,青　森,5-7,"2,640円",(10),20250105,2R,立川,5-7-8,"74,190円",(160)
Ｓ級選抜,G3,,28,1,2,逃げ,高橋　和也,愛　知,4,マーク,内山　貴裕,京　都,5,,箱田　優樹,青　森,2-4,"1,460円",(5),20250105,3R,立川,2-4-5,"7,890円",(28)
Ｓ級選抜,G3,,28,1,2,捲り,緒方　将樹,熊　本,9,捲り,蒔田　英彦,千　葉,7,,島田　竜二,熊　本,2-9,"3,850円",(16),20250105,4R,立川,2-9-7,"18,260円",(65)
Ｓ級選抜,G3,,28,1,1,差し,田中　誠,福　岡,2,捲り,神田　龍,三　重,7,,東矢　昇太,熊　本,1-2,"3,270円",(11),20250105,5R,立川,1-2-7,"12,390円",(25)
Ｓ級二次予選,G3,,28,1,1,差し,荒井　崇博,長　崎,9,差し,高橋　築,東　京,2,,武田　亮,東　京,1-9,590円,(1),20250105,6R,立川,1-9-2,"3,840円",(11)
Ｓ級二次予選,G3,,28,1,2,差し,山口　拳矢,岐　阜,3,マーク,園田　匠,福　岡,1,,鈴木　玄人,東　京,2-3,970円,(3),20250105,7R,立川,2-3-1,"5,900円",(14)
Ｓ級二次予選,G3,,28,1,1,差し,村上　博幸,京　都,9,逃げ,藤井　侑吾,愛　知,2,,新山　将史,青　森,1-9,440円,(1),20250105,8R,立川,1-9-2,"6,840円",(19)
Ｓ級二次予選,G3,,28,1,3,捲り,中井　太祐,奈　良,9,マーク,清水　一幸,大　阪,1,,桑原　大志,山　口,3-9,"1,500円",(5),20250105,9R,立川,3-9-1,"6,170円",(18)
Ｓ級二次予選,G3,,28,1,5,差し,北井　佑季,神奈川,2,捲り,中川誠一郎,熊　本,7,,中村　圭志,熊　本,5-2,"2,370円",(8),20250105,10R,立川,5-2-7,"13,310円",(35)
Ｓ級二次予選,G3,,28,1,1,差し,郡司　浩平,神奈川,7,逃げ,野口　裕史,千　葉,9,,岡村　潤,静　岡,1-7,480円,(2),20250105,11R,立川,1-7-9,700円,(3)
Ｓ級二次予選,G3,,28,1,4,差し,河村　雅章,東　京,9,差し,平原　康多,埼　玉,2,,三谷　竜生,奈　良,4-9,"3,210円",(12),20250105,12R,立川,4-9-2,"12,920円",(40)
Ａ級一般,F1,,13,3,2,差し,山田　雅之,岐　阜,1,捲り,根藤　浩二,千　葉,6,,武田　靖夫,茨　城,2-1,720円,(3),20250105,1R,いわき平,2-1-6,"14,250円",(36)
Ａ級一般,F1,,13,3,5,逃げ,永井　哉多,東　京,1,差し,坂本　匡洋,大　阪,4,,山崎　光展,京　都,5-1,470円,(2),20250105,2R,いわき平,5-1-4,910円,(3)
Ａ級準決勝,F1,,13,3,4,差し,鈴木　伸之,愛　知,2,捲り,能代谷　元,神奈川,3,,布居　寛幸,和歌山,4-2,900円,(4),20250105,3R,いわき平,4-2-3,"4,650円",(17)
Ａ級準決勝,F1,,13,3,7,差し,土屋　壮登,埼　玉,3,差し,猪俣　康一,愛　知,1,,堀　政美,茨　城,7-3,"1,270円",(5),20250105,4R,いわき平,7-3-1,"3,330円",(8)
Ａ級準決勝,F1,,13,3,7,差し,和田　禎嗣,埼　玉,1,捲り,上遠野拓馬,宮　城,4,,大島　将人,福　島,7-1,"4,340円",(15),20250105,5R,いわき平,7-1-4,"24,710円",(63)
Ｌ級ガールズ予選（第２走）,F1,,13,3,2,捲り,竹野　百香,三　重,3,逃げ,五味田奈穂,千　葉,1,,三澤あゆみ,宮　城,2-3,230円,(1),20250105,6R,いわき平,2-3-1,850円,(4)
Ｌ級ガールズ予選（第２走）,F1,,13,3,4,捲り,細田　愛未,埼　玉,5,マーク,小泉　夢菜,埼　玉,2,,加藤　恵,青　森,4-5,180円,(1),20250105,7R,いわき平,4-5-2,660円,(2)
Ｓ級一般,F1,,13,3,1,捲り,川越　勇星,神奈川,4,差し,齋藤登志信,宮　城,5,,朝倉　智仁,茨　城,1-4,980円,(3),20250105,8R,いわき平,1-4-5,"4,290円",(18)
Ｓ級一般,F1,,13,3,2,差し,川津　悠揮,北海道,5,捲り,佐藤　博紀,岩　手,1,,脇本　勇希,福　井,2-5,420円,(1),20250105,9R,いわき平,2-5-1,"1,620円",(2)
