category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G1,,56,1,7,差し,中井　太祐,奈　良,3,差し,山本　伸一,奈　良,2,,石原　颯,香　川,7-3,"3,890円",(14),20250622,1R,岸和田,7-3-2,"21,830円",(71)
Ｓ級一般,G1,,56,1,4,捲り,菊池　岳仁,長　野,5,差し,小岩　大介,大　分,1,,伊藤　旭,熊　本,4-5,"12,280円",(42),20250622,2R,岸和田,4-5-1,"54,170円",(196)
Ｓ級一般,G1,,56,1,5,差し,村田　雅一,兵　庫,1,捲り,福永　大智,大　阪,3,,西村　光太,三　重,5-1,"1,490円",(4),20250622,3R,岸和田,5-1-3,"6,530円",(15)
Ｓ級選抜,G1,,56,1,2,捲り,佐々木悠葵,群　馬,1,マーク,橋本　強,愛　媛,6,,横山　尚則,茨　城,2-1,530円,(1),20250622,4R,岸和田,2-1-6,"13,790円",(38)
Ｓ級選抜,G1,,56,1,7,差し,山田　英明,佐　賀,9,差し,椎木尾拓哉,和歌山,1,,志田　龍星,岐　阜,7-9,"14,830円",(53),20250622,5R,岸和田,7-9-1,"143,200円",(374)
Ｓ級特選,G1,,56,1,2,逃げ,松井　宏佑,神奈川,9,マーク,和田健太郎,千　葉,3,,山口　拳矢,岐　阜,2-9,300円,(1),20250622,6R,岸和田,2-9-3,"1,060円",(1)
Ｓ級特選,G1,,56,1,2,差し,山田　庸平,佐　賀,8,差し,山口　富生,岐　阜,5,,嘉永　泰斗,熊　本,2-8,"14,190円",(42),20250622,7R,岸和田,2-8-5,"78,930円",(205)
Ｓ級特選,G1,,56,1,7,逃げ,犬伏　湧也,徳　島,1,捲り,小林　泰正,群　馬,5,,武藤　龍生,埼　玉,7-1,"2,180円",(6),20250622,8R,岸和田,7-1-5,"5,850円",(15)
Ｓ級特別優秀,G1,,56,1,2,捲り,南　修二,大　阪,9,マーク,岩本　俊介,千　葉,7,,取鳥　雄吾,岡　山,2-9,"9,970円",(35),20250622,9R,岸和田,2-9-7,"104,270円",(295)
Ｓ級特別優秀,G1,,56,1,2,捲り,眞杉　匠,栃　木,3,逃げ,菅田　壱道,宮　城,8,,諸橋　愛,新　潟,2-3,"1,300円",(3),20250622,10R,岸和田,2-3-8,"17,730円",(53)
