category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,85,1,3,逃げ,木村　佑来,宮　城,5,マーク,小島　歩,神奈川,1,,大矢　将大,埼　玉,3-5,420円,(2),20241221,1R,佐世保,3-5-1,"1,610円",(5)
Ｓ級一般,G3,,85,1,7,捲り,小川　丈太,徳　島,2,差し,鈴木　幸紀,三　重,6,,吉田　裕全,埼　玉,7-2,"1,910円",(8),20241221,2R,佐世保,7-2-6,"18,340円",(58)
Ｓ級一般,G3,,85,1,5,差し,高津　晃治,岡　山,1,逃げ,畝木　聖,岡　山,2,,鹿内　翔,青　森,5-1,890円,(3),20241221,3R,佐世保,5-1-2,"1,510円",(3)
Ｓ級選抜,G3,,85,1,1,差し,平尾　一晃,長　崎,7,逃げ,青柳　靖起,佐　賀,5,,丸山　貴秀,秋　田,1-7,380円,(1),20241221,4R,佐世保,1-7-5,960円,(2)
Ｓ級選抜,G3,,85,1,9,捲り,山本　直,岡　山,2,差し,緒方　将樹,熊　本,8,,新納　大輝,鹿児島,9-2,"3,470円",(16),20241221,5R,佐世保,9-2-8,"17,180円",(61)
Ｓ級選抜,G3,,85,1,7,捲り,青野　将大,神奈川,2,マーク,筒井　敦史,岡　山,3,,高橋　和也,愛　知,7-2,750円,(3),20241221,6R,佐世保,7-2-3,"3,570円",(10)
Ｓ級特選,G3,,85,1,4,差し,大川　剛,青　森,3,差し,大森　慶一,北海道,9,,清水　一幸,大　阪,4-3,"3,390円",(16),20241221,7R,佐世保,4-3-9,"24,800円",(99)
Ｓ級特選,G3,,85,1,1,差し,岡崎　智哉,大　阪,9,逃げ,村田　祐樹,富　山,7,,晝田宗一郎,岡　山,1-9,390円,(1),20241221,8R,佐世保,1-9-7,"1,850円",(3)
Ｓ級特選,G3,,85,1,5,マーク,相川　永伍,埼　玉,8,マーク,荒澤　貴史,北海道,9,,嘉永　泰斗,熊　本,5-8,"26,150円",(34),20241221,9R,佐世保,5-8-9,"180,150円",(190)
Ｓ級準決勝,G3,,85,1,7,捲り,窓場千加頼,京　都,3,マーク,稲川　翔,大　阪,4,,渡邉　雅也,静　岡,7-3,"1,350円",(4),20241221,10R,佐世保,7-3-4,"7,740円",(24)
Ｓ級準決勝,G3,,85,1,3,捲り,佐々木悠葵,群　馬,1,マーク,松浦　悠士,広　島,8,,末木　浩二,山　梨,3-1,"1,100円",(4),20241221,11R,佐世保,3-1-8,"4,290円",(9)
Ｓ級準決勝,G3,,85,1,1,差し,荒井　崇博,長　崎,5,逃げ,深谷　知広,静　岡,9,,村田　雅一,兵　庫,1-5,240円,(1),20241221,12R,佐世保,1-5-9,"3,530円",(8)
