race_encp,race_date,track,race_no,grade,syumoku,syoriKbn,syusouInfoExistFlg,yudoSensyuName,raceResult1Syaban,raceResult2Syaban,backCnt1Syaban,backCnt2Syaban,lastUpdateTime
gIRMXgAGv6muOiBOKbDFD6qROs0NwfXKtnmmIMb64Kpq7_UZPtZuEK2k7LzkZAWg,20240401,宇都宮,11,F1,Ｓ級予選,1,1,渡邉　藤男,5,7,4,6,2024/04/01 07:01&nbsp;更新
gIRMXgAGv6muOiBOKbDFD-WUPs8YCueflLr2PnoADSSu0I0RqInt6TkIhevoUdJM,20240401,宇都宮,12,F1,Ｓ級初日特選,1,1,真崎新太郎,1,3,2,7,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_1ux2__Sztik-IKRw_MAuCKDnKD8bn1QvITtQSH0Hxoq,20240401,小倉,1,F1,Ａ級予選,1,1,森山　昌昭,1,3,7,1,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_wpRwkhLRQJ13V1j0MlNDaW_NZekrawCDNl5pjhgAfQX,20240401,小倉,2,F1,Ａ級予選,1,1,秋永　昂人,1,5,1,2,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_wmUeabzYXu0mCniQyGLfE1FRizjXmhsiDdseHfKJqEC,20240401,小倉,3,F1,Ａ級予選,1,1,名川　豊,1,2,6,1,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_zGUgbaGoLkGOvrYKZ--1Bt-X6-EwjXNL667e-21F_TT,20240401,小倉,4,F1,Ａ級予選,1,1,松尾　透,2,1,5,2,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_8ZpriTtr7TdPHajeytmPs4Fi3JyWO0n6SeuCW3Aj2SI,20240401,小倉,5,F1,Ａ級初日特選,1,1,名川　豊,1,4,5,1,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_4OfAGtZnStw3Lgr1OjEZ4jZ9ekkeNH5SNBTT0t8AcNN,20240401,小倉,6,F1,Ｌ級ガールズ予選（第１走）,1,1,森山　昌昭,6,1,7,6,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_17XvtNmjrKHetf3nCWSnfCS-8oCHd7N5LKBpJpZhLSM,20240401,小倉,7,F1,Ｌ級ガールズ予選（第１走）,1,1,秋永　昂人,7,2,7,3,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_6h1yvfkxgOEl6qdnmkU1dALg1O7ghbj21ql1ECq2oeR,20240401,小倉,8,F1,Ｓ級予選,1,1,松尾信太郎,2,7,4,7,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_0pKNZCJ_DEpeN6vHR9tfhqaki3s0W4xxO3gofGjhOg7,20240401,小倉,9,F1,Ｓ級予選,1,1,松尾　透,1,5,1,2,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_10Pwe7ibgK7Enzq39ADFu2JOERZS4IBEMfW-zLJ0gmL,20240401,小倉,10,F1,Ｓ級予選,1,1,松尾信太郎,1,7,5,3,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_510g07Po76G-5bJWcqqo10H5TEj12I0ytALEdS9NPoG,20240401,小倉,11,F1,Ｓ級予選,1,1,松尾　透,7,4,7,3,2024/04/01 07:01&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_wW_r25qJF73eoI7rZcmtSnWSyZTWBo009ezMElsgo4n,20240401,小倉,12,F1,Ｓ級初日特選,1,1,松尾信太郎,4,5,7,2,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkFnFC6kKPXkGNwpF6Oq8CaDwOkmSR0YF8Fp6GqyKVGGY,20240401,松戸,1,F2,Ａ級予選,1,1,山本　健也,1,2,7,5,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkECw876f2wza9kO7IwOpEpmBLobP6fUlqKfdVD6nYX-m,20240401,松戸,2,F2,Ａ級予選,1,1,佐藤　壮,1,2,4,2,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkPdD8K8AWttYAnySu7DTeQqJ4rA2iaNKXo71GsoLW9Kl,20240401,松戸,3,F2,Ａ級予選,1,1,蒔田　英彦,1,2,2,5,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkDj6YZNDw6CYK78afwkysA3Ts3GanV5TdjOZpJi3HSo0,20240401,松戸,4,F2,Ａ級予選,1,1,石井　孝,1,2,5,1,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkLQaqPWqNQyijp5cm_dzqvI1V-hmlMPKgPvDEFVY87rB,20240401,松戸,5,F2,Ａ級予選,1,1,山本　健也,1,2,2,4,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkFrhZ5n5UKChr2I-WtcjdOXkcbEmA57cDICH1nS6ahgb,20240401,松戸,6,F2,Ａ級予選,1,1,佐藤　壮,1,2,2,4,2024/04/01 07:01&nbsp;更新
wWGgXEq2uuee3jKNfyXvkP9zenYe0KLBAE17QX5ceBGwurgTducafyM1Y8OFW91E,20240401,松戸,7,F2,Ａ級初日特選,1,1,蒔田　英彦,1,2,4,1,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKHjIb-fj-apyfuaW05uJ7oXHL2QDEkVGEmW6nhL9OaUi,20240401,平塚,1,F2,Ｌ級ガールズ予選（第１走）,1,1,植木　和広,1,3,1,4,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKJqP0ygbAPWKDofYj9Z94jJ9_eYymz-CjUdH4q5Gt4Yp,20240401,平塚,2,F2,Ｌ級ガールズ予選（第１走）,1,1,小菅　誠,4,2,4,2,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKAD0jma91I4EjZWk6NtJqkdCjm0yNl2Tm5pVwNiokrWU,20240401,平塚,3,F2,Ａ級特予選,1,1,宮下　潤,3,5,3,2,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKMpgNW4vcjRpG9JgpFt3Jq6B-234OK5YBtILStFO11e8,20240401,平塚,4,F2,Ａ級特予選,1,1,川崎　健次,4,3,1,3,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKGhEkm6xNb6xxr01WzKBoA8NzMUtbkzC6aWjlZK9MSmv,20240401,平塚,5,F2,Ａ級特予選,1,1,植木　和広,7,1,1,6,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKLhGQcSYdmSLD1rXk4ePkkNgQrmsHW_-GNLgNO4c0vpr,20240401,平塚,6,F2,Ａ級特予選,1,1,宮下　潤,5,4,4,7,2024/04/01 07:01&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKGQIv3GREPXVfAUhpT_P6X42jTzvMS0hHPpeXTM0v4cf,20240401,平塚,7,F2,Ａ級初日特選,1,1,小菅　誠,1,7,5,6,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5okz2MFSzOub0-KAhZ75iRXljtM8ybngIbaYZDKAbgubN8,20240401,大垣,1,F2,Ａ級予選,1,1,川口　聖二,1,2,3,1,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5ok-bctd8osSYT8s1QrjvlY_Ig5tkeM4u5QQfqbk-ySnfL,20240401,大垣,2,F2,Ａ級予選,1,1,板橋　慎治,1,2,6,1,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5ok7t97m2VhBbgxI4M9lKC5trKn_gUMQSYzC1bGEdSCA5D,20240401,大垣,3,F2,Ａ級予選,1,1,堀　兼壽,1,2,2,6,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5okyFrTlnnE7NvL7dFX8FqFR7hODKQQz2Q9Yq4_C7o6Fxe,20240401,大垣,4,F2,Ａ級予選,1,1,川口　聖二,1,2,1,5,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5ok9UiyRpjkIaD5BA_UV5JGfRA8pMKmYEW3wvdSN-h_YSo,20240401,大垣,5,F2,Ａ級予選,1,1,板橋　慎治,1,2,2,3,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5ok6H8D37eb24tIIEjbm1cH-HtBUbzVe9PDhQdngnzYVXH,20240401,大垣,6,F2,Ａ級予選,1,1,堀　兼壽,1,2,1,7,2024/04/01 07:01&nbsp;更新
8Tykx49YvXQGbMW5-Y5okzBzsy6HZen5GOz0L_LkIFVBNtj9h4OQtSqzPvO69zbp,20240401,大垣,7,F2,Ａ級初日特選,1,1,川口　聖二,1,2,3,1,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJpUsFm40FlSVQfH5MPjDy3r22G_htmChrCzzRZB1MItm,20240401,福井,1,F2,Ａ級チャレンジ予選,1,1,中井　修,3,7,7,1,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJm06H4S5wfczxhP_b12FABMI0Rh7JpEhvJJ3d1ZX6-1O,20240401,福井,2,F2,Ａ級チャレンジ予選,1,1,北川　紋部,5,2,2,4,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJrN7Nq_48oAh6FcyIlHCMR2Q-MP5ZEE0w5N_zt8ie-i_,20240401,福井,3,F2,Ａ級チャレンジ予選,1,1,中川　博文,4,3,4,1,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJs5Cq4kcKHyGLdTUKCRKD6_BqjGAYsIwgYkxCo39GM7X,20240401,福井,4,F2,Ａ級チャレンジ予選,1,1,中川　勝貴,1,4,1,3,2024/04/01 09:32&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJga--s0W6AgKC-xdib3z8XXRmceWULAS1plcPQP-Rjzi,20240401,福井,5,F2,Ａ級チャレンジ予選,1,1,伊原　克彦,5,3,5,2,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJjNdY9PNHO6UdKKj5I7dOepyUfW_QFSd-tjP9qwjuNwZ,20240401,福井,6,F2,Ｌ級ガールズ予選（第１走）,1,1,中井　修,3,5,6,5,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJhAu5eKKZknjx3Kbf15mTI7SwC-8KVMpCMNFlOxuEqMS,20240401,福井,7,F2,Ｌ級ガールズ予選（第１走）,1,1,北川　紋部,7,1,1,4,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJiI0TRW-HFOjgZrMUtSoQCPCH0w1PNzQUpJ7bkY7am1T,20240401,福井,8,F2,Ａ級特予選,1,1,中川　勝貴,4,5,6,4,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJsJCcBzI3OyMmiil_T_3Rip351lkXyggf9KOjYDX9Xjp,20240401,福井,9,F2,Ａ級特予選,1,1,伊原　克彦,5,2,"1,4,5",,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJnIuTIos619K_avpGv6uflaG90VtEQWYMIt9-0zNQxnW,20240401,福井,10,F2,Ａ級特予選,1,1,中川　勝貴,7,5,7,"3,5",2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJk5spq2NxH79KGO9fC89KBQpUdwBabo9JTSz-ypUPQMF,20240401,福井,11,F2,Ａ級特予選,1,1,中川　博文,1,7,3,4,2024/04/01 07:01&nbsp;更新
YKTV-bUcoDkDA1ygFMkyJs1yhrVvPpkLGakHY6WC6KO_fdaCHZusMMn0Hwos_8KK,20240401,福井,12,F2,Ａ級初日特選,1,1,伊原　克彦,2,5,2,,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDi_Wrm7fnEG55drpXMk9LJxpwsh2X3IIg-25UfwF0wf2j,20240401,佐世保,1,F2,Ａ級予選,1,1,船倉　卓郎,1,2,7,2,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDi1R4zA749xoh2052R5hWSIfQN6yWMaSHfCFf4IUYxcRD,20240401,佐世保,2,F2,Ａ級予選,1,1,白濱　一平,1,2,2,6,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDi47jfSSiNT_GSYvkD_jr0SelhNvzyfxg5mrJlRNY133o,20240401,佐世保,3,F2,Ａ級予選,1,1,山口幸太郎,1,2,1,4,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDi_jBn0JuHuQIdiWuhuI6uP1puqROfaxXAJN83SX6OJNK,20240401,佐世保,4,F2,Ａ級予選,1,1,船倉　卓郎,1,2,5,4,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDiw5_jTNnKKL6d0cP2myh1H9sH8gd_ehaM04f3VGl0In2,20240401,佐世保,5,F2,Ａ級予選,1,1,白濱　一平,1,2,7,2,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDi_XLF8ARkLJ-3bmSBW41sqbZyBZGzl_LUUmk_7sEOX7j,20240401,佐世保,6,F2,Ａ級予選,1,1,山口幸太郎,1,2,1,2,2024/04/01 07:01&nbsp;更新
w57HAKWIMSmn3TMso-iDi8I4Abkv7E3Rgelp9f7XgxvkZkfwhe_ootcYLfA_f65M,20240401,佐世保,7,F2,Ａ級初日特選,1,1,井寺　亮太,1,2,2,1,2024/04/01 07:01&nbsp;更新
gIRMXgAGv6muOiBOKbDFD1PCgODVV4sj_3wfaHMW69N47nAtGLvBS8H7qioK95vB,20240402,宇都宮,1,F1,Ａ級一般,1,1,栗原　稔貴,7,5,3,,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD_biooEpcjd0ahtJMPCKIVXf-1sdbKyTysnAzJ9UnzrH,20240402,宇都宮,2,F1,Ａ級一般,1,1,安達　隆己,2,4,2,1,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFDw8DkX8EY3cU6vXYlVwu_OGcQxV2s8v4Ex4OyskUFEAF,20240402,宇都宮,3,F1,Ａ級準決勝,1,1,栗原　稔貴,3,1,1,2,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD3_8L4duJbhGDk8zoGx0jPbO0ZeU6awb5WhG6QGC-irk,20240402,宇都宮,4,F1,Ａ級準決勝,1,1,安達　隆己,7,3,1,"2,7",2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD2EWrvnyBa_e7G57LVX_ddSyM7O5kzrYTplUpnofFyTV,20240402,宇都宮,5,F1,Ａ級準決勝,1,1,栗原　稔貴,1,4,2,1,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFDzo_V3Xhfsb1munOJczkHIDm7JJSyxbpIVQZh_REgQng,20240402,宇都宮,6,F1,Ｓ級一般,1,1,坂本将太郎,3,1,2,6,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFDxtPkOu5RwYauzaCJ8Eigg-Gf6uUcI7rkq-Ka9pNeAOb,20240402,宇都宮,7,F1,Ｓ級一般,1,1,渡邉　藤男,5,1,6,"4,5",2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD0W4E8Wa4UQRhjnehSMMY3yr1Jjd6SlSAtfezNGzunyO,20240402,宇都宮,8,F1,Ｓ級選抜,1,1,真崎新太郎,1,2,5,1,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFDygwnYR-oz38VlHld0BiGfXW55_85Aa8Ynd4hSnlj1o6,20240402,宇都宮,9,F1,Ｓ級選抜,1,1,坂本将太郎,1,7,4,7,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD55n4b3jl30fDp9tWjcJAIf4p2YHu8KXyZFl8OdEa8gw,20240402,宇都宮,10,F1,Ｓ級準決勝,1,1,渡邉　藤男,1,3,3,6,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD3xkcgZoh-PcbZMLTLHvGVLDfMn3gt91XmcnhwUIgled,20240402,宇都宮,11,F1,Ｓ級準決勝,1,1,坂本将太郎,3,5,7,6,2024/04/02 07:00&nbsp;更新
gIRMXgAGv6muOiBOKbDFD0zK_MYO5LUXUJsDm3PimaCq9ha000WhHRlPbNl3I3G8,20240402,宇都宮,12,F1,Ｓ級準決勝,1,1,真崎新太郎,1,5,7,5,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbuC9nr1QpaQkAGaZbY_pA03NtQgWzLDfC9qNguH82V_8,20240402,玉野,1,F1,Ａ級予選,1,1,山崎　泰己,7,1,6,2,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbpZHkrk5ePDWmjyVmusLRddGh7q7iV8X59OJ0NMo6oQj,20240402,玉野,2,F1,Ａ級予選,1,1,高橋清太郎,5,1,1,5,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbuCUCd1RGxRxU7hMMdq72z0zVb9DoOLW7qaf_p_O8FyH,20240402,玉野,3,F1,Ａ級予選,1,1,柳谷　崇,3,5,2,1,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbhK8a5PAk_lOOAhIZqHVs0lXBuf7K14yZXnwPA-GON4e,20240402,玉野,4,F1,Ａ級予選,1,1,黒田　淳,2,7,1,2,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbspPZBCWqsuvUZS_fFvYQRypUZ0z4VTItzLsvV8lFtoA,20240402,玉野,5,F1,Ａ級初日特選,1,1,畝木　努,3,1,3,6,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbu2HkzVwizgCRmXhax2EkeM2MBQGr23Jkgo9QUqAsTVu,20240402,玉野,6,F1,Ｌ級ガールズ予選（第１走）,1,1,山崎　泰己,7,3,6,4,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbvW-ztROoXjns63sgKPSZO6kqlEwFAgK___rxH-oGbZB,20240402,玉野,7,F1,Ｌ級ガールズ予選（第１走）,1,1,高橋清太郎,5,2,3,5,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbrcFNCuUqNyKWufJUQ3YGHZa4_GbTTr-KiKS1HgEXBaR,20240402,玉野,8,F1,Ｓ級予選,1,1,柳谷　崇,1,5,1,6,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbtk2-EIh1cazwNaIW8jNSkc20seJyC8xSd-cudq_HSU0,20240402,玉野,9,F1,Ｓ級予選,1,1,山崎　泰己,5,3,3,1,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbrM_5a0F7XoBhnHCbu20X3USSzVAFj5g0GHitH9ThZG9,20240402,玉野,10,F1,Ｓ級予選,1,1,高橋清太郎,4,7,"4,5",,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbmMEGp_D7FvqNCXt88GVTcUUvHMixgpiYyjEAR3rWmog,20240402,玉野,11,F1,Ｓ級予選,1,1,畝木　努,2,1,1,3,2024/04/02 07:00&nbsp;更新
hHQoBSTIFmBY5TBll3-vbtNZ4Xb5fUp1FVMTAF_DcFx_a338TI0mgqAR4lnUFVy1,20240402,玉野,12,F1,Ｓ級初日特選,1,1,黒田　淳,7,1,2,6,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_3I9luaZK59Ks0CIyY1MUx-hBHJkS7vix-evqij8AsIT,20240402,小倉,1,F1,Ａ級一般,1,1,木谷　凉,7,2,3,6,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_zUwRJ2rFkHnsDVs6l4Eq7nf26PH3gB034rUwSmpAGG1,20240402,小倉,2,F1,Ａ級一般,1,1,秋永　昂人,5,4,"1,3",,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_5X6AhOPkHg-XwbTR57HwNkQjZmoJe5shKsPrVX_8hQF,20240402,小倉,3,F1,Ａ級準決勝,1,1,名川　豊,3,1,5,4,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_9Hdxog5RmqywcUzjMNmTqEbx9zVCggBO2SvQGOpcpyv,20240402,小倉,4,F1,Ａ級準決勝,1,1,秋永　昂人,2,1,4,7,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_w_8bhP_mtYWRVa83OZf6cd95a7pxKWQDGbH0DsUIJAR,20240402,小倉,5,F1,Ａ級準決勝,1,1,松尾　透,4,3,4,6,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_2klhQFDJl1a1etgZRr7EKvLb4ACw7mw4ig-bXyrFUoX,20240402,小倉,6,F1,Ｌ級ガールズ予選（第２走）,1,1,木谷　凉,2,5,2,"4,5",2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_-MNeY6SB5lsn2UYWVpupvc2Tn9VQ02im_0lQvUviSfJ,20240402,小倉,7,F1,Ｌ級ガールズ予選（第２走）,1,1,秋永　昂人,4,7,4,1,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_zibWnjVvvLmRjEQhL733HmSg4dCQCGbnj60te8264Kv,20240402,小倉,8,F1,Ｓ級一般,1,1,松尾信太郎,2,5,1,2,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_4t_L-9MlLvEt9ahtZDMYgliw3C1wVaDVlsaxUI-Rfyf,20240402,小倉,9,F1,Ｓ級一般,1,1,名川　豊,3,2,2,3,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd__9UJnMvt46e14pz_1nZpc6CC5wq7kXLe5C045tZVe-Z,20240402,小倉,10,F1,Ｓ級準決勝,1,1,松尾信太郎,3,2,6,4,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_1s3YDr8aNMzQIt5c-SI9LUiVNM-ovpuup1vEZycOuN8,20240402,小倉,11,F1,Ｓ級準決勝,1,1,松尾　透,1,3,1,5,2024/04/02 07:00&nbsp;更新
TzXNr1IyQYXd8vmMpJjd_7mgTovucuWr8RKVLdDiiGu3FGl6n1ILVkVn0jjNN7GS,20240402,小倉,12,F1,Ｓ級準決勝,1,1,松尾信太郎,1,2,7,5,2024/04/02 07:00&nbsp;更新
wWGgXEq2uuee3jKNfyXvkMRSV8bKbQ7EIrHxbuFWp3hu3sMfo4b28AGwTDX0oltp,20240402,松戸,1,F2,Ａ級一般,1,1,石井　孝,1,2,2,,2024/04/02 12:32&nbsp;更新
wWGgXEq2uuee3jKNfyXvkKkIr8DJKm87ytvR2Boe2GO01if_tjpFkZhASXr5CBMC,20240402,松戸,2,F2,Ａ級一般,1,1,佐藤　壮,1,2,3,2,2024/04/02 12:32&nbsp;更新
wWGgXEq2uuee3jKNfyXvkN15bmr7sQj71GvcUhocfrS3hiC_ttwhjGR-xTXWsZKD,20240402,松戸,3,F2,Ａ級選抜,1,1,山本　健也,1,2,"2,5",,2024/04/02 12:32&nbsp;更新
wWGgXEq2uuee3jKNfyXvkI-kE4-D06Bk9bKoXR-YFiF0bZggaEQL-5f7nLR1GK4g,20240402,松戸,4,F2,Ａ級選抜,1,1,石井　孝,1,2,7,2,2024/04/02 12:32&nbsp;更新
wWGgXEq2uuee3jKNfyXvkBgVW8GcHVCQJSgYC31FgGlhOTb6YMmmHmwT1ZvKOOrg,20240402,松戸,5,F2,Ａ級準決勝,1,1,佐藤　壮,1,2,1,5,2024/04/02 12:32&nbsp;更新
wWGgXEq2uuee3jKNfyXvkIUf_7uYlSlw8utIiEXb91VOhX6Zgjdstwu4dndeJtNl,20240402,松戸,6,F2,Ａ級準決勝,1,1,山本　健也,1,2,"4,6",,2024/04/02 12:32&nbsp;更新
wWGgXEq2uuee3jKNfyXvkJOm6fPSICcmjhBLepeKjezvsadur8h06WIwfxYVNNpW,20240402,松戸,7,F2,Ａ級準決勝,1,1,蒔田　英彦,1,2,3,7,2024/04/02 12:32&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKDLtbh8GIC8HOMHJr5jdzySCSjnsQdL9sBY1zHL63pK0,20240402,平塚,1,F2,Ｌ級ガールズ予選（第２走）,1,1,宮下　潤,1,3,1,2,2024/04/02 07:00&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKPKmDM-XSC7S9VAZySrCpPW1HAkK2D4c5dZ8-CcIPxdf,20240402,平塚,2,F2,Ｌ級ガールズ予選（第２走）,1,1,川崎　健次,6,4,6,"1,3",2024/04/02 07:00&nbsp;更新
Xa_eXFxXQ1O2Kt1w6fagKP62EHbWsUtw0YsqYfEpSNppZJneH9BhNWTisS9ODOYZ,20240402,平塚,3,F2,Ａ級特一般,1,1,植木　和広,7,3,4,1,2024/04/02 07:00&nbsp;更新
