category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一般,G3,,61,1,6,差し,齊藤　竜也,神奈川,1,捲り,畝木　努,岡　山,2,,佐藤　朋也,秋　田,6-1,"9,330円",(32),20250309,1R,玉野,6-1-2,"39,320円",(121)
Ｓ級一般,G3,,61,1,4,差し,高間　悠平,福　井,3,捲り,内山　貴裕,京　都,5,,藤田　大輔,千　葉,4-3,"11,160円",(37),20250309,2R,玉野,4-3-5,"113,800円",(278)
Ｓ級選抜,G3,,61,1,3,捲り,高久保雄介,京　都,9,マーク,松岡　健介,兵　庫,2,,坂本　周輝,青　森,3-9,380円,(1),20250309,3R,玉野,3-9-2,"1,430円",(1)
Ｓ級選抜,G3,,61,1,7,差し,瀬戸　栄作,長　崎,,,,,4,,斉藤　樂,宮　城,7-8,"6,080円",(33),20250309,4R,玉野,7-8-4,"120,920円",(352)
Ｓ級選抜,G3,,61,1,1,逃げ,松崎　広太,茨　城,9,マーク,内藤　秀久,神奈川,4,,萩原　孝之,静　岡,1-9,680円,(2),20250309,5R,玉野,1-9-4,"1,350円",(2)
Ｓ級特選,G3,,61,1,2,差し,佐々木眞也,神奈川,7,捲り,青野　将大,神奈川,5,,坂口　晃輔,三　重,2-7,220円,(1),20250309,6R,玉野,2-7-5,530円,(1)
Ｓ級特選,G3,,61,1,9,捲り,佐々木　豪,愛　媛,1,マーク,掛水　泰範,高　知,2,,村田　雅一,兵　庫,9-1,460円,(1),20250309,7R,玉野,9-1-2,"1,390円",(2)
Ｓ級特選,G3,,61,1,1,捲り,眞杉　匠,栃　木,9,マーク,吉澤　純平,茨　城,3,,坂本健太郎,福　岡,1-9,170円,(1),20250309,8R,玉野,1-9-3,310円,(1)
ＳＡＮＣ（ルーキーチャンピオン）,G3,,61,1,3,差し,阿部　英斗,福　岡,1,捲り,森田　一郎,埼　玉,4,,中石　湊,北海道,3-1,"1,300円",(1),20250309,9R,玉野,3-1-4,"5,220円",(6)
Ｓ級特別優秀,G3,,61,1,2,差し,小岩　大介,大　分,5,差し,筒井　敦史,岡　山,7,,一丸　尚伍,大　分,2-5,"4,010円",(13),20250309,10R,玉野,2-5-7,"22,460円",(66)
Ｓ級特別優秀,G3,,61,1,5,捲り,窓場千加頼,京　都,1,マーク,椎木尾拓哉,和歌山,7,,志智　俊夫,岐　阜,5-1,200円,(1),20250309,11R,玉野,5-1-7,340円,(1)
Ｓ級決勝,G3,,61,1,3,捲り,吉田　拓矢,茨　城,5,マーク,山田　庸平,佐　賀,7,,犬伏　湧也,徳　島,3-5,"2,110円",(5),20250309,12R,玉野,3-5-7,"23,410円",(66)
Ａ級一般,F1,,38,3,3,差し,井上　雄三,埼　玉,4,捲り,中川　拓也,群　馬,2,,倉松　涼,高　知,3-4,330円,(1),20250309,1R,静岡,3-4-2,"1,060円",(2)
Ａ級一般,F1,,38,3,4,捲り,小竹　洋平,福　岡,1,マーク,高橋　紀史,佐　賀,6,,相川　巧,埼　玉,4-1,170円,(1),20250309,2R,静岡,4-1-6,"1,290円",(4)
Ａ級特選,F1,,38,3,2,差し,坂田　章,高　知,4,逃げ,宗崎　世連,高　知,7,,石黒　健,広　島,2-4,180円,(1),20250309,3R,静岡,2-4-7,250円,(1)
Ａ級特選,F1,,38,3,5,差し,坂本　昌宏,青　森,7,差し,中石　昌芳,広　島,3,,田村　真広,群　馬,5-7,"9,880円",(24),20250309,4R,静岡,5-7-3,"64,200円",(131)
Ｓ級一般,F1,,38,3,3,捲り,五十嵐　綾,福　島,2,差し,西田　雅志,広　島,6,,鹿内　翔,青　森,3-2,"3,140円",(13),20250309,5R,静岡,3-2-6,"16,150円",(55)
Ｓ級一般,F1,,38,3,1,捲り,本郷　雄三,熊　本,2,差し,岸澤　賢太,埼　玉,4,,幸田　望夢,栃　木,1-2,"1,330円",(4),20250309,6R,静岡,1-2-4,"2,810円",(7)
Ｓ級一般,F1,,38,3,5,差し,東矢　昇太,熊　本,3,差し,川口　満宏,東　京,2,,森山　智徳,熊　本,5-3,"8,020円",(20),20250309,7R,静岡,5-3-2,"35,860円",(89)
Ｓ級特選,F1,,38,3,3,差し,園田　匠,福　岡,5,マーク,松尾信太郎,福　岡,6,,甲斐　俊祐,大　分,3-5,370円,(1),20250309,8R,静岡,3-5-6,"1,600円",(2)
Ｓ級特選,F1,,38,3,1,捲り,道場　晃規,静　岡,2,差し,池田　良,広　島,7,,友定　祐己,岡　山,1-2,760円,(3),20250309,9R,静岡,1-2-7,"1,460円",(3)
Ｓ級特選,F1,,38,3,5,差し,高橋　築,東　京,7,差し,田中　勇二,岡　山,1,,末木　浩二,山　梨,5-7,"1,470円",(4),20250309,10R,静岡,5-7-1,"3,590円",(8)
Ａ級決勝,F1,,38,3,5,捲り,望月　一成,静　岡,6,マーク,志佐　明,神奈川,3,,白戸淳太郎,神奈川,5-6,"1,030円",(5),20250309,11R,静岡,5-6-3,"2,040円",(3)
Ｓ級決勝,F1,,38,3,1,差し,海老根恵太,千　葉,3,差し,吉本　卓仁,福　岡,5,,中村　浩士,千　葉,1-3,"8,580円",(31),20250309,12R,静岡,1-3-5,"37,960円",(127)
Ａ級予選,F1,,47,1,7,差し,池部　壮太,大　分,1,マーク,杉山　剛,福　岡,5,,松下　綾馬,岡　山,7-1,390円,(1),20250309,1R,松阪,7-1-5,"2,110円",(6)
Ａ級予選,F1,,47,1,2,差し,小笹　隼人,奈　良,4,逃げ,吉田　篤史,奈　良,1,,渡辺　聖,神奈川,2-4,180円,(1),20250309,2R,松阪,2-4-1,"2,560円",(8)
Ａ級予選,F1,,47,1,7,差し,高市　訓但,愛　媛,1,捲り,火島　裕輝,愛　媛,6,,小西　芳樹,大　阪,7-1,200円,(1),20250309,3R,松阪,7-1-6,"11,140円",(34)
Ａ級予選,F1,,47,1,2,差し,坂口　卓士,福　島,6,捲り,内田　淳,千　葉,5,,舛井　幹雄,三　重,2-6,"8,300円",(14),20250309,4R,松阪,2-6-5,"26,330円",(38)
Ａ級初日特選,F1,,47,1,1,差し,長井　優斗,東　京,3,逃げ,比佐　宝太,福　島,5,,小原　唯志,茨　城,1-3,"3,480円",(15),20250309,5R,松阪,1-3-5,"8,670円",(36)
Ｌ級ガールズ予選（第１走）,F1,,47,1,7,捲り,吉川　美穂,和歌山,2,捲り,豊田　美香,徳　島,5,,石井　貴子,東　京,7-2,160円,(1),20250309,6R,松阪,7-2-5,390円,(1)
Ｌ級ガールズ予選（第１走）,F1,,47,1,7,差し,永塚　祐子,神奈川,6,マーク,竹野　百香,三　重,1,,尾崎　睦,神奈川,7-6,"3,510円",(8),20250309,7R,松阪,7-6-1,"5,690円",(16)
Ｓ級予選,F1,,47,1,1,差し,松村　友和,大　阪,5,捲り,小森　貴大,福　井,3,,朝倉　佳弘,東　京,1-5,580円,(2),20250309,8R,松阪,1-5-3,"1,320円",(2)
Ｓ級予選,F1,,47,1,5,差し,池田　勇人,埼　玉,3,マーク,小林　大介,群　馬,1,,谷口　明正,三　重,5-3,"1,420円",(6),20250309,9R,松阪,5-3-1,"13,810円",(40)
Ｓ級予選,F1,,47,1,4,捲り,渡邉　一成,福　島,1,マーク,保科　千春,宮　城,3,,酒井　拳蔵,大　阪,4-1,530円,(2),20250309,10R,松阪,4-1-3,"4,350円",(15)
Ｓ級予選,F1,,47,1,7,逃げ,長田　龍拳,静　岡,1,マーク,柴田　洋輔,東　京,5,,中野　雄喜,京　都,7-1,190円,(1),20250309,11R,松阪,7-1-5,830円,(2)
Ｓ級初日特選,F1,,47,1,4,捲り,中川誠一郎,熊　本,5,差し,内藤　宣彦,秋　田,3,,和田　圭,宮　城,4-5,"2,510円",(9),20250309,12R,松阪,4-5-3,"12,060円",(45)
