race_encp,race_date,track,race_no,grade,syumoku,syabanBgColorInfo,syabanCharColorInfo,syaban,wakuban,sensyuRegistNo,sensyuName,ketujyouTuikaHojyuColorInfo,ketujyouTuikaHojyu,huKen,prevKyuhan,kyuhan,kyakusitu,heikinTokuten,nigeCnt,makuriCnt,sasiCnt,markCnt,backCnt
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_2_bk,base_color_2,2,2,015183,小森　貴大,color_blue,追加,福　井,S1,S1,逃,102.04,1,3,1,0,11
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_3_bk,base_color_3,3,3,015043,大矢　崇弘,,,東　京,S2,S2,逃,99.72,2,1,1,0,3
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_4_bk,base_color_4,4,4,014590,近藤　夏樹,,,千　葉,A1,S2,逃,93.71,0,3,2,0,1
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_5_bk,base_color_5,5,4,012421,小沼　良,,,埼　玉,A1,S2,追,102.00,0,0,1,1,0
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_6_bk,base_color_6,6,5,013204,佐野　梅一,,,京　都,A1,S2,追,90.75,0,0,2,2,0
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_7_bk,base_color_7,7,5,013724,渡辺　十夢,,,福　井,S1,S2,追,103.45,0,0,5,3,0
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_8_bk,base_color_8,8,6,014164,田中　孝彦,,,静　岡,A1,S2,追,93.64,0,0,4,3,0
hHQoBSTIFmBY5TBll3-vbiNJ4pwpl2Ncd-fOmJnzJMCsqjEl6F72TDl1dKPKKv90,20240301,玉野,2,G3,Ｓ級選抜,base_color_9_bk,base_color_9,9,6,014221,古川　尚耶,,,栃　木,S2,S2,追,95.59,0,0,4,2,1
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_1_bk,base_color_1,1,1,014258,片山　智晴,,,岡　山,A1,S2,追,97.40,0,0,1,0,0
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_2_bk,base_color_2,2,2,014465,村上　直久,,,神奈川,S2,S2,逃,98.17,3,2,0,0,4
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_3_bk,base_color_3,3,3,014394,不破　将登,,,岐　阜,S2,S2,両,99.96,0,1,3,5,1
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_4_bk,base_color_4,4,4,015327,阿部架惟都,,,宮　城,S2,S2,逃,96.92,2,0,0,0,5
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_5_bk,base_color_5,5,4,015276,佐伯　亮輔,,,岡　山,A1,S2,逃,97.00,5,3,0,0,11
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_6_bk,base_color_6,6,5,014455,小野　裕次,,,千　葉,A1,S2,追,92.76,0,0,2,0,0
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_7_bk,base_color_7,7,5,014996,岡本　総,,,愛　知,S1,S1,追,105.23,1,1,3,1,3
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_8_bk,base_color_8,8,6,014710,花田　将司,,,千　葉,A1,S2,両,95.14,0,5,4,1,3
hHQoBSTIFmBY5TBll3-vbs7BujxvlGf-Pcmq_w2CKy3w4baqU1h7aqlw6KhXUuhf,20240301,玉野,3,G3,Ｓ級選抜,base_color_9_bk,base_color_9,9,6,013306,齋藤登志信,,,宮　城,S1,S2,追,100.90,0,0,2,1,1
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_1_bk,base_color_1,1,1,015208,金ヶ江勇気,,,佐　賀,S2,S1,逃,101.37,1,7,0,1,4
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_2_bk,base_color_2,2,2,015235,嵯峨昇喜郎,,,青　森,S1,S2,逃,98.25,1,1,1,2,5
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_3_bk,base_color_3,3,3,014757,藤井　昭吾,,,滋　賀,S2,S2,両,100.30,0,3,2,0,0
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_4_bk,base_color_4,4,4,013912,金成　和幸,,,福　島,S2,S2,追,97.10,0,0,1,1,0
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_5_bk,base_color_5,5,4,014720,高橋　広大,,,埼　玉,S2,S2,追,101.45,0,0,2,2,0
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_6_bk,base_color_6,6,5,013810,良永　浩一,color_blue,追加,福　岡,A1,S2,追,93.35,0,1,1,2,0
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_7_bk,base_color_7,7,5,015517,橋本　壮史,color_blue,追加,茨　城,S2,S1,逃,104.45,3,3,0,0,13
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_8_bk,base_color_8,8,6,015632,常次　勇人,,,大　阪,A2,S2,逃,94.09,5,4,0,0,14
hHQoBSTIFmBY5TBll3-vbhwW1lTJffsBMcoou7pODqBHyFa-ihNfuHbanC2utugr,20240301,玉野,4,G3,Ｓ級選抜,base_color_9_bk,base_color_9,9,6,014511,内藤　高裕,,,東　京,S2,S2,追,100.57,0,0,1,0,0
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_1_bk,base_color_1,1,1,013990,荻原　尚人,color_blue,追加,宮　城,S2,S2,追,104.85,0,0,7,1,0
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_2_bk,base_color_2,2,2,015466,久田　裕也,,,徳　島,S2,S2,逃,105.17,4,7,1,0,9
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_3_bk,base_color_3,3,3,013335,坂上　樹大,,,石　川,A1,S2,追,97.68,0,2,7,1,1
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_4_bk,base_color_4,4,4,013482,松崎　貴久,,,富　山,A1,S2,追,94.82,0,0,6,3,0
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_5_bk,base_color_5,5,4,013230,開坂　秀明,,,青　森,S2,S2,追,96.03,0,0,0,1,0
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_6_bk,base_color_6,6,5,013883,高津　晃治,color_blue,補充,岡　山,A1,S2,追,92.80,0,0,2,1,0
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_7_bk,base_color_7,7,5,014168,高橋　和也,,,愛　知,S2,S2,両,99.52,0,4,1,1,2
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_8_bk,base_color_8,8,6,015508,菅野　航基,,,宮　城,A1,S2,逃,94.00,6,0,0,0,14
hHQoBSTIFmBY5TBll3-vbuYbjPPKJ-efi-F6_W7uzJcoeiva3rhlqrf7Y8F-T-Hh,20240301,玉野,5,G3,Ｓ級選抜,base_color_9_bk,base_color_9,9,6,014554,山形　一気,,,徳　島,S1,S2,両,104.88,0,1,6,1,0
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,014016,石塚　孝幸,,,神奈川,S2,S2,追,104.78,0,0,5,1,0
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,015061,取鳥　雄吾,,,岡　山,S1,S1,逃,111.25,5,6,1,1,11
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,014635,中本　匠栄,,,熊　本,S1,S1,追,106.90,0,0,0,0,0
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,014177,小堺　浩二,,,石　川,S2,S2,両,99.75,0,8,2,0,1
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,015373,晝田宗一郎,,,岡　山,S2,S2,逃,103.92,2,9,2,0,9
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,015361,高田　修汰,,,福　井,S2,S2,逃,94.26,1,0,0,0,15
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,015381,岩谷　拓磨,,,福　岡,S1,S1,逃,106.31,1,9,1,0,10
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,013653,森安　崇之,,,香　川,S2,S2,追,94.82,0,0,2,0,0
hHQoBSTIFmBY5TBll3-vbq0OLn9Rn0g5JM5drKCQ-5Deja0S8BQGychFrhCHkZl9,20240301,玉野,6,G3,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,015289,橋本　瑠偉,color_blue,追加,栃　木,S2,S1,逃,104.61,3,5,1,0,5
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015040,隅田　洋介,,,岡　山,S1,S1,両,111.90,0,0,3,1,0
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,014458,近藤　保,,,千　葉,S1,S1,追,103.51,0,3,6,3,0
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,014113,北津留　翼,,,福　岡,S1,S1,逃,112.48,0,11,2,0,9
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,012948,小林　潤二,,,群　馬,S2,S2,追,102.00,0,0,4,1,0
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,015436,青野　将大,,,神奈川,S1,S1,逃,107.50,7,3,0,0,12
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,013924,阿久津　修,,,栃　木,S2,S2,追,95.76,0,0,0,3,0
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,013963,柏野　智典,,,岡　山,S1,S1,追,106.53,0,0,4,1,0
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,014574,佐伯　翔,,,福　島,S2,S2,追,98.28,0,0,2,3,0
hHQoBSTIFmBY5TBll3-vbsfa3o63ptoIY9_n-pQz2pRPOg4w3STOnvGT1FF8QzRd,20240301,玉野,7,G3,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,015522,堀江　省吾,,,長　野,S2,S2,逃,103.71,4,5,0,0,13
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015661,東矢　圭吾,,,熊　本,S2,S2,逃,105.95,5,1,1,0,9
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,014384,佐藤　龍二,,,神奈川,S2,S2,両,102.51,0,3,5,3,0
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,013841,平原　康多,,,埼　玉,S1,S1,両,113.47,0,0,8,2,0
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,014264,松尾信太郎,,,福　岡,S2,S2,追,101.19,0,2,3,4,0
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,015248,森田　優弥,,,埼　玉,S2,S2,逃,109.57,10,3,1,0,15
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,015035,阿部　拓真,,,宮　城,S2,S1,両,97.62,0,0,2,0,3
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,014117,小岩　大介,,,大　分,S1,S1,追,109.87,0,0,7,4,0
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,014004,松永　将,,,茨　城,S2,S2,追,98.26,0,0,3,1,0
hHQoBSTIFmBY5TBll3-vbnrFxVw4ch6ECHRRpg_rVMmOEFfZlCfQ3RxcSDVn1sFA,20240301,玉野,8,G3,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,012819,齊藤　竜也,,,神奈川,S1,S2,追,101.81,0,0,1,0,0
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,014939,長尾　拳太,,,岐　阜,S2,S2,両,101.45,0,1,2,2,2
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,015518,吉田　有希,,,茨　城,S1,S1,逃,108.11,6,1,0,1,7
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,012339,内藤　宣彦,,,秋　田,S1,S1,追,106.90,0,0,6,1,0
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,014588,柿澤　大貴,,,長　野,S1,S1,追,100.16,0,1,0,2,1
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,014714,橋本　智昭,color_blue,追加,宮　城,S2,S2,逃,101.00,1,2,2,2,4
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,013045,岩本　和也,,,石　川,A1,S2,追,96.15,0,1,3,2,0
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,014441,芦澤　辰弘,,,茨　城,S2,S2,追,105.54,0,1,7,4,0
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,014440,渡辺　正光,,,福　島,S2,S2,追,97.13,0,0,1,1,1
hHQoBSTIFmBY5TBll3-vbnPqlXpuzoVUlmo7x90FOEquihUOy_W_rBZ_JKJGTks5,20240301,玉野,9,G3,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,015451,山口　拳矢,,,岐　阜,SS,SS,逃,113.22,0,2,0,0,1
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,014356,佐藤　一伸,,,福　島,S2,S1,両,104.55,2,4,4,1,3
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,013880,岩津　裕介,,,岡　山,S1,S1,追,108.57,0,0,1,1,0
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,013791,村上　博幸,,,京　都,S1,S1,追,112.00,0,0,5,3,0
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,014795,櫻井　正孝,,,宮　城,S1,S1,追,103.78,0,0,3,0,0
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_5_bk,base_color_5,5,4,015465,石原　颯,,,香　川,S1,S2,逃,104.28,9,5,0,0,13
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_6_bk,base_color_6,6,5,013274,八日市屋浩,,,石　川,S2,S2,追,99.37,0,0,2,5,0
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_7_bk,base_color_7,7,5,015009,清水　裕友,,,山　口,SS,SS,逃,118.64,0,7,2,2,1
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_8_bk,base_color_8,8,6,013604,庄子　信弘,,,宮　城,S2,S2,追,100.63,0,0,2,0,0
hHQoBSTIFmBY5TBll3-vbo4jpqz7K0n2JUiZpRnh0PQCnfblvO-yy413yzhWEpoo,20240301,玉野,10,G3,Ｓ級二次予選,base_color_9_bk,base_color_9,9,6,015274,福永　大智,,,大　阪,S1,S1,逃,108.13,1,6,0,0,11
hHQoBSTIFmBY5TBll3-vbseJiQeMamxQSBkhuBaiVht1ioo9tJyLPqOvQ3p-6tCX,20240301,玉野,11,G3,Ｓ級二次予選,base_color_1_bk,base_color_1,1,1,015242,眞杉　匠,,,栃　木,SS,SS,逃,117.80,0,1,0,0,0
hHQoBSTIFmBY5TBll3-vbseJiQeMamxQSBkhuBaiVht1ioo9tJyLPqOvQ3p-6tCX,20240301,玉野,11,G3,Ｓ級二次予選,base_color_2_bk,base_color_2,2,2,014317,山田　久徳,,,京　都,S1,S1,両,107.91,4,3,3,0,6
hHQoBSTIFmBY5TBll3-vbseJiQeMamxQSBkhuBaiVht1ioo9tJyLPqOvQ3p-6tCX,20240301,玉野,11,G3,Ｓ級二次予選,base_color_3_bk,base_color_3,3,3,015120,竹内　翼,,,広　島,S1,S2,逃,101.80,2,4,1,0,7
hHQoBSTIFmBY5TBll3-vbseJiQeMamxQSBkhuBaiVht1ioo9tJyLPqOvQ3p-6tCX,20240301,玉野,11,G3,Ｓ級二次予選,base_color_4_bk,base_color_4,4,4,013685,岡田　征陽,,,東　京,S2,S2,追,99.33,0,0,2,2,0
