category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一次予選,G3,,74,1,7,差し,福田　知也,神奈川,1,逃げ,新村　穣,神奈川,5,,望月　永悟,静　岡,7-1,220円,(1),20240411,1R,高知,7-1-5,430円,(1)
Ｓ級一次予選,G3,,74,1,1,逃げ,村田　祐樹,富　山,9,マーク,椎木尾拓哉,和歌山,5,,岩谷　拓磨,福　岡,1-9,650円,(2),20240411,2R,高知,1-9-5,"3,680円",(11)
Ｓ級一次予選,G3,,74,1,1,捲り,阿部　将大,大　分,7,マーク,菅原　晃,大　分,8,,飯田　憲司,静　岡,1-7,570円,(2),20240411,3R,高知,1-7-8,"16,130円",(46)
Ｓ級一次予選,G3,,74,1,2,捲り,小嶋　敬二,石　川,9,マーク,新田　康仁,静　岡,5,,磯田　旭,栃　木,2-9,"3,840円",(16),20240411,4R,高知,2-9-5,"15,770円",(47)
Ｓ級一次予選,G3,,74,1,1,差し,山本　拳也,高　知,7,差し,山口　富生,岐　阜,3,,山田　諒,岐　阜,1-7,"3,020円",(10),20240411,5R,高知,1-7-3,"11,830円",(33)
Ｓ級一次予選,G3,,74,1,2,捲り,伊藤　旭,熊　本,9,捲り,吉田　智哉,愛　媛,1,,伊東　翔貴,福　島,2-9,"4,970円",(12),20240411,6R,高知,2-9-1,"46,450円",(101)
Ｓ級一次予選,G3,,74,1,1,差し,山本　伸一,奈　良,5,差し,上野　雅彦,香　川,2,,福島　武士,香　川,1-5,"3,800円",(12),20240411,7R,高知,1-5-2,"14,630円",(43)
Ｓ級一次予選,G3,,74,1,5,捲り,神田　龍,三　重,2,差し,永澤　剛,青　森,1,,長尾　拳太,岐　阜,5-2,"4,630円",(11),20240411,8R,高知,5-2-1,"13,910円",(31)
Ｓ級一次予選,G3,,74,1,9,差し,岡田　泰地,栃　木,7,差し,島川　将貴,徳　島,1,,田尾　駿介,高　知,9-7,"19,720円",(28),20240411,9R,高知,9-7-1,"86,360円",(117)
Ｓ級一次予選,G3,,74,1,7,捲り,坂本　周作,青　森,1,差し,吉澤　純平,茨　城,3,,菊地　圭尚,北海道,7-1,"3,500円",(8),20240411,10R,高知,7-1-3,"13,430円",(33)
Ｓ級一次予選,G3,,74,1,5,差し,橋本　強,愛　媛,8,差し,梁島　邦友,茨　城,7,,山中　貴雄,高　知,5-8,"12,650円",(22),20240411,11R,高知,5-8-7,"68,620円",(96)
Ｓ級初日特選,G3,,74,1,1,差し,清水　裕友,山　口,2,差し,佐藤慎太郎,福　島,6,,山崎　芳仁,福　島,1-2,"5,020円",(23),20240411,12R,高知,1-2-6,"22,340円",(74)
Ａ級予選,F1,,47,1,1,捲り,菊池　翔,福　島,4,差し,田中　雅史,愛　知,5,,山口　慎吾,北海道,1-4,420円,(2),20240411,1R,松阪,1-4-5,860円,(2)
Ａ級予選,F1,,47,1,6,捲り,中村美千隆,兵　庫,3,マーク,南　大輔,京　都,5,,井田　晶之,三　重,6-3,"8,820円",(20),20240411,2R,松阪,6-3-5,"34,480円",(70)
Ａ級予選,F1,,47,1,3,捲り,八嶋　稔真,北海道,7,逃げ,小田倉勇二,埼　玉,4,,鳥越　靖弘,愛　知,3-7,"1,780円",(7),20240411,3R,松阪,3-7-4,"5,900円",(21)
