race_encp,race_date,track,race_no,grade,syumoku,syabanBgColorInfo,syabanCharColorInfo,syaban,wakuban,sensyuRegistNo,sensyuName,ketujyouTuikaHojyuColorInfo,ketujyouTuikaHojyu,huKen,prevKyuhan,kyuhan,kyakusitu,heikinTokuten,nigeCnt,makuriCnt,sasiCnt,markCnt,backCnt
5JBLdC8cyCWI9sEL6PUbQpOEWuFiA6_lbVTroSvqeAZnGl3gUiF1rEvMk624kgIw,20240115,高松,5,F1,Ａ級準決勝,base_color_6_bk,base_color_6,6,,013314,鈴木　宏章,,,栃　木,A1,A2,追,79.50,0,0,0,0,0
5JBLdC8cyCWI9sEL6PUbQpOEWuFiA6_lbVTroSvqeAZnGl3gUiF1rEvMk624kgIw,20240115,高松,5,F1,Ａ級準決勝,base_color_7_bk,base_color_7,7,,014801,山本　恵介,color_blue,追加,福　島,A2,A1,両,87.70,3,4,7,0,5
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_1_bk,base_color_1,1,,015389,宮崎　大空,,,熊　本,A1,S2,両,93.00,0,2,2,0,2
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_2_bk,base_color_2,2,,014617,西岡　拓朗,color_blue,追加,広　島,S2,S2,追,100.11,0,0,1,3,0
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_3_bk,base_color_3,3,,013765,海老根恵太,,,千　葉,A1,S2,追,98.23,0,0,5,1,0
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_4_bk,base_color_4,4,,014679,小玉　拓真,,,岡　山,S2,S2,逃,95.31,1,1,1,1,4
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_5_bk,base_color_5,5,,014612,工藤　文彦,color_blue,追加,沖　縄,A1,S2,両,92.00,0,0,6,2,0
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_6_bk,base_color_6,6,,013805,溪　飛雄馬,,,愛　媛,A1,S2,追,91.91,0,0,1,2,0
5JBLdC8cyCWI9sEL6PUbQsHj9Fc-t_aBdU7i-6F9B5kPnYPqLGaDPO2ZUOVdievz,20240115,高松,6,F1,Ｓ級一般,base_color_7_bk,base_color_7,7,,015329,板垣　昴,,,福　島,S2,S2,逃,100.17,1,6,1,0,7
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_1_bk,base_color_1,1,,014551,山下　一輝,,,山　口,S1,S1,追,103.29,0,0,5,2,0
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_2_bk,base_color_2,2,,014194,桑原　亮,,,福　岡,S2,S2,追,96.25,0,0,2,1,0
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_3_bk,base_color_3,3,,014527,飯田　憲司,,,静　岡,S2,S2,逃,93.96,0,2,1,0,2
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_4_bk,base_color_4,4,,015132,瓜生　崇智,,,熊　本,S1,S1,両,106.38,0,2,11,2,1
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_5_bk,base_color_5,5,,014849,宗崎　世連,,,高　知,S2,S2,逃,92.35,0,1,0,1,7
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_6_bk,base_color_6,6,,013535,平沼　由充,,,福　島,A1,S2,追,92.10,0,0,0,2,0
5JBLdC8cyCWI9sEL6PUbQlQLUFAWdr1V4WMQzSHgFsE_JXRQOfObnXuZ4ix7IC7o,20240115,高松,7,F1,Ｓ級一般,base_color_7_bk,base_color_7,7,,013497,藤田　昌宏,color_blue,追加,岡　山,S2,S2,追,96.88,2,0,6,2,4
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_1_bk,base_color_1,1,,015288,薦田　将伍,,,愛　媛,S2,S2,逃,98.25,0,0,0,0,0
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_2_bk,base_color_2,2,,015046,山本　紳貴,,,千　葉,S2,S2,追,96.66,0,2,2,2,0
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_3_bk,base_color_3,3,,014268,山口　貴弘,,,佐　賀,S2,S2,追,101.86,0,0,1,4,0
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_4_bk,base_color_4,4,,013924,阿久津　修,,,栃　木,S2,S2,追,96.51,0,0,1,4,0
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_5_bk,base_color_5,5,,013653,森安　崇之,,,香　川,S2,S2,追,94.03,0,0,2,0,0
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_6_bk,base_color_6,6,,015519,小池　千啓,,,栃　木,A1,S2,逃,93.12,9,2,2,0,16
5JBLdC8cyCWI9sEL6PUbQoP6GhFAx73uf5fbYlp6fygNxInqorY3OM_TS1WHwv7L,20240115,高松,8,F1,Ｓ級選抜,base_color_7_bk,base_color_7,7,,014852,徳永　哲人,,,熊　本,A1,S2,両,95.46,1,3,5,5,1
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_1_bk,base_color_1,1,,013994,杉山　悠也,,,秋　田,S2,S2,追,96.60,0,0,0,2,0
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_2_bk,base_color_2,2,,014409,山本　奨,,,岡　山,S2,S2,両,101.77,0,1,9,0,1
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_3_bk,base_color_3,3,,014144,石川　雅望,color_blue,追加,群　馬,A1,S2,追,95.17,0,0,9,2,0
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_4_bk,base_color_4,4,,014588,柿澤　大貴,,,長　野,S1,S1,追,99.28,0,1,0,0,1
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_5_bk,base_color_5,5,,013868,岡崎　景介,,,広　島,A1,S2,逃,90.10,0,0,1,1,0
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_6_bk,base_color_6,6,,015088,神山　尚,color_blue,追加,栃　木,A1,S2,追,85.20,0,1,1,0,0
5JBLdC8cyCWI9sEL6PUbQk3sybbi8QZY13-m1hw1pwKB5fMWgrHrCuVX9jEXOZdc,20240115,高松,9,F1,Ｓ級選抜,base_color_7_bk,base_color_7,7,,015323,小原丈一郎,,,青　森,S2,S2,逃,101.07,1,0,4,0,2
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_1_bk,base_color_1,1,,014505,雨谷　一樹,,,栃　木,S1,S1,両,108.96,0,1,7,0,2
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_2_bk,base_color_2,2,,015390,伊藤　颯馬,color_blue,追加,沖　縄,S1,S1,逃,109.90,4,13,2,0,18
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_3_bk,base_color_3,3,,014129,菅田　壱道,,,宮　城,S1,S1,両,108.63,0,3,2,2,2
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_4_bk,base_color_4,4,,014371,岡　光良,,,埼　玉,S1,S2,追,103.93,0,0,5,5,0
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_5_bk,base_color_5,5,,013656,渡部　哲男,,,愛　媛,S1,S1,追,109.14,0,0,4,4,0
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_6_bk,base_color_6,6,,014186,網谷　竜次,color_blue,追加,香　川,S2,S2,追,98.08,0,0,6,0,0
5JBLdC8cyCWI9sEL6PUbQqE2EWmAo5LK9WEPMuiF1bp0JP6cfhDQCSj0B46qdVhE,20240115,高松,10,F1,Ｓ級準決勝,base_color_7_bk,base_color_7,7,,015333,高橋　晋也,,,福　島,S1,S1,逃,106.26,6,6,0,1,14
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_1_bk,base_color_1,1,,014239,鈴木　裕,,,千　葉,S1,S1,両,108.92,0,3,4,3,2
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_2_bk,base_color_2,2,,015063,小川真太郎,,,徳　島,S1,S1,逃,110.21,0,2,2,2,1
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_3_bk,base_color_3,3,,015385,立部　楓真,color_blue,追加,佐　賀,S2,S2,逃,103.56,4,5,0,1,19
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_4_bk,base_color_4,4,,014020,松坂　洋平,,,神奈川,S1,S2,両,106.85,0,0,7,1,1
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_5_bk,base_color_5,5,,014190,木村　隆弘,,,徳　島,S1,S2,追,104.22,0,0,4,2,0
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_6_bk,base_color_6,6,,013252,中村　浩士,,,千　葉,S2,S1,追,101.04,0,0,7,2,0
5JBLdC8cyCWI9sEL6PUbQnmPHm7mieqHT7f36oBzD0TIGM1_NEinEbtBUAfyfhmQ,20240115,高松,11,F1,Ｓ級準決勝,base_color_7_bk,base_color_7,7,,013808,坂本健太郎,,,福　岡,S1,S1,両,105.42,0,0,8,4,0
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_1_bk,base_color_1,1,,013516,荒井　崇博,,,長　崎,S1,S1,両,116.10,0,1,10,3,0
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_2_bk,base_color_2,2,,013990,荻原　尚人,,,宮　城,S2,S2,追,103.83,0,2,10,2,1
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_3_bk,base_color_3,3,,014552,福島　武士,,,香　川,S1,S1,追,103.75,0,1,1,2,0
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_4_bk,base_color_4,4,,013985,高橋　陽介,,,青　森,S1,S2,両,102.17,0,1,4,0,0
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_5_bk,base_color_5,5,,015298,嘉永　泰斗,,,熊　本,S1,S1,逃,112.45,1,5,0,0,4
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_6_bk,base_color_6,6,,014259,戸田　洋平,,,岡　山,S2,S2,追,99.18,0,0,5,0,0
5JBLdC8cyCWI9sEL6PUbQh5xzzwHBTO66Yl4aNIR06TzbDAajr_ZQziAZ1i98dcK,20240115,高松,12,F1,Ｓ級準決勝,base_color_7_bk,base_color_7,7,,015322,磯島　成介,,,青　森,S2,S2,逃,100.48,5,2,0,0,9
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_1_bk,base_color_1,1,,013594,高田　真幸,color_blue,補充,福　岡,A2,A2,両,77.50,0,0,1,0,2
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_2_bk,base_color_2,2,,012348,飯田　威文,,,埼　玉,A2,A1,追,80.20,0,0,0,0,0
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_3_bk,base_color_3,3,,012694,志村　達也,,,広　島,A2,A2,両,78.14,0,0,1,0,0
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_4_bk,base_color_4,4,,011935,高嶋　一朗,,,岡　山,A2,A2,追,79.84,0,1,1,1,0
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_5_bk,base_color_5,5,,014048,川島　勝,,,長　崎,A1,A2,追,83.66,0,0,2,4,0
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_6_bk,base_color_6,6,,014432,相澤　恵一,,,宮　城,A3,A2,追,74.75,0,0,2,7,0
TzXNr1IyQYXd8vmMpJjd_wGB_DilH6eBVYGSt7bTqzIhH6QbPeQYS9AShVIskc0f,20240115,小倉,1,F1,Ａ級一般,base_color_7_bk,base_color_7,7,,015215,照屋　将貴,,,沖　縄,A1,A2,両,80.75,0,1,1,1,3
TzXNr1IyQYXd8vmMpJjd_9UN_QmQF2Cz36Vq-4b0fe9ZDFhF9Bwt0IX8yVuqZd0M,20240115,小倉,2,F1,Ａ級一般,base_color_1_bk,base_color_1,1,,011665,倉岡慎太郎,,,熊　本,A2,A2,追,83.33,0,0,5,1,0
TzXNr1IyQYXd8vmMpJjd_9UN_QmQF2Cz36Vq-4b0fe9ZDFhF9Bwt0IX8yVuqZd0M,20240115,小倉,2,F1,Ａ級一般,base_color_2_bk,base_color_2,2,,014288,佐藤　学,,,栃　木,A2,A2,追,78.06,0,0,1,0,0
TzXNr1IyQYXd8vmMpJjd_9UN_QmQF2Cz36Vq-4b0fe9ZDFhF9Bwt0IX8yVuqZd0M,20240115,小倉,2,F1,Ａ級一般,base_color_3_bk,base_color_3,3,,013587,船曳　義之,,,香　川,A2,A2,追,80.17,0,0,2,0,0
