category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一次予選,G3,,86,3,1,捲り,一丸　尚伍,大　分,7,マーク,市橋司優人,福　岡,3,,吉田　敏洋,愛　知,1-7,460円,(1),20250605,1R,別府,1-7-3,"1,510円",(1)
Ｓ級一次予選,G3,,86,3,2,差し,瀬戸　晋作,長　崎,9,捲り,甲斐　俊祐,大　分,1,,松永　将,茨　城,2-9,400円,(1),20250605,2R,別府,2-9-1,"1,880円",(3)
Ｓ級一次予選,G3,,86,3,9,差し,村上　博幸,京　都,1,逃げ,橋本　優己,岐　阜,7,,黒田　淳,岡　山,9-1,260円,(1),20250605,3R,別府,9-1-7,"6,720円",(19)
Ｓ級一次予選,G3,,86,3,1,差し,渡邉　豪大,福　岡,7,逃げ,岩谷　拓磨,福　岡,5,,牧　剛央,大　分,1-7,200円,(1),20250605,4R,別府,1-7-5,300円,(1)
Ｓ級一次予選,G3,,86,3,9,逃げ,菊池　岳仁,長　野,2,マーク,諸橋　愛,新　潟,6,,仲野　結音,大　阪,9-2,570円,(2),20250605,5R,別府,9-2-6,"12,710円",(30)
Ｓ級一次予選,G3,,86,3,1,差し,佐藤　友和,岩　手,8,マーク,今岡　徹二,広　島,7,,阿部　拓真,宮　城,1-8,"6,500円",(17),20250605,6R,別府,1-8-7,"10,670円",(24)
Ｓ級一次予選,G3,,86,3,7,差し,阿部　将大,大　分,1,逃げ,東矢　圭吾,熊　本,3,,新田　康仁,静　岡,7-1,150円,(1),20250605,7R,別府,7-1-3,520円,(2)
Ｓ級一次予選,G3,,86,3,9,差し,守澤　太志,秋　田,3,逃げ,酒井　雄多,福　島,1,,高原　仁志,徳　島,9-3,170円,(1),20250605,8R,別府,9-3-1,"1,030円",(2)
Ｓ級一次予選,G3,,86,3,3,差し,竹内　智彦,宮　城,5,逃げ,治田　知也,新　潟,1,,隅田　洋介,岡　山,3-5,"1,370円",(6),20250605,9R,別府,3-5-1,"3,660円",(14)
Ｓ級一次予選,G3,,86,3,9,差し,小岩　大介,大　分,1,逃げ,林　慶次郎,福　岡,5,,柴田　洋輔,東　京,9-1,220円,(1),20250605,10R,別府,9-1-5,960円,(2)
Ｓ級一次予選,G3,,86,3,7,差し,尾形　鉄馬,宮　城,1,逃げ,中島　詩音,山　梨,8,,佐藤　朋也,秋　田,7-1,"3,590円",(7),20250605,11R,別府,7-1-8,"19,010円",(30)
Ｓ級初日特選,G3,,86,3,2,差し,菅田　壱道,宮　城,9,捲り,新山　響平,青　森,1,,岩本　俊介,千　葉,2-9,"2,090円",(5),20250605,12R,別府,2-9-1,"10,550円",(16)
