category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ｓ級一次予選,G3,,74,1,6,捲り,山本　浩成,福　岡,5,差し,寺沼　拓摩,東　京,9,,朝倉　佳弘,東　京,6-5,"9,780円",(25),20250403,1R,高知,6-5-9,"32,240円",(87)
Ｓ級一次予選,G3,,74,1,4,差し,菊地　圭尚,北海道,3,差し,星野　洋輝,福　島,1,,岡崎　智哉,大　阪,4-3,"11,050円",(30),20250403,2R,高知,4-3-1,"61,230円",(154)
Ｓ級一次予選,G3,,74,1,3,差し,山賀　雅仁,千　葉,9,捲り,堀内　俊介,神奈川,8,,今村麟太郎,高　知,3-9,"1,300円",(4),20250403,3R,高知,3-9-8,"18,550円",(54)
Ｓ級一次予選,G3,,74,1,4,差し,佐方　良行,熊　本,2,捲り,山本　伸一,奈　良,9,,元砂　勇雪,奈　良,4-2,"8,010円",(19),20250403,4R,高知,4-2-9,"34,330円",(83)
Ｓ級一次予選,G3,,74,1,9,差し,橋本　強,愛　媛,4,捲り,甲斐　俊祐,大　分,7,,山本　拳也,高　知,9-4,"6,380円",(20),20250403,5R,高知,9-4-7,"34,040円",(91)
Ｓ級一次予選,G3,,74,1,2,捲り,阿部　将大,大　分,3,差し,安部　貴之,宮　城,4,,斉藤　樂,宮　城,2-3,"4,270円",(13),20250403,6R,高知,2-3-4,"38,940円",(113)
Ｓ級一次予選,G3,,74,1,7,差し,渡部　幸訓,福　島,9,マーク,川津　悠揮,北海道,2,,児玉慎一郎,香　川,7-9,310円,(1),20250403,7R,高知,7-9-2,"1,800円",(9)
Ｓ級一次予選,G3,,74,1,5,逃げ,田中　大我,奈　良,3,差し,原　誠宏,香　川,7,,湊　聖二,徳　島,5-3,"16,910円",(29),20250403,8R,高知,5-3-7,"82,610円",(132)
Ｓ級一次予選,G3,,74,1,1,差し,竹村　勇祐,秋　田,6,逃げ,上杉　嘉槻,福　井,2,,川村　晃司,京　都,1-6,"73,210円",(69),20250403,9R,高知,1-6-2,"358,200円",(387)
Ｓ級一次予選,G3,,74,1,3,差し,武田　豊樹,茨　城,7,マーク,中川　貴徳,栃　木,5,,中嶋　宣成,長　野,3-7,"3,280円",(6),20250403,10R,高知,3-7-5,"11,660円",(22)
Ｓ級一次予選,G3,,74,1,1,捲り,取鳥　雄吾,岡　山,7,マーク,田尾　駿介,高　知,2,,柴田　洋輔,東　京,1-7,210円,(1),20250403,11R,高知,1-7-2,"1,800円",(4)
Ｓ級初日特選,G3,,74,1,1,差し,古性　優作,大　阪,8,差し,松井　宏佑,神奈川,4,,山崎　賢人,長　崎,1-8,"6,150円",(22),20250403,12R,高知,1-8-4,"61,370円",(240)
Ａ級一般,F1,,35,3,3,差し,寺沼　伊織,東　京,7,捲り,小坂　丈,茨　城,2,,田村　浩章,徳　島,3-7,730円,(3),20250403,1R,平塚,3-7-2,"1,860円",(3)
Ａ級一般,F1,,35,3,4,差し,伊藤　大理,長　野,1,逃げ,添田　龍児,神奈川,2,,谷本　奨輝,富　山,4-1,"1,110円",(5),20250403,2R,平塚,4-1-2,"4,590円",(15)
Ａ級特選,F1,,35,3,2,捲り,吉堂　将規,奈　良,1,差し,野上　竜太,岡　山,5,,松崎　貴久,富　山,2-1,890円,(3),20250403,3R,平塚,2-1-5,"2,300円",(6)
Ａ級特選,F1,,35,3,2,捲り,金澤　竜二,福　島,5,逃げ,矢部　駿人,岡　山,6,,松山　正和,静　岡,2-5,720円,(2),20250403,4R,平塚,2-5-6,"11,150円",(33)
Ｓ級一般,F1,,35,3,4,差し,石毛　克幸,千　葉,2,マーク,坂上　樹大,石　川,1,,後藤　悠,岩　手,4-2,"3,530円",(12),20250403,5R,平塚,4-2-1,"13,050円",(43)
Ｓ級一般,F1,,35,3,6,捲り,荒木　貴大,埼　玉,3,マーク,吉田　勇人,埼　玉,5,,春日　勇人,千　葉,6-3,"3,760円",(12),20250403,6R,平塚,6-3-5,"22,190円",(60)
Ｓ級一般,F1,,35,3,7,捲り,松岡　健介,兵　庫,5,マーク,篠原　忍,愛　知,2,,川口　満宏,東　京,7-5,"1,110円",(4),20250403,7R,平塚,7-5-2,"2,950円",(9)
Ｓ級特選,F1,,35,3,5,差し,大塚　玲,神奈川,2,逃げ,野口　裕史,千　葉,1,,河野　通孝,茨　城,5-2,360円,(2),20250403,8R,平塚,5-2-1,430円,(2)
Ｓ級特選,F1,,35,3,3,差し,杉本　正隆,茨　城,6,マーク,八日市屋浩,石　川,5,,菊池　岳仁,長　野,3-6,"3,380円",(13),20250403,9R,平塚,3-6-5,"4,800円",(15)
Ｓ級特選,F1,,35,3,1,捲り,森田　一郎,埼　玉,4,差し,山形　一気,徳　島,3,,竹内　雄作,岐　阜,1-4,"6,140円",(18),20250403,10R,平塚,1-4-3,"33,390円",(87)
Ａ級決勝,F1,,35,3,7,差し,三谷　政史,奈　良,5,捲り,古川　貴之,佐　賀,4,,出澤　拓也,神奈川,7-5,"3,830円",(21),20250403,11R,平塚,7-5-4,"20,240円",(90)
Ｓ級決勝,F1,,35,3,7,差し,松本　貴治,愛　媛,3,逃げ,太田　海也,岡　山,6,,塚本　大樹,熊　本,7-3,460円,(2),20250403,12R,平塚,7-3-6,"1,690円",(2)
Ａ級一般,F1,,56,1,5,差し,平山　優太,福　島,1,差し,中西　司,神奈川,3,,小川　将人,愛　知,5-1,"1,190円",(4),20250403,1R,岸和田,5-1-3,"2,360円",(6)
Ａ級一般,F1,,56,1,4,逃げ,舘　真成,茨　城,2,マーク,堀　政美,茨　城,6,,佐藤　政利,新　潟,4-2,350円,(2),20250403,2R,岸和田,4-2-6,430円,(2)
Ａ級特選,F1,,56,1,2,差し,田代　匠,福　岡,3,差し,神山　尚,栃　木,7,,隅　直幸,山　口,2-3,"14,380円",(19),20250403,3R,岸和田,2-3-7,"77,890円",(80)
