category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity
Ａ級一般,F1,,24,3,1,差し,山田　祐太,福　島,4,捲り,日野　博幸,愛　媛,3,,白川　将太,青　森,1-4,"4,720円",(13),20250709,1R,宇都宮,1-4-3,"44,490円",(99)
Ａ級一般,F1,,24,3,1,差し,土屋　仁,茨　城,3,逃げ,松坂　侑亮,神奈川,7,,赤井　学,千　葉,1-3,"1,570円",(4),20250709,2R,宇都宮,1-3-7,"3,520円",(7)
Ａ級特選,F1,,24,3,7,差し,田中　洋輔,宮　崎,1,捲り,下沖　功児,宮　崎,2,,佐藤　雅彦,宮　城,7-1,790円,(2),20250709,3R,宇都宮,7-1-2,"4,650円",(8)
Ａ級特選,F1,,24,3,2,差し,吉田　裕全,埼　玉,5,マーク,和田　禎嗣,埼　玉,1,,岩本　純,岡　山,2-5,710円,(2),20250709,4R,宇都宮,2-5-1,"4,010円",(5)
Ｓ級一般,F1,,24,3,2,差し,松永　将,茨　城,7,マーク,岡田　征陽,東　京,4,,朝倉　智仁,茨　城,2-7,620円,(2),20250709,5R,宇都宮,2-7-4,"1,190円",(2)
Ｓ級一般,F1,,24,3,1,差し,佐藤　壮,千　葉,3,逃げ,内山　雅貴,静　岡,4,,小林　圭介,茨　城,1-3,320円,(1),20250709,6R,宇都宮,1-3-4,"1,560円",(9)
Ｓ級一般,F1,,24,3,2,差し,西岡　拓朗,広　島,6,捲り,本多　哲也,千　葉,4,,鈴木　輝大,東　京,2-6,"5,500円",(17),20250709,7R,宇都宮,2-6-4,"43,490円",(121)
Ｓ級特選,F1,,24,3,5,差し,松岡　貴久,熊　本,2,マーク,坂本　亮馬,福　岡,1,,佐藤　一伸,福　島,5-2,680円,(2),20250709,8R,宇都宮,5-2-1,"3,110円",(8)
Ｓ級特選,F1,,24,3,7,差し,渡部　哲男,愛　媛,4,マーク,上野　優太,熊　本,1,,久田　裕也,徳　島,7-4,360円,(2),20250709,9R,宇都宮,7-4-1,750円,(2)
Ｓ級特選,F1,,24,3,7,差し,角　令央奈,福　岡,5,差し,菅原　大也,神奈川,1,,神山　拓弥,栃　木,7-5,"26,140円",(41),20250709,10R,宇都宮,7-5-1,"109,920円",(166)
Ａ級決勝,F1,,24,3,1,捲り,福田　稔希,栃　木,4,捲り,安彦　統賀,埼　玉,2,,津村洸次郎,福　岡,1-4,500円,(1),20250709,11R,宇都宮,1-4-2,"1,270円",(1)
Ｓ級決勝,F1,,24,3,1,差し,和田真久留,神奈川,6,差し,矢野　昌彦,栃　木,2,,北津留　翼,福　岡,1-6,"7,490円",(23),20250709,12R,宇都宮,1-6-2,"40,310円",(102)
Ａ級一般,F1,,31,1,4,逃げ,大谷　靖茂,愛　知,3,マーク,乾　庄平,滋　賀,1,,徳永　泰粋,熊　本,4-3,740円,(3),20250709,1R,松戸,4-3-1,"1,930円",(6)
Ａ級一般,F1,,31,1,4,逃げ,久樹　克門,徳　島,5,差し,越智　展孝,愛　媛,1,,黒田　大介,愛　媛,4-5,"1,240円",(5),20250709,2R,松戸,4-5-1,"2,500円",(6)
Ａ級特選,F1,,31,1,4,逃げ,中島　竜誠,山　梨,5,差し,須藤　直道,群　馬,2,,川野　正芳,大　分,4-5,490円,(2),20250709,3R,松戸,4-5-2,"7,310円",(24)
Ａ級特選,F1,,31,1,4,捲り,佐山　寛明,奈　良,2,マーク,吉永　好宏,広　島,1,,大島　将人,福　島,4-2,250円,(1),20250709,4R,松戸,4-2-1,560円,(1)
