race_date,track,keirin_cd,target_high_payout,prediction
20240512,17,46,0,0.0866992826631195
20240512,17,46,1,0.4518125608383227
20240512,17,46,0,0.3991140301229124
20240512,17,46,0,0.3086294173469751
20240512,17,46,0,0.34994550543485026
20240512,17,46,0,0.6241110513694613
20240512,15,53,0,0.5129136246770104
20240512,15,53,0,0.2987703093755185
20240512,15,53,0,0.301683357941582
20240512,15,53,0,0.13752477048679693
20240512,15,53,1,0.5216216742216381
20240512,15,53,0,0.4448460800593846
20240512,15,53,0,0.44593329907776585
20240512,15,53,0,0.3752953016591545
20240512,15,53,0,0.43638901527879886
20240512,15,53,0,0.4797707670061816
20240512,15,53,0,0.5541647468034456
20240512,15,53,1,0.39072228844125634
20240512,29,84,0,0.6239892986758988
20240512,29,84,0,0.6545588691375922
20240512,29,84,1,0.6375264086407194
20240512,29,84,1,0.6119582435081132
20240512,29,84,1,0.736798259183505
20240512,29,84,1,0.6910130796559872
20240512,29,84,0,0.3689703028426835
20240512,29,84,0,0.5700188569470278
20240512,29,84,1,0.6087840114883912
20240512,29,84,1,0.6263628360254884
20240512,29,84,0,0.3991788131764139
20240512,29,84,0,0.3904491659786779
20240513,37,12,0,0.44477987491765114
20240513,37,12,0,0.41723123610383667
20240513,37,12,0,0.5029124082730644
20240513,37,12,1,0.35687243997991563
20240513,37,12,0,0.42514625643330334
20240513,37,12,1,0.24473432444938442
20240513,37,12,0,0.5391473738708926
20240513,25,21,0,0.45693350260061505
20240513,25,21,1,0.4533054194996509
20240513,25,21,1,0.4909893594915682
20240513,25,21,0,0.2967256309581464
20240513,25,21,0,0.5815898363534182
20240513,25,21,0,0.51020157769814
20240513,25,21,0,0.5491906688439302
20240513,25,21,0,0.32352135009142796
20240513,25,21,1,0.5790229848141538
20240513,25,21,0,0.596392348236951
20240513,25,21,1,0.47204671018542094
20240513,25,21,1,0.4559311746703169
20240513,2,27,1,0.3339646456943353
20240513,2,27,0,0.5908696047470581
20240513,2,27,0,0.43356881391237023
20240513,2,27,1,0.4486015842503241
20240513,2,27,1,0.4208198503293776
20240513,2,27,0,0.342176281651616
20240513,2,27,0,0.5223710400017121
20240513,2,27,0,0.4712476913515885
20240513,2,27,1,0.6136314257409208
20240513,27,31,0,0.2481046905097633
20240513,27,31,0,0.2559578749437686
20240513,27,31,0,0.32609243020288164
20240513,27,31,0,0.6645998541320025
20240513,27,31,0,0.4787918984027091
20240513,27,31,0,0.43342208311293673
20240513,27,31,0,0.5447983795600463
20240513,27,31,0,0.44453460160177777
20240513,27,31,0,0.7165315954527887
20240513,17,46,0,0.5256387172323128
20240513,17,46,0,0.5910462331507642
20240513,17,46,0,0.19498214216382373
20240513,17,46,0,0.3903396027493759
20240513,17,46,1,0.1823668337834274
20240513,17,46,0,0.3314901516681324
20240513,17,46,0,0.1016899201014894
20240513,17,46,1,0.2772434339849234
20240513,17,46,0,0.5081703796413397
20240513,17,46,0,0.3929338581069043
20240513,17,46,0,0.42777119556787147
20240513,17,46,1,0.5241891113482675
20240513,15,53,1,0.44302808769752394
20240513,15,53,0,0.46897690532302294
20240513,15,53,1,0.5871728952257469
20240513,15,53,0,0.3965184683987596
20240513,15,53,0,0.3749256371236926
20240513,15,53,0,0.5029731073891053
20240513,15,53,1,0.28692821229856
20240513,15,53,1,0.4961023121213809
20240513,15,53,1,0.4196183659363687
20240513,15,53,0,0.5583752047855464
20240513,15,53,0,0.27493936882603287
20240513,15,53,1,0.5359731423920837
20240513,31,61,0,0.33011092999927677
20240513,31,61,1,0.4712619840443087
20240513,31,61,0,0.3990487853650381
20240513,31,61,0,0.430261584450741
20240513,31,61,1,0.44251758361711124
20240513,31,61,0,0.13035501958144338
20240513,31,61,0,0.13310261355582942
20240513,31,61,1,0.5488449225509301
20240513,31,61,0,0.5059337197187499
20240513,31,61,0,0.5311379720500725
20240513,31,61,0,0.34125618059803137
20240513,31,61,1,0.5134947518003513
20240513,29,84,0,0.4598116280799253
20240513,29,84,0,0.18448850478154508
20240513,29,84,1,0.4464972831813095
20240513,29,84,0,0.717942360715388
20240513,29,84,1,0.6901364078397194
20240513,29,84,1,0.5631296105200053
20240513,29,84,0,0.5684793773403523
20240513,29,84,1,0.6742156747528291
20240513,29,84,0,0.5722906385981671
20240513,29,84,0,0.5535983983377624
20240513,29,84,0,0.651412287853183
20240513,29,84,1,0.3282661277820427
20240514,25,21,1,0.6702724897023051
20240514,25,21,0,0.4583472606636462
20240514,25,21,0,0.6003244008224594
20240514,25,21,0,0.307789846014427
20240514,25,21,0,0.48608134516183765
20240514,25,21,1,0.5306457053566717
20240514,25,21,1,0.42974666147708246
20240514,25,21,1,0.5447748138002252
20240514,25,21,0,0.6022419854550772
20240514,25,21,0,0.5415218895829342
20240514,25,21,0,0.39364779361485797
20240514,25,21,1,0.42276268750232254
20240514,14,25,1,0.3950481052609998
20240514,14,25,0,0.46575577514632627
20240514,14,25,0,0.4606445385216517
20240514,14,25,0,0.2827755543422515
20240514,14,25,0,0.12746810257176494
20240514,14,25,0,0.1628378589992781
20240514,14,25,0,0.13456690523847448
20240514,14,25,0,0.35893004699794867
20240514,14,25,1,0.43279219733390123
20240514,14,25,0,0.289821197048179
20240514,14,25,1,0.36058291028055556
20240514,14,25,1,0.48139282554288093
20240514,17,46,0,0.2068263891513977
20240514,17,46,0,0.24058747139705974
20240514,17,46,0,0.21814284863607822
20240514,17,46,0,0.2806382183387612
20240514,17,46,0,0.3912609857274771
20240514,17,46,1,0.49320843950893806
20240514,17,46,0,0.43714390192222663
20240514,17,46,1,0.5552388015529716
20240514,17,46,0,0.3294759388608559
20240514,17,46,0,0.338923064107954
20240514,17,46,0,0.31787498729177216
20240514,17,46,0,0.5475779426934491
20240514,12,48,0,0.2631996354958522
20240514,12,48,0,0.2965267570571755
20240514,12,48,0,0.30552837166972086
20240514,12,48,0,0.3055642386049033
20240514,12,48,0,0.45607910617487774
20240514,12,48,1,0.314645381135349
20240514,12,48,0,0.37674758778100076
20240514,12,48,0,0.2947345953435013
20240514,12,48,0,0.5914078938239791
20240514,15,53,0,0.3710339082219315
20240514,15,53,0,0.5745582210330128
20240514,15,53,0,0.37319666459748996
20240514,15,53,0,0.5663465553241592
20240514,15,53,1,0.39333925914986506
20240514,15,53,1,0.38661127238192533
20240514,15,53,0,0.31460152895983473
20240514,15,53,0,0.5074960042458853
20240514,15,53,0,0.6021044393397319
20240514,15,53,0,0.6407306774938967
20240514,15,53,0,0.6079388580893135
20240514,15,53,0,0.3689215442857708
20240514,31,61,1,0.591986315242379
20240514,31,61,0,0.533452207000255
20240514,31,61,1,0.40595134986834713
20240514,31,61,0,0.32388733959712906
20240514,31,61,0,0.49831538106353657
20240514,31,61,0,0.15675464899798466
20240514,31,61,0,0.1403312193651844
20240514,31,61,0,0.6323304878390738
20240514,31,61,1,0.3964801992034633
20240514,31,61,0,0.4023957802337819
20240514,31,61,0,0.4789037837701582
20240514,31,61,1,0.3516341430148125
20240514,40,74,0,0.397029484222584
20240514,40,74,0,0.1347828317886469
20240514,40,74,0,0.45212195710878983
20240514,40,74,1,0.3660985584669056
20240514,40,74,0,0.39822201595563034
20240514,40,74,0,0.4391421229610277
20240514,40,74,0,0.3877160810570664
20240514,40,74,0,0.41386074501526715
20240514,40,74,0,0.5240535950095743
20240514,29,84,0,0.44608687563699956
20240514,29,84,0,0.2675154712850426
20240514,29,84,0,0.27035523110706605
20240514,29,84,0,0.7331600933487107
20240514,29,84,0,0.47323486390650676
20240514,29,84,1,0.6154537723008013
20240514,29,84,0,0.45291379033037094
20240514,29,84,0,0.5935074060533522
20240514,29,84,0,0.5431487335662261
20240514,29,84,0,0.7365838094196336
20240514,29,84,0,0.6943702303497049
20240514,29,84,0,0.6945469553866979
20240515,25,21,0,0.5977558328832266
20240515,25,21,1,0.5987841820336423
20240515,25,21,1,0.5409041073159142
20240515,25,21,0,0.35277083889051053
20240515,25,21,1,0.6227389540619992
20240515,25,21,0,0.4752450897010638
20240515,25,21,1,0.5297213431770075
20240515,25,21,0,0.5266833103992368
20240515,25,21,0,0.5047420486119573
20240515,25,21,0,0.5114672472629681
20240515,25,21,0,0.6316930696274626
20240515,25,21,0,0.5860584532213562
20240515,14,25,0,0.44842650209706925
20240515,14,25,1,0.33217661190505593
20240515,14,25,0,0.27467761465709467
20240515,14,25,0,0.33497880526951634
20240515,14,25,0,0.20083380012064683
20240515,14,25,0,0.17248937949190377
20240515,14,25,0,0.2621727510601049
20240515,14,25,0,0.40356955095174424
20240515,14,25,0,0.31042768056790976
20240515,14,25,1,0.43914443849599155
20240515,14,25,0,0.4798398637946384
20240515,14,25,0,0.4062873932470215
20240515,12,48,0,0.4170523967096713
20240515,12,48,0,0.15151448629579067
20240515,12,48,1,0.49971961327571407
20240515,12,48,1,0.3762440280539366
20240515,12,48,0,0.5602192943430829
20240515,12,48,1,0.32146567378097884
20240515,12,48,0,0.4125908341911131
20240515,12,48,0,0.45496480799742656
20240515,12,48,1,0.5275085723332108
20240515,11,55,1,0.5486956244802834
20240515,11,55,1,0.44466015304146317
20240515,11,55,0,0.2591046419312649
20240515,11,55,1,0.42114918731457546
20240515,11,55,0,0.5066261508340021
20240515,11,55,0,0.5107457382039845
20240515,11,55,0,0.5404219568235276
20240515,11,55,0,0.3530499897292526
20240515,11,55,0,0.5073447583350891
20240515,11,55,0,0.5054423673141254
20240515,11,55,0,0.3142640529921126
20240515,11,55,1,0.6071046010734986
20240515,31,61,0,0.5877034317707944
20240515,31,61,0,0.3626348636700437
20240515,31,61,1,0.36023969007489376
20240515,31,61,0,0.4407992287357697
20240515,31,61,1,0.42878863595326283
20240515,31,61,1,0.5511161179883741
20240515,31,61,0,0.6056297698240266
